,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Lithologies,Scores
3399,592,2182076,0,2.0,Chert and H frags,chert,100,chert,siliceous,sedimentary_rock,"chert, ash","101, 60"
3400,592,2182076,20,22.0,Gritty clay,mud,101,mud,sediment_clastic,sediment,mud,101
3401,592,2182076,22,24.0,Pisoids of silt in clay,mud,101,mud,sediment_clastic,sediment,mud,101
3402,592,2182076,24,26.0,Pisoids of weatherd hematite in clay,mud,101,mud,sediment_clastic,sediment,mud,101
3403,592,2182076,28,30.0,Gritty clay,mud,101,mud,sediment_clastic,sediment,mud,101
3404,592,2182076,32,34.0,Gritty clay with small FeO chips,mud,100,mud,sediment_clastic,sediment,"mud, fault","101, 45"
3405,592,2182076,36,38.0,5% FeO frags in clay,mud,101,mud,sediment_clastic,sediment,mud,101
3406,592,2182076,38,40.0,Gritty clay with small FeO chips,mud,100,mud,sediment_clastic,sediment,"mud, fault","101, 45"
3407,592,2182076,40,42.0,Hard clay balls with small FeO grits,mud,100,mud,sediment_clastic,sediment,"silicate_sandstone, mud","101, 100"
3408,592,2182076,42,44.0,Lacustrine clay balls,mud,100,mud,sediment_clastic,sediment,mud,100
3409,592,2182076,44,46.0,Lacustrine clay balls,mud,100,mud,sediment_clastic,sediment,mud,100
3410,592,2182076,46,48.0,Clay with 20% pisoids of maghemite,mud,100,mud,sediment_clastic,sediment,"mud, magnesite_stone","101, 61"
3411,592,2182076,50,52.0,5%  soft H in clay,mud,101,mud,sediment_clastic,sediment,mud,101
3412,592,2182076,52,54.0,3% soft H in clay wit trace milky WT chips,mud,100,mud,sediment_clastic,sediment,mud,100
3413,592,2182076,54,56.0,3% soft H in clay wit trace milky WT chips,mud,100,mud,sediment_clastic,sediment,mud,100
3414,592,2182076,56,58.0,2% soft H in clay wit trace milky WT chips,mud,100,mud,sediment_clastic,sediment,mud,100
3415,592,2182076,58,60.0,10% G chips in clay,mud,101,mud,sediment_clastic,sediment,mud,101
3416,592,2182076,66,68.0,Microbanded moderately enriched BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation,banded_iron_formation,101
3417,592,2182076,80,82.0,Microbanded ore with <5% limonite. BIF? Mostly G though,banded_iron_formation,100,banded_iron_formation,ore,mineralisation,"ore, banded_iron_formation","101, 100"
3418,592,2182076,82,84.0,Microbanded ore with <5% limonite. BIF? Mostly G though,banded_iron_formation,100,banded_iron_formation,ore,mineralisation,"ore, banded_iron_formation","101, 100"
3419,592,2182076,88,90.0,Microbanded BIF/G,banded_iron_formation,100,banded_iron_formation,ore,mineralisation,banded_iron_formation,100
3420,592,2182076,108,110.0,Jaspilititic. + Chert,chert,101,chert,siliceous,sedimentary_rock,chert,101
3421,592,2182076,110,112.0,Quartz and carbonate reacts to acid. Vein? With hematite and rock with grey sheen,felsic,100,felsic,felsic,igneous_rock,"vein, fine_crystalline_sedimentary, carbonate, felsic, metasomatic_rock","101, 101, 100, 100, 71"
3422,592,2182076,118,120.0,Change from chert to dolomite. Dolomite only found in Wittenoon. Fault? Or above is not Mt Newman. Soft shaley - stains - acid reaction - carb shale.,mudstone,101,mudstone,clastic,sedimentary_rock,"chert, mudstone","101, 101"
3423,592,2182076,120,122.0,Light grey. Reacts to acid. Carb shale? Dolo shale?,mudstone,101,mudstone,clastic,sedimentary_rock,"mudstone, granulite","101, 55"
3424,592,2182076,122,124.0,Light grey. Reacts to acid. Carb shale? Dolo shale?,mudstone,101,mudstone,clastic,sedimentary_rock,"mudstone, granulite","101, 55"
3425,592,2182076,126,128.0,Dolo shale? Very small frags. Soft greay acid reaction. 10% G 5% Q,felsic,100,felsic,felsic,igneous_rock,felsic,100
3426,592,2182076,128,130.0,White carb reacts to acid. Xtline. WT carb reacts. Not sure what else to call it,felsic,100,felsic,felsic,igneous_rock,"felsic, coal, cracks","100, 75, 59"
3427,592,2182076,130,132.0,White carb reacts to acid. Xtline. WT carb reacts. Not sure what else to call it. 30% Q 1% B,felsic,100,felsic,felsic,igneous_rock,"felsic, cracks, calc_silicate_rock","100, 59, 53"
3428,592,2182076,132,134.0,White carb reacts to acid. Xtline. WT carb reacts. Not sure what else to call it. 5% B 2% Q,felsic,100,felsic,felsic,igneous_rock,"felsic, cracks, calc_silicate_rock","100, 59, 53"
3429,592,2182076,134,136.0,60% Q 20% calc shale 20% G/1,mudstone,100,mudstone,clastic,sedimentary_rock,mudstone,100
3430,592,2182076,138,140.0,Void/Cavity with a return of <30% chips,void,100,void,artificial_man_made_ground,surficial_rock,"void, unclassified_rock","101, 52"
3431,592,2182076,142,144.0,Carb shale? Dolomite?,dolostone,101,dolostone,carbonate,sedimentary_rock,dolostone,101
3432,592,2182076,146,148.0,More like carb shale. Dark.,mudstone,100,mudstone,clastic,sedimentary_rock,mudstone,100
