,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group,Lithologies,Scores
5260,592,2182237,26,28.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5261,592,2182237,28,30.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5262,592,2182237,30,32.0,White clays. Soft H ?F,mud,100,mud,sediment_clastic,sediment,mud,100
5263,592,2182237,32,34.0,White clays. Soft H ?F,mud,100,mud,sediment_clastic,sediment,mud,100
5264,592,2182237,34,36.0,White clays. Soft H ?F,mud,100,mud,sediment_clastic,sediment,mud,100
5265,592,2182237,36,38.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5266,592,2182237,38,40.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5267,592,2182237,40,42.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5268,592,2182237,42,44.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5269,592,2182237,44,46.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5270,592,2182237,46,48.0,White clays. Soft H ?F,mud,100,mud,sediment_clastic,sediment,mud,100
5271,592,2182237,48,50.0,White clays. Soft H ?F,mud,100,mud,sediment_clastic,sediment,mud,100
5272,592,2182237,50,52.0,White clays. Also trace L,mud,100,mud,sediment_clastic,sediment,mud,100
5273,592,2182237,52,54.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5274,592,2182237,54,56.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5275,592,2182237,56,58.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5276,592,2182237,58,60.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5277,592,2182237,68,70.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
5278,592,2182237,70,72.0,White clays,mud,101,mud,sediment_clastic,sediment,mud,101
