,CODE,UNITNAME,DESCRIPTN,lithos,distance,GROUP_,FORMATION,MEMBER,BED,LITHNAME1,LITHNAME2,ROCKTYPE1,ROCKTYPE2
1652,A-AN-ax,Annean Supersuite,"Pyroxenite, medium to coarse grained; amphibole pseudomorphs after pyroxene are locally abundant; metamorphosed",pyroxenite,194648.99329390912,,,,,pyroxenite (intrusive),,igneous ultramafic intrusive,
844,A-AN-gmap,Annean Supersuite,"Fine-grained monzogranite, commonly as dykes in greenstones; quartz(?feldspar)-porphyritic to locally equigranular; locally schistose",monzogranite,187892.01345193223,,,,,monzogranite,,igneous granitic,
863,A-AN-jmg-mwa,Annean Supersuite,"Foliated, heterogeneous metagranite with dismembered trains of amphibolite xenoliths; commonly with abundant pegmatite","amphibolite,metagranite,pegmatite",203205.01667184348,,,,,metagranitic rock,amphibolite,meta-igneous felsic intrusive,meta-igneous mafic
1697,A-AN-jmod-mib,Annean Supersuite,Metadolerite typically with large (up to 100 m) inclusions of metamorphosed banded iron-formation; locally strongly sheared and recrystallized,"iron-formation,metadolerite",183086.69285256727,,,,,metadolerite,meta-banded iron formation,meta-igneous mafic intrusive,metasedimentary other chemical: meta-iron formation
1482,A-AN-mas,Annean Supersuite,Ultramafic schist and serpentinite derived from intrusive rocks; typically interlayered with mafic schist; locally strongly sheared,"schist,serpentinite,ultramafic,mafic,schist",194439.17855839885,,,,,ultramafic schist derived from intrusive rock,,meta-igneous ultramafic intrusive,
1656,A-AN-mat,Annean Supersuite,Serpentinite with local relict olivine cumulate texture; locally with talc?tremolite?chlorite schist dominant; typically sheared,"serpentinite,schist",192749.08825786223,,,,,serpentinite derived from intrusive rock,,meta-igneous ultramafic intrusive,
2319,A-AN-mgg,Annean Supersuite,Metagranodiorite,metagranodiorite,233223.0169082264,,,,,metagranodiorite,,meta-igneous felsic intrusive,
446,A-AN-mggs,Annean Supersuite,Biotite metagranodiorite; strongly foliated; commonly with pegmatite and leucogranite veins,"metagranodiorite,leucogranite,pegmatite",176062.85978470425,,,,,metagranodiorite,,meta-igneous felsic intrusive,
3333,A-AN-mgms,Annean Supersuite,Foliated biotite metamonzogranite; locally with xenoliths of felsic schist and amphibolite,"metamonzogranite,amphibolite,schist",196656.38151092044,,,,,metamonzogranite,,meta-igneous felsic intrusive,
3389,A-AN-mgmu,Annean Supersuite,K-feldspar and quartz porphyritic biotite metamonzogranite; strongly foliated,metamonzogranite,203903.44210477747,,,,,metamonzogranite,,meta-igneous felsic intrusive,
665,A-AN-mgn,Annean Supersuite,Medium-grained granitic gneiss; locally muscovite-bearing; strongly foliated,"gneiss,granitic",180055.38437268214,,,,,granitic gneiss,,meta-igneous felsic intrusive,
1124,A-AN-mgta,Annean Supersuite,Amphibole-rich metatonalite; locally sheared,metatonalite,233587.49918511856,,,,,metatonalite,,meta-igneous felsic intrusive,
339,A-AN-mgtn,Annean Supersuite,Fine-grained biotite tonalite gneiss; includes crosscutting younger phases and pegmatites,"gneiss,tonalite",114392.55089752562,,,,,metatonalite,,meta-igneous felsic intrusive,
1752,A-AN-mog,Annean Supersuite,"Metagabbro, locally with amphibole porphyroblasts; includes deeply weathered rock",metagabbro,189706.36902107063,,,,,metagabbro,,meta-igneous mafic intrusive,
1091,A-AN-o,Annean Supersuite,Mafic intrusive rock; predominantly gabbro with minor leucogabbro and dolerite; metamorphosed,"mafic,dolerite,gabbro,leucogabbro",228963.21201094848,,,,,,,igneous mafic intrusive,
1608,A-AN-od,Annean Supersuite,"Dolerite grading into metadolerite, locally schistose; metamorphosed","dolerite,metadolerite",109881.83367736053,,,,,dolerite,,igneous mafic intrusive,
1785,A-AN-og,Annean Supersuite,"Gabbro locally grading into leucogabbro, gabbronorite, and pegmatitic gabbro; locally with modal layering of pyroxene and plagioclase; minor intercumulus magnetite; metamorphosed","gabbro,leucogabbro,gabbro,gabbronorite",194483.54529369975,,,,,gabbro,,igneous mafic intrusive,
1676,A-AN-ogy,Annean Supersuite,Layered gabbro to leucogabbro; modal layering of plagioclase and pyroxene on a decimetre scale; locally abundant clinopyroxene oikocrysts up to 30 mm; metamorphosed,"gabbro,leucogabbro",194287.49428956307,,,,,gabbro,,igneous mafic intrusive,
3329,A-AN-xmggs-gmd,Annean Supersuite,Medium-grained foliated to gneissic metagranodiorite with abundant pegmatite veins,"metagranodiorite,pegmatite",194081.26884733874,,,,,metagranodiorite,monzogranite,meta-igneous felsic intrusive,igneous granitic
696,A-AN-xmgm-mfs,Annean Supersuite,Foliated metamonzogranite with slivers and rafts of fine-grained felsic schist,"metamonzogranite,schist",208402.67943958385,,,,,metamonzogranite,felsic schist derived from volcanic rock,meta-igneous felsic intrusive,meta-igneous felsic volcanic
755,A-AN-xmgn-mgm,Annean Supersuite,Medium-grained biotite granite gneiss cut by sheets of metamonzogranite; varies to migmatitic gneiss,"gneiss,granite,metamonzogranite,gneiss",203207.6264194883,,,,,granitic gneiss,metamonzogranite,meta-igneous felsic intrusive,meta-igneous felsic intrusive
