,CODE,UNITNAME,DESCRIPTN,lithos,distance,GROUP_,FORMATION,MEMBER,BED,LITHNAME1,LITHNAME2,ROCKTYPE1,ROCKTYPE2
1652,A-AN-ax,Annean Supersuite,"Pyroxenite, medium to coarse grained; amphibole pseudomorphs after pyroxene are locally abundant; metamorphosed",pyroxenite,194580.44748550403,,,,,pyroxenite (intrusive),,igneous ultramafic intrusive,
844,A-AN-gmap,Annean Supersuite,"Fine-grained monzogranite, commonly as dykes in greenstones; quartz(?feldspar)-porphyritic to locally equigranular; locally schistose",monzogranite,187129.78392339937,,,,,monzogranite,,igneous granitic,
863,A-AN-jmg-mwa,Annean Supersuite,"Foliated, heterogeneous metagranite with dismembered trains of amphibolite xenoliths; commonly with abundant pegmatite","amphibolite,metagranite,pegmatite",202396.70483665337,,,,,metagranitic rock,amphibolite,meta-igneous felsic intrusive,meta-igneous mafic
1697,A-AN-jmod-mib,Annean Supersuite,Metadolerite typically with large (up to 100 m) inclusions of metamorphosed banded iron-formation; locally strongly sheared and recrystallized,"iron-formation,metadolerite",183101.70912551365,,,,,metadolerite,meta-banded iron formation,meta-igneous mafic intrusive,metasedimentary other chemical: meta-iron formation
1482,A-AN-mas,Annean Supersuite,Ultramafic schist and serpentinite derived from intrusive rocks; typically interlayered with mafic schist; locally strongly sheared,"schist,serpentinite,ultramafic,mafic,schist",194367.57516020685,,,,,ultramafic schist derived from intrusive rock,,meta-igneous ultramafic intrusive,
1656,A-AN-mat,Annean Supersuite,Serpentinite with local relict olivine cumulate texture; locally with talc?tremolite?chlorite schist dominant; typically sheared,"serpentinite,schist",192696.56724019602,,,,,serpentinite derived from intrusive rock,,meta-igneous ultramafic intrusive,
2319,A-AN-mgg,Annean Supersuite,Metagranodiorite,metagranodiorite,232519.71068290647,,,,,metagranodiorite,,meta-igneous felsic intrusive,
446,A-AN-mggs,Annean Supersuite,Biotite metagranodiorite; strongly foliated; commonly with pegmatite and leucogranite veins,"metagranodiorite,leucogranite,pegmatite",175262.37646601314,,,,,metagranodiorite,,meta-igneous felsic intrusive,
3333,A-AN-mgms,Annean Supersuite,Foliated biotite metamonzogranite; locally with xenoliths of felsic schist and amphibolite,"metamonzogranite,amphibolite,schist",195843.00762054417,,,,,metamonzogranite,,meta-igneous felsic intrusive,
3389,A-AN-mgmu,Annean Supersuite,K-feldspar and quartz porphyritic biotite metamonzogranite; strongly foliated,metamonzogranite,203081.74715241272,,,,,metamonzogranite,,meta-igneous felsic intrusive,
665,A-AN-mgn,Annean Supersuite,Medium-grained granitic gneiss; locally muscovite-bearing; strongly foliated,"gneiss,granitic",179287.05132597685,,,,,granitic gneiss,,meta-igneous felsic intrusive,
1124,A-AN-mgta,Annean Supersuite,Amphibole-rich metatonalite; locally sheared,metatonalite,232890.3288221947,,,,,metatonalite,,meta-igneous felsic intrusive,
339,A-AN-mgtn,Annean Supersuite,Fine-grained biotite tonalite gneiss; includes crosscutting younger phases and pegmatites,"gneiss,tonalite",113756.14077461277,,,,,metatonalite,,meta-igneous felsic intrusive,
1752,A-AN-mog,Annean Supersuite,"Metagabbro, locally with amphibole porphyroblasts; includes deeply weathered rock",metagabbro,189685.62364657244,,,,,metagabbro,,meta-igneous mafic intrusive,
1091,A-AN-o,Annean Supersuite,Mafic intrusive rock; predominantly gabbro with minor leucogabbro and dolerite; metamorphosed,"mafic,dolerite,gabbro,leucogabbro",228240.7706685399,,,,,,,igneous mafic intrusive,
1608,A-AN-od,Annean Supersuite,"Dolerite grading into metadolerite, locally schistose; metamorphosed","dolerite,metadolerite",110033.6335029009,,,,,dolerite,,igneous mafic intrusive,
1785,A-AN-og,Annean Supersuite,"Gabbro locally grading into leucogabbro, gabbronorite, and pegmatitic gabbro; locally with modal layering of pyroxene and plagioclase; minor intercumulus magnetite; metamorphosed","gabbro,leucogabbro,gabbro,gabbronorite",194410.2856021198,,,,,gabbro,,igneous mafic intrusive,
1676,A-AN-ogy,Annean Supersuite,Layered gabbro to leucogabbro; modal layering of plagioclase and pyroxene on a decimetre scale; locally abundant clinopyroxene oikocrysts up to 30 mm; metamorphosed,"gabbro,leucogabbro",194233.1590385407,,,,,gabbro,,igneous mafic intrusive,
3329,A-AN-xmggs-gmd,Annean Supersuite,Medium-grained foliated to gneissic metagranodiorite with abundant pegmatite veins,"metagranodiorite,pegmatite",193277.54934653325,,,,,metagranodiorite,monzogranite,meta-igneous felsic intrusive,igneous granitic
696,A-AN-xmgm-mfs,Annean Supersuite,Foliated metamonzogranite with slivers and rafts of fine-grained felsic schist,"metamonzogranite,schist",207588.1782707546,,,,,metamonzogranite,felsic schist derived from volcanic rock,meta-igneous felsic intrusive,meta-igneous felsic volcanic
755,A-AN-xmgn-mgm,Annean Supersuite,Medium-grained biotite granite gneiss cut by sheets of metamonzogranite; varies to migmatitic gneiss,"gneiss,granite,metamonzogranite,gneiss",202391.7794665343,,,,,granitic gneiss,metamonzogranite,meta-igneous felsic intrusive,meta-igneous felsic intrusive
1623,A-AN-xog-od,Annean Supersuite,Interlayered gabbro and dolerite; locally interlayered greenschist to amphibolite facies metagabbro and metadolerite; metamorphosed,"dolerite,gabbro,amphibolite,metadolerite,metagabbro",190900.99820459256,,,,,gabbro,dolerite,igneous mafic intrusive,igneous mafic intrusive
492,A-ANC-mg,Cullculli Suite,"Metatonalite, metagranodiorite, and metatrondhjemite; typically hornblende bearing, and with common mafic clots","metatonalite,mafic,metagranodiorite,metatrondhjemite",177212.31628764162,,,,,metagranitic rock,,meta-igneous felsic intrusive,
3609,A-ANC-mgga,Cullculli Suite,Hornblende-bearing metagranodiorite with minor metatonalite; contains scattered small mafic xenoliths,"metagranodiorite,metatonalite,mafic",123393.7741862841,,,,,metagranodiorite,,meta-igneous felsic intrusive,
485,A-ANC-mgta,Cullculli Suite,"Metatonalite with hornblende phenocrysts and common, small, elliptical mafic xenoliths","metatonalite,mafic",184986.05050197453,,,,,metatonalite,,meta-igneous felsic intrusive,
1641,A-ANK-gg,Mount Kenneth Suite,"Granodiorite, typically with sparsely distributed biotite schlieren; locally with rafts of amphibolite; metamorphosed","granodiorite,amphibolite",181432.89243204283,,,,,granodiorite,,igneous granitic,
1017,A-ANK-gt,Mount Kenneth Suite,"Tonalite, typically with plagioclase and hornblende phenocrysts; locally sheared; includes rafts of amphibolite; metamorphosed","tonalite,amphibolite",183526.0490679725,,,,,tonalite,,igneous granitic,
