,CODE,UNITNAME,DESCRIPTN,lithos,distance,GROUP_,FORMATION,MEMBER,BED,LITHNAME1,LITHNAME2,ROCKTYPE1,ROCKTYPE2
1652,A-AN-ax,Annean Supersuite,"Pyroxenite, medium to coarse grained; amphibole pseudomorphs after pyroxene are locally abundant; metamorphosed",pyroxenite,195311.23662984365,,,,,pyroxenite (intrusive),,igneous ultramafic intrusive,
2327,A-AN-jmod-mib,Annean Supersuite,Metadolerite typically with large (up to 100 m) inclusions of metamorphosed banded iron-formation; locally strongly sheared and recrystallized,"iron-formation,metadolerite",178320.57643558207,,,,,metadolerite,meta-banded iron formation,meta-igneous mafic intrusive,metasedimentary other chemical: meta-iron formation
1482,A-AN-mas,Annean Supersuite,Ultramafic schist and serpentinite derived from intrusive rocks; typically interlayered with mafic schist; locally strongly sheared,"schist,serpentinite,ultramafic,mafic,schist",195265.33168840915,,,,,ultramafic schist derived from intrusive rock,,meta-igneous ultramafic intrusive,
1656,A-AN-mat,Annean Supersuite,Serpentinite with local relict olivine cumulate texture; locally with talc?tremolite?chlorite schist dominant; typically sheared,"serpentinite,schist",192439.83937565013,,,,,serpentinite derived from intrusive rock,,meta-igneous ultramafic intrusive,
339,A-AN-mgtn,Annean Supersuite,Fine-grained biotite tonalite gneiss; includes crosscutting younger phases and pegmatites,"gneiss,tonalite",155429.64352315682,,,,,metatonalite,,meta-igneous felsic intrusive,
1752,A-AN-mog,Annean Supersuite,"Metagabbro, locally with amphibole porphyroblasts; includes deeply weathered rock",metagabbro,187435.84099316126,,,,,metagabbro,,meta-igneous mafic intrusive,
1608,A-AN-od,Annean Supersuite,"Dolerite grading into metadolerite, locally schistose; metamorphosed","dolerite,metadolerite",103291.17846259852,,,,,dolerite,,igneous mafic intrusive,
1746,A-AN-og,Annean Supersuite,"Gabbro locally grading into leucogabbro, gabbronorite, and pegmatitic gabbro; locally with modal layering of pyroxene and plagioclase; minor intercumulus magnetite; metamorphosed","gabbro,leucogabbro,gabbro,gabbronorite",195367.7883611671,,,,,gabbro,,igneous mafic intrusive,
1654,A-AN-ogy,Annean Supersuite,Layered gabbro to leucogabbro; modal layering of plagioclase and pyroxene on a decimetre scale; locally abundant clinopyroxene oikocrysts up to 30 mm; metamorphosed,"gabbro,leucogabbro",193801.18324605975,,,,,gabbro,,igneous mafic intrusive,
1623,A-AN-xog-od,Annean Supersuite,Interlayered gabbro and dolerite; locally interlayered greenschist to amphibolite facies metagabbro and metadolerite; metamorphosed,"dolerite,gabbro,amphibolite,metadolerite,metagabbro",190000.29809138217,,,,,gabbro,dolerite,igneous mafic intrusive,igneous mafic intrusive
3609,A-ANC-mgga,Cullculli Suite,Hornblende-bearing metagranodiorite with minor metatonalite; contains scattered small mafic xenoliths,"metagranodiorite,metatonalite,mafic",180778.03765870893,,,,,metagranodiorite,,meta-igneous felsic intrusive,
1787,A-ANK-gg,Mount Kenneth Suite,"Granodiorite, typically with sparsely distributed biotite schlieren; locally with rafts of amphibolite; metamorphosed","granodiorite,amphibolite",195932.38924653383,,,,,granodiorite,,igneous granitic,
1017,A-ANK-gt,Mount Kenneth Suite,"Tonalite, typically with plagioclase and hornblende phenocrysts; locally sheared; includes rafts of amphibolite; metamorphosed","tonalite,amphibolite",208999.41941444334,,,,,tonalite,,igneous granitic,
1655,A-ANK-gth,Mount Kenneth Suite,Hornblende tonalite; locally weakly deformed; metamorphosed,tonalite,192724.14755681896,,,,,tonalite,,igneous granitic,
3435,A-ANK-jmg-md,Mount Kenneth Suite,"Metagranitic rock, locally sheared with abundant rafts and lenses of sheared quartzite, psammite, and pelite","metagranitic,pelite,psammite,quartzite",129298.39435610213,,,,,metagranitic rock,metasiliciclastic rock,meta-igneous felsic intrusive,metasedimentary siliciclastic
1540,A-ANK-jmgg-mog,Mount Kenneth Suite,Metagranodiorite to metamonzogranite with muscovite-rich patches; abundant decimetre-sized rafts of metagabbro; locally strongly schistose,"metagranodiorite,metamonzogranite,metagabbro",103407.75849560885,,,,,metagranodiorite,metagabbro,meta-igneous felsic intrusive,meta-igneous mafic intrusive
1511,A-ANK-jmggn-mus,Mount Kenneth Suite,Gneissose metagranodiorite with abundant rafts of ultramafic schist; locally strongly sheared,"metagranodiorite,schist,ultramafic",102357.57764317142,,,,,metagranodiorite,ultramafic schist; volcanic or undivided,meta-igneous felsic intrusive,meta-igneous ultramafic volcanic or undivided
3463,A-ANK-mg,Mount Kenneth Suite,"Metagranitic rock, locally sheared; includes deeply weathered rocks",metagranitic,102203.26380946071,,,,,metagranitic rock,,meta-igneous felsic intrusive,
1374,A-ANK-mgg,Mount Kenneth Suite,"Metagranodiorite, typically with sparse biotite schlieren; locally with rafts of amphibolite derived from intrusive rocks","metagranodiorite,amphibolite",164894.02368365123,,,,,metagranodiorite,,meta-igneous felsic intrusive,
1415,A-ANK-mgs,Mount Kenneth Suite,"Schistose metagranitic rock, locally strongly sheared; includes deeply weathered rocks",metagranitic,124168.38569337362,,,,,granitic schist,,meta-igneous felsic intrusive,
1525,A-ANK-mgta,Mount Kenneth Suite,Amphibole-rich metatonalite; locally sheared,metatonalite,105924.56299235289,,,,,metatonalite,,meta-igneous felsic intrusive,
1758,A-ANK-xmgt-mg,Mount Kenneth Suite,Metatonalitic rock with subordinate metagranodiorite and metamonzogranite; locally strongly deformed; typically weakly schistose,"metagranodiorite,metamonzogranite",198769.574006301,,,,,metatonalite,metagranitic rock,meta-igneous felsic intrusive,meta-igneous felsic intrusive
3523,A-ANR-jmg-mwa,Rothsay Suite,Heterogeneous metagranite with abundant rafts of amphibolite; commonly with abundant pegmatite,"amphibolite,metagranite,pegmatite",121418.42541487614,,,,,metagranitic rock,amphibolite,meta-igneous felsic intrusive,meta-igneous mafic
1984,A-ANR-mgg,Rothsay Suite,"Porphyritic to equigranular, medium- to coarse-grained metagranodiorite; magmatic foliation, in places with moderate solid-state overprint",metagranodiorite,128326.07498324473,,,,,metagranodiorite,,meta-igneous felsic intrusive,
3349,A-ANR-mgms,Rothsay Suite,"Foliated biotite metamonzogranite, with local K-feldspar phenocrysts; common pegmatite veins","metamonzogranite,pegmatite",119636.0206874921,,,,,metamonzogranite,,meta-igneous felsic intrusive,
1927,A-ANW-ap,Warriedar Suite,Peridotite; relict cumulate textures preserved locally; minor pyroxenite; metamorphosed; typically serpentinized,"peridotite,pyroxenite",32276.490625871123,,,,,pyroxene peridotite,,igneous ultramafic intrusive,
2933,A-ANW-ax,Warriedar Suite,Pyroxenite; relict cumulate textures preserved locally; minor peridotite; metamorphosed; typically serpentinized,"pyroxenite,peridotite",4239.566888294198,,,,,pyroxenite (intrusive),,igneous ultramafic intrusive,
2997,A-ANW-masr,Warriedar Suite,Ultramafic talc?tremolite?serpentine?magnetite schist; locally strongly sheared,"schist,ultramafic",5166.450772310872,,,,,ultramafic schist derived from intrusive rock,,meta-igneous ultramafic intrusive,
3276,A-ANW-mat,Warriedar Suite,Serpentinite derived from intrusive rocks; locally strongly sheared and talc rich,serpentinite,28650.173193405284,,,,,serpentinite derived from intrusive rock,,meta-igneous ultramafic intrusive,
3007,A-ANW-mog,Warriedar Suite,"Metagabbro; locally with layers of metaleucogabbro, metagabbronorite, metadolerite and minor metapyroxenite; includes amphibole-porphyroblastic metagabbro and metadolerite; typically weakly schistose","metagabbro,metadolerite,metadolerite,metagabbro,metagabbronorite,metaleucogabbro,metapyroxenite",1851.2052857721508,,,,,metagabbro,,meta-igneous mafic intrusive,
2968,A-ANW-mogs,Warriedar Suite,Gabbroic schist; plagioclase?epidote?actinolite?chlorite±hornblende assemblage,schist,8010.6625644935875,,,,,metagabbro,,meta-igneous mafic intrusive,
2985,A-ANW-od,Warriedar Suite,Dolerite; metamorphosed,dolerite,3999.661419784421,,,,,dolerite,,igneous mafic intrusive,
3362,A-ANW-og,Warriedar Suite,"Gabbro; locally includes layers of leucogabbro, gabbronorite, dolerite, minor pyroxenite and pegmatitic gabbro; metamorphosed","gabbro,dolerite,gabbro,gabbronorite,leucogabbro,pyroxenite",1460.195776102311,,,,,gabbro,,igneous mafic intrusive,
