,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group
5210,592,2182229,90,92.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5211,592,2182229,92,94.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5212,592,2182229,94,96.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5213,592,2182229,96,98.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5214,592,2182229,98,100.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5215,592,2182229,100,102.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5216,592,2182229,102,104.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5217,592,2182229,104,106.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5218,592,2182229,106,108.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
5219,592,2182229,108,110.0,LIGHT WEIGHT LIGNITE?,lignite,101,lignite,organic_rich,sedimentary_rock
