,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group
1702,592,2181853,4,6.0,aa but decrease pisolitic clasts,pisolith,100,pisolith,residual_deposit,surficial_rock
1703,592,2181853,14,16.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1704,592,2181853,16,18.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1705,592,2181853,18,20.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1706,592,2181853,20,22.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1707,592,2181853,22,24.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1708,592,2181853,24,26.0,transpd clays/LWA shale,mudstone,101,mudstone,clastic,sedimentary_rock
1709,592,2181853,26,28.0,transpd clays/LWA shale,mudstone,101,mudstone,clastic,sedimentary_rock
1710,592,2181853,28,30.0,transpd clays/LWA shale,mudstone,101,mudstone,clastic,sedimentary_rock
1711,592,2181853,30,32.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1712,592,2181853,32,34.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1713,592,2181853,34,36.0,transpd clays/LWA clay,mud,101,mud,sediment_clastic,sediment
1714,592,2181853,82,84.0,sediments more silty-sandstoneor recrystalised?,sandstone,100,sandstone,clastic,sedimentary_rock
1715,592,2181853,90,92.0,sediments more silty-sandstoneor recrystalised?,sandstone,100,sandstone,clastic,sedimentary_rock
1716,592,2181853,92,94.0,sediments more silty-sandstoneor recrystalised?,sandstone,100,sandstone,clastic,sedimentary_rock
1717,592,2181853,94,96.0,sediments more silty-sandstoneor recrystalised?,sandstone,100,sandstone,clastic,sedimentary_rock
1718,592,2181853,98,100.0,sediments more silty-sandstoneor recrystalised?,sandstone,100,sandstone,clastic,sedimentary_rock
1719,592,2181853,100,102.0,denatured grainy chert,chert,101,chert,siliceous,sedimentary_rock
1720,592,2181853,102,104.0,denatured grainy chert,chert,101,chert,siliceous,sedimentary_rock
1721,592,2181853,104,106.0,denatured grainy chert,chert,101,chert,siliceous,sedimentary_rock
1722,592,2181853,106,108.0,denatured grainy chert,chert,101,chert,siliceous,sedimentary_rock
1723,592,2181853,108,110.0,denatured grainy chert,chert,101,chert,siliceous,sedimentary_rock
1724,592,2181853,110,112.0,denatured grainy C recrystallised siltstone and pallid BE S,mudstone,100,mudstone,clastic,sedimentary_rock
1725,592,2181853,112,114.0,denatured grainy chert or sandstone,sandstone,101,sandstone,clastic,sedimentary_rock
1726,592,2181853,114,116.0,denatured grainy chert or sandstone,sandstone,101,sandstone,clastic,sedimentary_rock
1727,592,2181853,120,122.0,denatured grainy chert or sandstone,sandstone,101,sandstone,clastic,sedimentary_rock
1728,592,2181853,122,124.0,denatured grainy chert or sandstone,sandstone,101,sandstone,clastic,sedimentary_rock
1729,592,2181853,124,126.0,denatured grainy chert or sandstone,sandstone,101,sandstone,clastic,sedimentary_rock
1730,592,2181853,138,140.0,shaley BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation
1731,592,2181853,140,142.0,w/ lght PK clays after shale,mudstone,101,mudstone,clastic,sedimentary_rock
1732,592,2181853,142,144.0,w/ lght PK clays after shale,mudstone,101,mudstone,clastic,sedimentary_rock
1733,592,2181853,148,150.0,aa with soft powder limonitic shale,mudstone,101,mudstone,clastic,sedimentary_rock
1734,592,2181853,152,154.0,w/ limonitic powdery shale & trc VitG,mudstone,100,mudstone,clastic,sedimentary_rock
1735,592,2181853,156,158.0,cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation
1736,592,2181853,158,160.0,cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation
1737,592,2181853,160,162.0,cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation
1738,592,2181853,162,164.0,cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation
1739,592,2181853,164,166.0,cherty BIF,banded_iron_formation,101,banded_iron_formation,ore,mineralisation
1740,592,2181853,168,170.0,including PINK CLAY AFTER SHALE? - MARKER BED,mud,100,mud,sediment_clastic,sediment
1741,592,2181853,170,172.0,including PINK CLAY AFTER SHALE? - MARKER BED,mud,100,mud,sediment_clastic,sediment
