,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group
1283,592,2181793,100,101.3,Coarse quartz sand with ,sand,100,sand,sediment_clastic,sediment
1284,592,2181793,101,102.22,Fine - medium quartz sand interval fining and becoming paler with depth,sand,100,sand,sediment_clastic,sediment
1285,592,2181793,102,102.55,Massive WT clays. A slickenside surface perpendicular to core axis,mud,100,mud,sediment_clastic,sediment
1286,592,2181793,102,105.8,Limonite dominant with masses of hardcappish-textured goethite/quartz/manganese. Includes Q growth cavity fill. Also a 15mm manganiferous lignite/peaty bed.,lignite,100,lignite,organic_rich,sedimentary_rock
1287,592,2181793,105,107.7,GY and BN clays with foliated silvery metallic Mn mins with black fibrous peaty material,mud,100,mud,sediment_clastic,sediment
1288,592,2181793,111,111.8,Hard hematite with bedded ferrug shale and goethite. ?Trace silica.  ?Weak hardcap,mudstone,100,mudstone,clastic,sedimentary_rock
1289,592,2181793,118,150.45,Broad zone of half broken and half competent core. Overall goeth ~60% ochreous goethite ~30% and hem/hematised shale ~10%. Bedding common though frequently fragmented/disrupted and G and L commonly present as structureless masses. Not possible to subdiv,mudstone,100,mudstone,clastic,sedimentary_rock
1290,592,2181793,151,156.16,Goeth frags and beds in a WT/L BN clay after shale. Minor limonite also,mud,100,mud,sediment_clastic,sediment
1291,592,2181793,156,165.3,Bedding strongly contrasted between YB limonite and D BN magnetic ?hematised shale. ,mudstone,101,mudstone,clastic,sedimentary_rock
1292,592,2181793,165,169.0,Also minor ferrug shale and trace hematised shale and hematite. Bedded and fragmented goeth in limonite-dominant shaly material. A thin L BN clay interval with 15% G frags at 167.94 - 168.26m. Possible fault zone?,mud,100,mud,sediment_clastic,sediment
1293,592,2181793,175,179.4,Highly broken and friable. Limonite dominant with 3 clay after S bands each approx 200mm thick,mud,100,mud,sediment_clastic,sediment
1294,592,2181793,184,193.03,Modly broken and friable lim with hemd shale D GY-BN soft. friable magnetic a little gritteier/coarser than true FGR shale and minor goeth and hem. Bedding non-parallel wavy lensey,mudstone,100,mudstone,clastic,sedimentary_rock
1295,592,2181793,193,196.7,Harder goethite > lim interval with minor hem and trace clays. Also minor goethitic fracture fill. Bedding present though weak/diffuse.,mud,100,mud,sediment_clastic,sediment
1296,592,2181793,196,201.1,Bedded goeth = lim >> ferrug shale > clay. Interval features a clay mass approx 196.95m and clay/strongly-weathered 40mm chert bed approx 199.33m,mud,100,mud,sediment_clastic,sediment
1297,592,2181793,201,203.25,Strongly bedded with more L YB clay bands. Minor lim ferrug shale and hemd shale,mudstone,101,mudstone,clastic,sedimentary_rock
1298,592,2181793,203,203.74,"Prominent D RB hematitic ""marker bed"" Meg W. The material both hard hem and softer shaly weakly magnetic D RB ferrug shale. Slickensides present.",mudstone,100,mudstone,clastic,sedimentary_rock
1299,592,2181793,203,207.65,Strongly contrasted bedding between very hard D RB hem and dull opaque WT chert. Minor goeth also. Hem ratio decreasing with depth. ,chert,100,chert,siliceous,sedimentary_rock
1300,592,2181793,207,209.26,Highly broken interval H > white cherts > hemd shale,mudstone,101,mudstone,clastic,sedimentary_rock
1301,592,2181793,209,210.68,Hard half broken though non-friable goeth and hem with minor chert,chert,101,chert,siliceous,sedimentary_rock
1302,592,2181793,210,212.9,Very hard competent strongly bedded /laminated BIF. C and 1 > G and H.,banded_iron_formation,100,banded_iron_formation,ore,mineralisation
