,Company_ID,CollarID,Fromdepth,Todepth,Comment,CET_Comment,Comment_Score,detailed_lithology,lithology_subgroup,lithology_group
636,592,2181765,35,39.95,Interval of silt sized to fine grained sand forming a matrix for intermittant angular maghemite/FeO clasts.,mud,100,mud,sediment_clastic,sediment
637,592,2181765,39,46.5,Possible sandstonecomposed of fine grained cemented quartz with maghemite present intermittently,sandstone,100,sandstone,clastic,sedimentary_rock
638,592,2181765,47,50.83,Silicified hardcap with goethite and quartz between 48.7m to 49m.,vein,100,vein,fillings,texture_structure
639,592,2181765,50,54.3,Goethite and och G interbedded with fissile ferrug shale,mudstone,101,mudstone,clastic,sedimentary_rock
640,592,2181765,54,54.9,Crumbly ferrug shale - weathered.,mudstone,100,mudstone,clastic,sedimentary_rock
641,592,2181765,55,63.37,Yellow F shale weathered to white clay which is limonitic in part. Fe0 frags present from 62.25m,mud,100,mud,sediment_clastic,sediment
642,592,2181765,63,64.23,Hard mesobeds of goethite with softer F shale,mudstone,101,mudstone,clastic,sedimentary_rock
643,592,2181765,64,64.93,Limonitic clay,mud,101,mud,sediment_clastic,sediment
644,592,2181765,64,70.8,Thinly bedded fissile ferrug shale with minor harder G beds.,mudstone,100,mudstone,clastic,sedimentary_rock
645,592,2181765,72,73.8,Thinly bedded soft fissile material with harder goethite beds.Soft = F shale? Minor L.,mudstone,100,mudstone,clastic,sedimentary_rock
646,592,2181765,73,74.42,Soft weathered shale.,mudstone,101,mudstone,clastic,sedimentary_rock
647,592,2181765,74,76.35,Interbedded F shale with minor G,mudstone,100,mudstone,clastic,sedimentary_rock
648,592,2181765,76,78.08,Hard mesobeds of silicious goethite with soft F-shale/Limonite,mudstone,100,mudstone,clastic,sedimentary_rock
649,592,2181765,79,80.18,Soft bedded shale with darker bands <1mm.,mudstone,100,mudstone,clastic,sedimentary_rock
650,592,2181765,82,83.7,Vry broken core composed of fissile shale weathered to clay - limonitic in part.,mud,100,mud,sediment_clastic,sediment
651,592,2181765,83,88.7,Fractured hard enriched core composed of hematite/goethite some och G with minor very red hematititic shale.,mudstone,101,mudstone,clastic,sedimentary_rock
652,592,2181765,93,97.7,Very broken core/rubble consisting of hematite/goethite weathered to limonite with minor areas of shale rich material weathered to pink clay  at 93.2mmarker bed?,mud,100,mud,sediment_clastic,sediment
653,592,2181765,97,99.8,Harder silicfied goethite interbedded with softer och G. Pink S bed at 95.26 to 95.6m weathered to clay in part.,mud,100,mud,sediment_clastic,sediment
654,592,2181765,99,102.8,Start of McLeod. Chert micro to mesobanded beds some vitreous G and F shale weathered to pink clay .,mud,101,mud,sediment_clastic,sediment
655,592,2181765,102,106.0,Chert with minor jasperlite rich BIF 1-2cm bands.,banded_iron_formation,100,banded_iron_formation,ore,mineralisation
