,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
2651,2739,1621,1233218,0.0,1.0,Ccl,colluvial lag,lag,101,lag,residual_deposit,surficial,478028.04601174593,6770898.261811297,439.49,478027.81001858704,6770898.257692022,439.04921726442666,478027.57684650656,6770898.253621989,438.6069352788433,
2652,2740,1621,1233218,1.0,2.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478027.57684650656,6770898.253621989,438.6069352788433,478027.34653982,6770898.249601971,438.1631540410593,478027.1191445182,6770898.245632771,437.717873548704,
2653,2741,1621,1233218,2.0,8.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478027.1191445182,6770898.245632771,437.717873548704,478025.819515234,6770898.22294766,435.0143284460218,478024.6390050297,6770898.202341779,432.25672006466766,
2654,2742,1621,1233218,8.0,12.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478024.6390050297,6770898.202341779,432.25672006466766,478023.9254737167,6770898.189887045,430.388474535978,478023.2783916981,6770898.178592187,428.4962009337025,
2655,2743,1621,1233218,12.0,32.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478023.2783916981,6770898.178592187,428.4962009337025,478021.7360764208,6770898.1516709775,418.6566339253639,478021.73607641866,6770898.1516709775,408.6566339253639,
2656,2744,1621,1233218,32.0,37.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478021.73607641866,6770898.1516709775,408.6566339253639,478021.7360764182,6770898.1516709775,406.1566339253639,478021.7360764177,6770898.1516709775,403.6566339253639,
2657,2745,1621,1233218,37.0,39.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478021.7360764177,6770898.1516709775,403.6566339253639,478021.73607641744,6770898.1516709775,402.6566339253639,478021.73607641726,6770898.1516709775,401.6566339253639,
2658,2746,1621,1233218,39.0,43.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478021.73607641726,6770898.1516709775,401.6566339253639,478021.73607641686,6770898.1516709775,399.6566339253639,478021.7360764165,6770898.1516709775,397.6566339253639,
2659,2747,1621,1233218,43.0,46.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478021.7360764165,6770898.1516709775,397.6566339253639,478021.73607641616,6770898.1516709775,396.1566339253639,478021.7360764158,6770898.1516709775,394.6566339253639,
2660,2748,1621,1233218,46.0,50.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478021.7360764158,6770898.1516709775,394.6566339253639,478021.7360764154,6770898.1516709775,392.6566339253639,478021.736076415,6770898.1516709775,390.6566339253639,
