,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
786,854,3050,931216,0.0,1.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514355.6953513409,6744806.624268212,361.603,514355.9377410676,6744806.626806607,361.1656933439909,514356.1742363732,6744806.629283269,360.7251709427392,
787,855,3050,931216,1.0,7.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514356.1742363732,6744806.629283269,360.7251709427392,514357.45337698655,6744806.642678888,358.0127033489485,514358.4449067093,6744806.653062543,355.18311942386987,
788,856,3050,931216,7.0,9.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.4449067093,6744806.653062543,355.18311942386987,514358.6951750516,6744806.655683443,354.2150601040306,514358.8878465332,6744806.657701166,353.23398804273484,
789,857,3050,931216,9.0,10.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.8878465332,6744806.657701166,353.23398804273484,514358.95612874295,6744806.658416242,352.73871958947973,514358.9844641072,6744806.65871298,352.2397918403782,
790,858,3050,931216,10.0,11.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641072,6744806.65871298,352.2397918403782,514358.98446410726,6744806.65871298,351.7397918403782,514358.9844641074,6744806.65871298,351.2397918403782,
791,859,3050,931216,11.0,12.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641074,6744806.65871298,351.2397918403782,514358.9844641076,6744806.65871298,350.7397918403782,514358.9844641077,6744806.65871298,350.2397918403782,
792,860,3050,931216,12.0,13.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641077,6744806.65871298,350.2397918403782,514358.98446410784,6744806.65871298,349.7397918403782,514358.9844641079,6744806.65871298,349.2397918403782,
793,861,3050,931216,13.0,14.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641079,6744806.65871298,349.2397918403782,514358.984464108,6744806.65871298,348.7397918403782,514358.9844641081,6744806.65871298,348.2397918403782,
794,862,3050,931216,14.0,15.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641081,6744806.65871298,348.2397918403782,514358.9844641082,6744806.65871298,347.7397918403782,514358.9844641084,6744806.65871298,347.2397918403782,
795,863,3050,931216,15.0,16.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641084,6744806.65871298,347.2397918403782,514358.9844641085,6744806.65871298,346.7397918403782,514358.9844641086,6744806.65871298,346.2397918403782,
796,864,3050,931216,16.0,17.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641086,6744806.65871298,346.2397918403782,514358.9844641087,6744806.65871298,345.7397918403782,514358.9844641088,6744806.65871298,345.2397918403782,
797,865,3050,931216,17.0,19.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641088,6744806.65871298,345.2397918403782,514358.984464109,6744806.65871298,344.2397918403782,514358.9844641092,6744806.65871298,343.2397918403782,
798,866,3050,931216,19.0,21.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641092,6744806.65871298,343.2397918403782,514358.9844641095,6744806.65871298,342.2397918403782,514358.9844641096,6744806.65871298,341.2397918403782,
799,867,3050,931216,21.0,24.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641096,6744806.65871298,341.2397918403782,514358.98446410993,6744806.65871298,339.7397918403782,514358.9844641104,6744806.65871298,338.2397918403782,
800,868,3050,931216,24.0,26.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641104,6744806.65871298,338.2397918403782,514358.98446411046,6744806.65871298,337.2397918403782,514358.9844641107,6744806.65871298,336.2397918403782,
801,869,3050,931216,26.0,27.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641107,6744806.65871298,336.2397918403782,514358.9844641108,6744806.65871298,335.7397918403782,514358.9844641109,6744806.65871298,335.2397918403782,
802,870,3050,931216,27.0,29.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641109,6744806.65871298,335.2397918403782,514358.9844641112,6744806.65871298,334.2397918403782,514358.9844641113,6744806.65871298,333.2397918403782,
803,871,3050,931216,29.0,30.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641113,6744806.65871298,333.2397918403782,514358.9844641114,6744806.65871298,332.7397918403782,514358.9844641116,6744806.65871298,332.2397918403782,
804,872,3050,931216,30.0,32.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641116,6744806.65871298,332.2397918403782,514358.9844641118,6744806.65871298,331.2397918403782,514358.984464112,6744806.65871298,330.2397918403782,
805,873,3050,931216,32.0,33.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.984464112,6744806.65871298,330.2397918403782,514358.9844641121,6744806.65871298,329.7397918403782,514358.9844641122,6744806.65871298,329.2397918403782,
806,874,3050,931216,33.0,34.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641122,6744806.65871298,329.2397918403782,514358.98446411226,6744806.65871298,328.7397918403782,514358.9844641125,6744806.65871298,328.2397918403782,
807,875,3050,931216,34.0,37.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641125,6744806.65871298,328.2397918403782,514358.9844641127,6744806.65871298,326.7397918403782,514358.98446411313,6744806.65871298,325.2397918403782,
808,876,3050,931216,37.0,38.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446411313,6744806.65871298,325.2397918403782,514358.9844641132,6744806.65871298,324.7397918403782,514358.9844641133,6744806.65871298,324.2397918403782,
809,877,3050,931216,38.0,39.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641133,6744806.65871298,324.2397918403782,514358.9844641134,6744806.65871298,323.7397918403782,514358.9844641136,6744806.65871298,323.2397918403782,
810,878,3050,931216,39.0,40.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641136,6744806.65871298,323.2397918403782,514358.98446411366,6744806.65871298,322.7397918403782,514358.9844641138,6744806.65871298,322.2397918403782,
811,879,3050,931216,40.0,46.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641138,6744806.65871298,322.2397918403782,514358.9844641144,6744806.65871298,319.2397918403782,514358.984464115,6744806.65871298,316.2397918403782,
812,880,3050,931216,46.0,48.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.984464115,6744806.65871298,316.2397918403782,514358.9844641152,6744806.65871298,315.2397918403782,514358.9844641154,6744806.65871298,314.2397918403782,
813,881,3050,931216,48.0,52.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641154,6744806.65871298,314.2397918403782,514358.98446411575,6744806.65871298,312.2397918403782,514358.98446411616,6744806.65871298,310.2397918403782,
814,882,3050,931216,52.0,53.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446411616,6744806.65871298,310.2397918403782,514358.98446411634,6744806.65871298,309.7397918403782,514358.9844641165,6744806.65871298,309.2397918403782,
815,883,3050,931216,53.0,54.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641165,6744806.65871298,309.2397918403782,514358.98446411657,6744806.65871298,308.7397918403782,514358.9844641168,6744806.65871298,308.2397918403782,
816,884,3050,931216,54.0,55.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641168,6744806.65871298,308.2397918403782,514358.9844641168,6744806.65871298,307.7397918403782,514358.98446411686,6744806.65871298,307.2397918403782,
817,885,3050,931216,55.0,57.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446411686,6744806.65871298,307.2397918403782,514358.9844641172,6744806.65871298,306.2397918403782,514358.98446411727,6744806.65871298,305.2397918403782,
818,886,3050,931216,57.0,58.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446411727,6744806.65871298,305.2397918403782,514358.98446411744,6744806.65871298,304.7397918403782,514358.9844641176,6744806.65871298,304.2397918403782,
819,887,3050,931216,58.0,62.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641176,6744806.65871298,304.2397918403782,514358.984464118,6744806.65871298,302.2397918403782,514358.9844641184,6744806.65871298,300.2397918403782,
820,888,3050,931216,62.0,65.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641184,6744806.65871298,300.2397918403782,514358.9844641186,6744806.65871298,298.7397918403782,514358.98446411896,6744806.65871298,297.2397918403782,
821,889,3050,931216,65.0,67.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446411896,6744806.65871298,297.2397918403782,514358.9844641193,6744806.65871298,296.2397918403782,514358.98446411936,6744806.65871298,295.2397918403782,
822,890,3050,931216,67.0,73.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446411936,6744806.65871298,295.2397918403782,514358.98446412006,6744806.65871298,292.2397918403782,514358.98446412064,6744806.65871298,289.2397918403782,
823,891,3050,931216,73.0,74.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446412064,6744806.65871298,289.2397918403782,514358.9844641208,6744806.65871298,288.7397918403782,514358.9844641209,6744806.65871298,288.2397918403782,
824,892,3050,931216,74.0,75.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641209,6744806.65871298,288.2397918403782,514358.984464121,6744806.65871298,287.7397918403782,514358.9844641211,6744806.65871298,287.2397918403782,
825,893,3050,931216,75.0,76.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641211,6744806.65871298,287.2397918403782,514358.9844641212,6744806.65871298,286.7397918403782,514358.9844641213,6744806.65871298,286.2397918403782,
826,894,3050,931216,76.0,78.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641213,6744806.65871298,286.2397918403782,514358.9844641216,6744806.65871298,285.2397918403782,514358.9844641218,6744806.65871298,284.2397918403782,
827,895,3050,931216,78.0,79.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641218,6744806.65871298,284.2397918403782,514358.9844641218,6744806.65871298,283.7397918403782,514358.9844641221,6744806.65871298,283.2397918403782,
828,896,3050,931216,79.0,80.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641221,6744806.65871298,283.2397918403782,514358.9844641221,6744806.65871298,282.7397918403782,514358.9844641222,6744806.65871298,282.2397918403782,
829,897,3050,931216,80.0,81.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641222,6744806.65871298,282.2397918403782,514358.9844641223,6744806.65871298,281.7397918403782,514358.9844641225,6744806.65871298,281.2397918403782,
830,898,3050,931216,81.0,84.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641225,6744806.65871298,281.2397918403782,514358.98446412274,6744806.65871298,279.7397918403782,514358.9844641232,6744806.65871298,278.2397918403782,
831,899,3050,931216,84.0,85.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641232,6744806.65871298,278.2397918403782,514358.9844641232,6744806.65871298,277.7397918403782,514358.98446412326,6744806.65871298,277.2397918403782,
832,900,3050,931216,85.0,88.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.98446412326,6744806.65871298,277.2397918403782,514358.9844641236,6744806.65871298,275.7397918403782,514358.984464124,6744806.65871298,274.2397918403782,
833,901,3050,931216,88.0,89.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.984464124,6744806.65871298,274.2397918403782,514358.9844641241,6744806.65871298,273.7397918403782,514358.9844641242,6744806.65871298,273.2397918403782,
834,902,3050,931216,89.0,94.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641242,6744806.65871298,273.2397918403782,514358.9844641247,6744806.65871298,270.7397918403782,514358.9844641253,6744806.65871298,268.2397918403782,
835,903,3050,931216,94.0,95.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641253,6744806.65871298,268.2397918403782,514358.9844641254,6744806.65871298,267.7397918403782,514358.9844641255,6744806.65871298,267.2397918403782,
836,904,3050,931216,95.0,96.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641255,6744806.65871298,267.2397918403782,514358.9844641257,6744806.65871298,266.7397918403782,514358.9844641257,6744806.65871298,266.2397918403782,
837,905,3050,931216,96.0,97.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.9844641257,6744806.65871298,266.2397918403782,514358.98446412577,6744806.65871298,265.7397918403782,514358.98446412594,6744806.65871298,265.2397918403782,
838,906,3050,931216,97.0,99.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514358.98446412594,6744806.65871298,265.2397918403782,514358.9844641262,6744806.65871298,264.2397918403782,514358.9844641264,6744806.65871298,263.2397918403782,
839,907,3050,931216,99.0,104.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641264,6744806.65871298,263.2397918403782,514358.9844641269,6744806.65871298,260.7397918403782,514358.9844641274,6744806.65871298,258.2397918403782,
840,908,3050,931216,104.0,108.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641274,6744806.65871298,258.2397918403782,514358.9844641278,6744806.65871298,256.2397918403782,514358.9844641282,6744806.65871298,254.2397918403782,
841,909,3050,931216,108.0,118.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641282,6744806.65871298,254.2397918403782,514358.9844641293,6744806.65871298,249.2397918403782,514358.9844641303,6744806.65871298,244.2397918403782,
842,910,3050,931216,118.0,123.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641303,6744806.65871298,244.2397918403782,514358.9844641308,6744806.65871298,241.7397918403782,514358.98446413135,6744806.65871298,239.2397918403782,
843,911,3050,931216,123.0,131.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446413135,6744806.65871298,239.2397918403782,514358.9844641321,6744806.65871298,235.2397918403782,514358.98446413287,6744806.65871298,231.2397918403782,
844,912,3050,931216,131.0,132.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.98446413287,6744806.65871298,231.2397918403782,514358.984464133,6744806.65871298,230.7397918403782,514358.9844641332,6744806.65871298,230.2397918403782,
845,913,3050,931216,132.0,133.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641332,6744806.65871298,230.2397918403782,514358.9844641333,6744806.65871298,229.7397918403782,514358.9844641335,6744806.65871298,229.2397918403782,
846,914,3050,931216,133.0,140.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514358.9844641335,6744806.65871298,229.2397918403782,514358.9844641341,6744806.65871298,225.7397918403782,514358.9844641349,6744806.65871298,222.2397918403782,
