,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
1457,1537,1621,1233115,1.0,4.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482493.6453542289,6775359.689436653,396.9372570479348,482493.9982876831,6775359.340179891,395.52183452442665,482494.33679578727,6775359.005198202,394.0994563890928,
1458,1538,1621,1233115,4.0,10.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482494.33679578727,6775359.005198202,394.0994563890928,482494.96714566345,6775358.381415012,391.2336553096355,482495.52939621656,6775357.825021718,388.3399771040365,
1459,1539,1621,1233115,11.0,24.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482495.7003084897,6775357.655889927,387.36932285741455,482496.528828068,6775356.836001473,380.9781432598329,482496.8158037706,6775356.5520153465,374.4948917444395,
1460,1540,1621,1233115,24.0,40.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037706,6775356.5520153465,374.4948917444395,482496.8158037717,6775356.552015345,366.4948917444395,482496.8158037728,6775356.552015343,358.49489174443954,
1461,1541,1621,1233115,40.0,47.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037728,6775356.552015343,358.49489174443954,482496.8158037733,6775356.552015343,354.99489174443954,482496.8158037738,6775356.552015343,351.49489174443954,
1462,1542,1621,1233115,47.0,48.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482496.8158037738,6775356.552015343,351.49489174443954,482496.8158037738,6775356.552015343,350.99489174443954,482496.81580377393,6775356.552015343,350.49489174443954,
1463,1543,1621,1233115,48.0,65.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482496.81580377393,6775356.552015343,350.49489174443954,482496.815803775,6775356.552015341,341.99489174443954,482496.8158037761,6775356.552015339,333.49489174443954,
1464,1544,1621,1233115,65.0,66.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037761,6775356.552015339,333.49489174443954,482496.81580377615,6775356.552015339,332.99489174443954,482496.81580377615,6775356.552015339,332.49489174443954,
1465,1545,1621,1233115,66.0,67.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482496.81580377615,6775356.552015339,332.49489174443954,482496.81580377615,6775356.552015339,331.99489174443954,482496.8158037763,6775356.552015339,331.49489174443954,
1466,1546,1621,1233115,67.0,68.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037763,6775356.552015339,331.49489174443954,482496.8158037764,6775356.552015339,330.99489174443954,482496.8158037765,6775356.552015339,330.49489174443954,
1467,1547,1621,1233115,68.0,83.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037765,6775356.552015339,330.49489174443954,482496.8158037774,6775356.552015337,322.99489174443954,482496.8158037782,6775356.552015336,315.49489174443954,
1468,1548,1621,1233115,83.0,101.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482496.8158037782,6775356.552015336,315.49489174443954,482496.8158037793,6775356.552015333,306.49489174443954,482496.81580378034,6775356.5520153325,297.49489174443954,
1469,1549,1621,1233115,101.0,126.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482496.81580378034,6775356.5520153325,297.49489174443954,482496.8158037818,6775356.5520153325,284.99489174443954,482496.8158037832,6775356.552015329,272.49489174443954,
1470,1550,1621,1233115,126.0,135.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482496.8158037832,6775356.552015329,272.49489174443954,482496.81580378365,6775356.552015328,267.99489174443954,482496.8158037842,6775356.552015328,263.49489174443954,
1471,1551,1621,1233115,135.0,136.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482496.8158037842,6775356.552015328,263.49489174443954,482496.8158037843,6775356.552015328,262.99489174443954,482496.8158037844,6775356.552015328,262.49489174443954,
1472,1552,1621,1233115,136.0,142.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482496.8158037844,6775356.552015328,262.49489174443954,482496.8158037847,6775356.552015326,259.49489174443954,482496.815803785,6775356.552015326,256.49489174443954,
1473,1553,1621,1233115,142.0,149.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482496.815803785,6775356.552015326,256.49489174443954,482496.8158037855,6775356.552015325,252.99489174443957,482496.8158037858,6775356.552015325,249.49489174443957,
1474,1554,1621,1233115,149.0,150.0,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037858,6775356.552015325,249.49489174443957,482496.8158037859,6775356.552015325,248.99489174443957,482496.8158037858,6775356.552015325,248.49489174443957,
1475,1555,1621,1233115,150.0,152.0,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037858,6775356.552015325,248.49489174443957,482496.8158037856,6775356.552015325,247.49489174443957,482496.8158037854,6775356.552015326,246.49489174443957,
1476,1556,1621,1233115,152.0,162.0,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482496.8158037854,6775356.552015326,246.49489174443957,482496.8158037843,6775356.552015328,241.49489174443957,482496.81580378313,6775356.55201533,236.49489174443957,
