,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
1782,1866,1621,1233157,0.0,6.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,478219.7850526323,6772316.809175156,412.133,478219.7752970048,6772316.814384176,409.1330204381701,478219.7674936265,6772316.8185507925,406.1330335644264,
1783,1867,1621,1233157,6.0,16.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,478219.7674936265,6772316.8185507925,406.1330335644264,478219.76189468656,6772316.821540347,401.1330389358397,478219.7618946864,6772316.821540347,396.1330389358397,
1784,1868,1621,1233157,16.0,38.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478219.7618946864,6772316.821540347,396.1330389358397,478219.7618946859,6772316.82154035,385.1330389358397,478219.7618946854,6772316.821540353,374.1330389358397,
1785,1869,1621,1233157,38.0,59.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,478219.7618946854,6772316.821540353,374.1330389358397,478219.76189468463,6772316.821540355,363.6330389358397,478219.76189468295,6772316.821540358,353.13303893583964,
1786,1870,1621,1233157,59.0,72.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478219.76189468295,6772316.821540358,353.13303893583964,478219.7618946817,6772316.821540358,346.63303893583964,478219.7618946805,6772316.821540358,340.13303893583964,
1787,1871,1621,1233157,72.0,82.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,478219.7618946805,6772316.821540358,340.13303893583964,478219.7618946797,6772316.821540357,335.13303893583964,478219.7618946791,6772316.821540355,330.13303893583964,
1788,1872,1621,1233157,82.0,90.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,478219.7618946791,6772316.821540355,330.13303893583964,478219.7618946788,6772316.821540354,326.13303893583964,478219.7618946788,6772316.821540353,322.13303893583964,
1789,1873,1621,1233157,90.0,106.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478219.7618946788,6772316.821540353,322.13303893583964,478219.7618946791,6772316.821540351,314.13303893583964,478219.7618946796,6772316.82154035,306.13303893583964,
1790,1874,1621,1233157,106.0,115.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,478219.7618946796,6772316.82154035,306.13303893583964,478219.7618946799,6772316.821540349,301.63303893583964,478219.7618946802,6772316.821540347,297.13303893583964,
1791,1875,1621,1233157,115.0,128.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478219.7618946802,6772316.821540347,297.13303893583964,478219.7618946807,6772316.821540347,290.63303893583964,478219.761894681,6772316.821540345,284.13303893583964,
1792,1876,1621,1233157,128.0,137.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,478219.761894681,6772316.821540345,284.13303893583964,478219.761894681,6772316.821540345,279.63303893583964,478219.7618946806,6772316.821540347,275.13303893583964,
