,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
2532,2620,1621,1233215,0.0,1.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478222.6576163078,6770809.998193912,420.894,478222.8978576025,6770809.975907401,420.4560687209662,478223.1322524647,6770809.954163248,420.0149537354185,
2533,2621,1621,1233215,1.0,2.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478223.1322524647,6770809.954163248,420.0149537354185,478223.360607159,6770809.932979423,419.5706550013008,478223.5827121186,6770809.912375367,419.1231724689022,
2534,2622,1621,1233215,2.0,20.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478223.5827121186,6770809.912375367,419.1231724689022,478225.5877637696,6770809.72637235,410.4309001674709,478225.5877637715,6770809.72637235,401.4309001674709,
2535,2623,1621,1233215,20.0,26.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637715,6770809.72637235,401.4309001674709,478225.5877637721,6770809.72637235,398.4309001674709,478225.5877637728,6770809.72637235,395.4309001674709,
2536,2624,1621,1233215,26.0,30.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637728,6770809.72637235,395.4309001674709,478225.5877637731,6770809.72637235,393.4309001674709,478225.5877637735,6770809.72637235,391.4309001674709,
2537,2625,1621,1233215,30.0,37.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637735,6770809.72637235,391.4309001674709,478225.5877637742,6770809.72637235,387.9309001674709,478225.587763775,6770809.72637235,384.4309001674709,
2538,2626,1621,1233215,37.0,38.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.587763775,6770809.72637235,384.4309001674709,478225.5877637751,6770809.72637235,383.9309001674709,478225.58776377526,6770809.72637235,383.4309001674709,
2539,2627,1621,1233215,38.0,39.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776377526,6770809.72637235,383.4309001674709,478225.5877637753,6770809.72637235,382.9309001674709,478225.5877637754,6770809.72637235,382.4309001674709,
2540,2628,1621,1233215,39.0,42.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637754,6770809.72637235,382.4309001674709,478225.5877637757,6770809.72637235,380.9309001674709,478225.5877637761,6770809.72637235,379.4309001674709,
2541,2629,1621,1233215,42.0,43.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637761,6770809.72637235,379.4309001674709,478225.5877637762,6770809.72637235,378.9309001674709,478225.5877637763,6770809.72637235,378.4309001674709,
2542,2630,1621,1233215,43.0,49.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637763,6770809.72637235,378.4309001674709,478225.587763777,6770809.72637235,375.4309001674709,478225.5877637775,6770809.72637235,372.4309001674709,
2543,2631,1621,1233215,49.0,53.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637775,6770809.72637235,372.4309001674709,478225.5877637779,6770809.72637235,370.4309001674709,478225.58776377846,6770809.72637235,368.4309001674709,
2544,2632,1621,1233215,53.0,55.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776377846,6770809.72637235,368.4309001674709,478225.5877637786,6770809.72637235,367.4309001674709,478225.5877637788,6770809.72637235,366.4309001674709,
2545,2633,1621,1233215,55.0,56.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637788,6770809.72637235,366.4309001674709,478225.5877637789,6770809.72637235,365.9309001674709,478225.587763779,6770809.72637235,365.4309001674709,
2546,2634,1621,1233215,56.0,59.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.587763779,6770809.72637235,365.4309001674709,478225.5877637793,6770809.72637235,363.9309001674709,478225.5877637796,6770809.72637235,362.4309001674709,
2547,2635,1621,1233215,59.0,63.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637796,6770809.72637235,362.4309001674709,478225.58776378,6770809.72637235,360.4309001674709,478225.5877637805,6770809.72637235,358.4309001674708,
2548,2636,1621,1233215,63.0,67.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637805,6770809.72637235,358.4309001674708,478225.5877637808,6770809.72637235,356.4309001674708,478225.5877637813,6770809.72637235,354.4309001674708,
2549,2637,1621,1233215,67.0,71.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637813,6770809.72637235,354.4309001674708,478225.5877637817,6770809.72637235,352.4309001674708,478225.5877637821,6770809.72637235,350.4309001674708,
2550,2638,1621,1233215,71.0,72.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637821,6770809.72637235,350.4309001674708,478225.5877637822,6770809.72637235,349.9309001674708,478225.58776378224,6770809.72637235,349.4309001674708,
2551,2639,1621,1233215,72.0,75.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776378224,6770809.72637235,349.4309001674708,478225.5877637826,6770809.72637235,347.9309001674708,478225.5877637829,6770809.72637235,346.4309001674708,
2552,2640,1621,1233215,75.0,77.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637829,6770809.72637235,346.4309001674708,478225.5877637832,6770809.72637235,345.4309001674708,478225.58776378346,6770809.72637235,344.4309001674708,
2553,2641,1621,1233215,77.0,78.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776378346,6770809.72637235,344.4309001674708,478225.58776378346,6770809.72637235,343.9309001674708,478225.5877637836,6770809.72637235,343.43090016747084,
2554,2642,1621,1233215,78.0,80.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637836,6770809.72637235,343.43090016747084,478225.5877637838,6770809.72637235,342.43090016747084,478225.587763784,6770809.72637235,341.43090016747084,
2555,2643,1621,1233215,80.0,85.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.587763784,6770809.72637235,341.43090016747084,478225.5877637845,6770809.72637235,338.93090016747084,478225.587763785,6770809.72637235,336.43090016747084,
2556,2644,1621,1233215,85.0,87.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.587763785,6770809.72637235,336.43090016747084,478225.5877637853,6770809.72637235,335.43090016747084,478225.5877637854,6770809.72637235,334.43090016747084,
2557,2645,1621,1233215,87.0,89.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637854,6770809.72637235,334.43090016747084,478225.5877637857,6770809.72637235,333.43090016747084,478225.5877637858,6770809.72637235,332.43090016747084,
2558,2646,1621,1233215,89.0,93.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637858,6770809.72637235,332.43090016747084,478225.5877637863,6770809.72637235,330.43090016747084,478225.58776378655,6770809.72637235,328.43090016747084,
2559,2647,1621,1233215,93.0,97.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776378655,6770809.72637235,328.43090016747084,478225.58776378713,6770809.72637235,326.43090016747084,478225.5877637875,6770809.72637235,324.43090016747084,
2560,2648,1621,1233215,97.0,99.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637875,6770809.72637235,324.43090016747084,478225.5877637877,6770809.72637235,323.43090016747084,478225.5877637879,6770809.72637235,322.43090016747084,
2561,2649,1621,1233215,99.0,101.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637879,6770809.72637235,322.43090016747084,478225.5877637881,6770809.72637235,321.43090016747084,478225.5877637883,6770809.72637235,320.43090016747084,
2562,2650,1621,1233215,101.0,111.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637883,6770809.72637235,320.43090016747084,478225.5877637893,6770809.72637235,315.43090016747084,478225.58776379033,6770809.72637235,310.43090016747084,
2563,2651,1621,1233215,111.0,112.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776379033,6770809.72637235,310.43090016747084,478225.5877637905,6770809.72637235,309.93090016747084,478225.5877637906,6770809.72637235,309.43090016747084,
2564,2652,1621,1233215,112.0,114.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637906,6770809.72637235,309.43090016747084,478225.5877637908,6770809.72637235,308.43090016747084,478225.58776379103,6770809.72637235,307.43090016747084,
2565,2653,1621,1233215,114.0,117.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776379103,6770809.72637235,307.43090016747084,478225.5877637913,6770809.72637235,305.93090016747084,478225.5877637916,6770809.72637235,304.43090016747084,
2566,2654,1621,1233215,117.0,120.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637916,6770809.72637235,304.43090016747084,478225.5877637919,6770809.72637235,302.93090016747084,478225.5877637922,6770809.72637235,301.43090016747084,
2567,2655,1621,1233215,120.0,124.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637922,6770809.72637235,301.43090016747084,478225.5877637927,6770809.72637235,299.43090016747084,478225.58776379295,6770809.72637235,297.43090016747084,
2568,2656,1621,1233215,124.0,129.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776379295,6770809.72637235,297.43090016747084,478225.5877637936,6770809.72637235,294.93090016747084,478225.58776379406,6770809.72637235,292.43090016747084,
2569,2657,1621,1233215,129.0,134.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.58776379406,6770809.72637235,292.43090016747084,478225.5877637946,6770809.72637235,289.93090016747084,478225.5877637952,6770809.72637235,287.43090016747084,
2570,2658,1621,1233215,134.0,138.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.5877637952,6770809.72637235,287.43090016747084,478225.5877637956,6770809.72637235,285.43090016747084,478225.587763796,6770809.72637235,283.43090016747084,
2571,2659,1621,1233215,138.0,146.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,478225.587763796,6770809.72637235,283.43090016747084,478225.5877637968,6770809.72637235,279.43090016747084,478225.5877637976,6770809.72637235,275.43090016747084,
