,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
1983,2069,1621,1233209,0.0,4.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482590.459074809,6775493.031352877,403.074,482591.3195810942,6775492.102090618,401.526250255794,482592.13891560346,6775491.217289833,399.9308510390952,
1984,2070,1621,1233209,4.0,12.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482592.13891560346,6775491.217289833,399.9308510390952,482593.63763884094,6775489.598815963,396.5955206187632,482594.9175018603,6775488.216689627,393.0687592433143,
1985,2071,1621,1233209,12.0,26.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482594.9175018603,6775488.216689627,393.0687592433143,482596.305720134,6775486.717550259,386.39842060224936,482596.6723166322,6775486.321662053,379.4262236674125,
1986,2072,1621,1233209,26.0,30.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166322,6775486.321662053,379.4262236674125,482596.6723166325,6775486.321662053,377.4262236674125,482596.6723166328,6775486.321662053,375.4262236674125,
1987,2073,1621,1233209,30.0,43.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166328,6775486.321662053,375.4262236674125,482596.6723166338,6775486.321662052,368.9262236674125,482596.6723166347,6775486.32166205,362.4262236674125,
1988,2074,1621,1233209,43.0,44.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166347,6775486.32166205,362.4262236674125,482596.6723166348,6775486.32166205,361.9262236674125,482596.6723166349,6775486.32166205,361.4262236674125,
1989,2075,1621,1233209,44.0,45.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166349,6775486.32166205,361.4262236674125,482596.672316635,6775486.32166205,360.9262236674125,482596.6723166351,6775486.32166205,360.4262236674125,
1990,2076,1621,1233209,45.0,46.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166351,6775486.32166205,360.4262236674125,482596.67231663526,6775486.32166205,359.9262236674125,482596.6723166353,6775486.32166205,359.4262236674125,
1991,2077,1621,1233209,46.0,47.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166353,6775486.32166205,359.4262236674125,482596.6723166353,6775486.32166205,358.9262236674125,482596.6723166354,6775486.32166205,358.4262236674125,
1992,2078,1621,1233209,47.0,54.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166354,6775486.32166205,358.4262236674125,482596.672316636,6775486.321662049,354.9262236674125,482596.6723166365,6775486.321662049,351.4262236674125,
1993,2079,1621,1233209,54.0,55.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166365,6775486.321662049,351.4262236674125,482596.6723166365,6775486.321662049,350.9262236674125,482596.6723166367,6775486.321662049,350.4262236674125,
1994,2080,1621,1233209,55.0,61.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166367,6775486.321662049,350.4262236674125,482596.6723166371,6775486.321662049,347.4262236674125,482596.6723166375,6775486.321662048,344.4262236674125,
1995,2081,1621,1233209,61.0,63.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166375,6775486.321662048,344.4262236674125,482596.67231663776,6775486.321662048,343.4262236674125,482596.6723166378,6775486.321662048,342.4262236674125,
1996,2082,1621,1233209,63.0,65.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166378,6775486.321662048,342.4262236674125,482596.672316638,6775486.321662048,341.4262236674125,482596.6723166381,6775486.321662048,340.4262236674125,
1997,2083,1621,1233209,65.0,77.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482596.6723166381,6775486.321662048,340.4262236674125,482596.672316639,6775486.321662048,334.4262236674125,482596.6723166399,6775486.321662046,328.4262236674125,
