,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
87,139,3050,548919,0.0,2.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514353.6560262692,6743200.041636799,357.62800000000004,514354.1415843154,6743200.040789339,356.7538043976944,514354.6153374648,6743200.039962483,355.87315587936143,
88,140,3050,548919,2.0,4.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514354.6153374648,6743200.039962483,355.87315587936143,514355.0768934857,6743200.039156915,354.98605435976066,514355.52582812577,6743200.038373375,354.0924997381361,
89,141,3050,548919,4.0,7.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514355.52582812577,6743200.038373375,354.0924997381361,514356.17447925295,6743200.037241263,352.7400366089119,514356.7919269537,6743200.036163612,351.3730495840735,
90,142,3050,548919,7.0,15.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514356.7919269537,6743200.036163612,351.3730495840735,514358.2659430382,6743200.033590968,347.6554252167384,514359.4422205244,6743200.031537972,343.8336324789946,
91,143,3050,548919,15.0,16.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514359.4422205244,6743200.031537972,343.8336324789946,514359.5650157953,6743200.031323655,343.3489494066216,514359.681253589,6743200.031120783,342.86265245799234,
92,144,3050,548919,16.0,19.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514359.681253589,6743200.031120783,342.86265245799234,514359.9847693034,6743200.030591046,341.3938267344597,514360.2040748875,6743200.030208286,339.91022186682784,
93,145,3050,548919,19.0,20.0,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,514360.2040748875,6743200.030208286,339.91022186682784,514360.2524979002,6743200.030123772,339.4125954127183,514360.2725738144,6743200.030088733,338.9131332090495,
94,146,3050,548919,20.0,21.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514360.2725738144,6743200.030088733,338.9131332090495,514360.27257381455,6743200.030088733,338.4131332090495,514360.2725738146,6743200.030088733,337.9131332090495,
95,147,3050,548919,21.0,22.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514360.2725738146,6743200.030088733,337.9131332090495,514360.2725738146,6743200.030088733,337.4131332090495,514360.2725738149,6743200.030088733,336.9131332090495,
96,148,3050,548919,22.0,23.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514360.2725738149,6743200.030088733,336.9131332090495,514360.272573815,6743200.030088733,336.4131332090495,514360.2725738151,6743200.030088733,335.9131332090495,
97,149,3050,548919,23.0,25.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,514360.2725738151,6743200.030088733,335.9131332090495,514360.2725738153,6743200.030088733,334.9131332090495,514360.2725738155,6743200.030088733,333.9131332090495,
98,150,3050,548919,25.0,40.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,514360.2725738155,6743200.030088733,333.9131332090495,514360.27257381706,6743200.030088733,326.4131332090495,514360.27257381857,6743200.030088733,318.9131332090495,
99,151,3050,548919,40.0,59.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,514360.27257381857,6743200.030088733,318.9131332090495,514360.2725738205,6743200.030088733,309.4131332090495,514360.2725738225,6743200.030088733,299.9131332090495,
100,152,3050,548919,59.0,63.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,514360.2725738225,6743200.030088733,299.9131332090495,514360.2725738229,6743200.030088733,297.9131332090495,514360.2725738233,6743200.030088733,295.9131332090495,
101,153,3050,548919,63.0,117.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.2725738233,6743200.030088733,295.9131332090495,514360.2725738288,6743200.030088733,268.9131332090495,514360.2725738344,6743200.030088733,241.91313320904945,
102,154,3050,548919,117.0,122.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,514360.2725738344,6743200.030088733,241.91313320904945,514360.2725738349,6743200.030088733,239.41313320904945,514360.2725738354,6743200.030088733,236.91313320904945,
103,155,3050,548919,122.0,130.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.2725738354,6743200.030088733,236.91313320904945,514360.27257383615,6743200.030088733,232.91313320904945,514360.272573837,6743200.030088733,228.91313320904945,
104,156,3050,548919,130.0,164.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.272573837,6743200.030088733,228.91313320904945,514360.27257384046,6743200.030088733,211.91313320904945,514360.272573844,6743200.030088733,194.91313320904945,
105,157,3050,548919,164.0,166.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.272573844,6743200.030088733,194.91313320904945,514360.2725738442,6743200.030088733,193.91313320904945,514360.2725738444,6743200.030088733,192.91313320904945,
106,158,3050,548919,166.0,198.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.2725738444,6743200.030088733,192.91313320904945,514360.2725738477,6743200.030088733,176.91313320904945,514360.272573851,6743200.030088733,160.91313320904948,
107,159,3050,548919,198.0,200.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.272573851,6743200.030088733,160.91313320904948,514360.2725738512,6743200.030088733,159.91313320904948,514360.2725738514,6743200.030088733,158.91313320904948,
108,160,3050,548919,200.0,234.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.2725738514,6743200.030088733,158.91313320904948,514360.27257385495,6743200.030088733,141.91313320904948,514360.2725738583,6743200.030088731,124.91313320904948,
109,161,3050,548919,234.0,239.0,Mm,amphibolite,amphibolite,101,amphibolite,high-grade metamorphic rock,metamorphic rock,514360.2725738583,6743200.030088731,124.91313320904948,514360.2725738589,6743200.030088731,122.41313320904948,514360.2725738594,6743200.030088731,119.91313320904948,
