,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
1477,1557,1621,1233116,0.0,5.0,S,massive sulphides,massive_sulphide,91,massive_sulphide,ore,mineralisation,482299.1414064274,6775193.439257335,374.325,482298.2952660743,6775194.23661967,372.1123894030253,482297.5756990661,6775194.9147053175,369.8170008317881,
1478,1558,1621,1233116,5.0,6.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482297.5756990661,6775194.9147053175,369.8170008317881,482297.4490115461,6775195.034089598,369.3482896184124,482297.3289837898,6775195.1471980335,368.8762816696284,
1479,1559,1621,1233116,6.0,9.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482297.3289837898,6775195.1471980335,368.8762816696284,482297.0150103432,6775195.443071643,367.43996914494215,482296.7875506952,6775195.657418773,365.9734665491792,
1480,1560,1621,1233116,10.0,27.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482296.7285357112,6775195.71303168,364.9778637945301,482296.72853571,6775195.713031681,356.4778637945301,482296.7285357089,6775195.713031682,347.9778637945301,
1481,1561,1621,1233116,27.0,29.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482296.7285357089,6775195.713031682,347.9778637945301,482296.72853570885,6775195.713031682,346.9778637945301,482296.7285357086,6775195.713031682,345.9778637945301,
1482,1562,1621,1233116,29.0,37.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482296.7285357086,6775195.713031682,345.9778637945301,482296.728535708,6775195.713031684,341.9778637945301,482296.7285357075,6775195.713031684,337.9778637945301,
1483,1563,1621,1233116,37.0,64.0,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482296.7285357075,6775195.713031684,337.9778637945301,482296.72853570577,6775195.713031686,324.4778637945301,482296.7285357042,6775195.713031689,310.9778637945301,
1484,1566,1621,1233116,100.0,101.0,S,massive sulphides,massive_sulphide,91,massive_sulphide,ore,mineralisation,482296.7285357003,6775195.713031695,274.9778637945301,482296.7285357002,6775195.713031695,274.4778637945301,482296.7285357002,6775195.713031695,273.9778637945301,
1485,1567,1621,1233116,101.0,104.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482296.7285357002,6775195.713031695,273.9778637945301,482296.7285357,6775195.713031695,272.4778637945301,482296.7285356998,6775195.713031696,270.9778637945301,
1486,1568,1621,1233116,104.0,106.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482296.7285356998,6775195.713031696,270.9778637945301,482296.7285356997,6775195.713031696,269.9778637945301,482296.7285356996,6775195.713031696,268.9778637945301,
1487,1569,1621,1233116,106.0,144.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482296.7285356996,6775195.713031696,268.9778637945301,482296.7285356976,6775195.7130317,249.9778637945301,482296.7285356986,6775195.713031697,230.9778637945301,
