,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
1630,1714,1621,1233142,0.0,2.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,479287.8058584493,6773171.916931752,381.593,479287.8058584493,6773171.952422846,380.59363004187895,479287.8058584493,6773171.986991899,379.59422776664337,
1631,1715,1621,1233142,2.0,7.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,479287.8058584493,6773171.986991899,379.59422776664337,479287.8058584493,6773172.069176777,377.0955796320636,479287.8058584493,6773172.144962043,374.5967293174149,
1632,1716,1621,1233142,7.0,26.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,479287.8058584493,6773172.144962043,374.5967293174149,479287.8058584493,6773172.354067895,365.0991079349032,479287.8058584493,6773172.425505969,355.59946607756683,
1633,1717,1621,1233142,26.0,33.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,479287.8058584493,6773172.425505969,355.59946607756683,479287.8058584493,6773172.42550597,352.09946607756683,479287.8058584493,6773172.425505972,348.59946607756683,
1634,1718,1621,1233142,33.0,49.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,479287.8058584493,6773172.425505972,348.59946607756683,479287.8058584493,6773172.4255059725,340.5994660775668,479287.8058584493,6773172.425505973,332.5994660775668,
1635,1719,1621,1233142,49.0,86.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,479287.8058584493,6773172.425505973,332.5994660775668,479287.8058584493,6773172.425505977,314.0994660775668,479287.8058584493,6773172.425505983,295.5994660775668,
1636,1720,1621,1233142,86.0,90.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505983,295.5994660775668,479287.8058584493,6773172.425505983,293.5994660775668,479287.8058584493,6773172.425505983,291.5994660775668,
1637,1721,1621,1233142,90.0,94.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505983,291.5994660775668,479287.8058584493,6773172.425505983,289.5994660775668,479287.8058584493,6773172.425505984,287.5994660775668,
1638,1722,1621,1233142,94.0,100.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505984,287.5994660775668,479287.8058584493,6773172.425505985,284.5994660775668,479287.8058584493,6773172.425505985,281.5994660775668,
1639,1723,1621,1233142,100.0,111.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505985,281.5994660775668,479287.8058584493,6773172.425505985,276.09946607756683,479287.8058584493,6773172.425505986,270.59946607756683,
1640,1724,1621,1233142,111.0,121.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505986,270.59946607756683,479287.8058584493,6773172.425505987,265.59946607756683,479287.8058584493,6773172.425505987,260.59946607756683,
1641,1725,1621,1233142,121.0,126.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505987,260.59946607756683,479287.8058584493,6773172.425505988,258.09946607756683,479287.8058584493,6773172.425505988,255.59946607756683,
1642,1726,1621,1233142,128.0,130.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505988,253.59946607756683,479287.8058584493,6773172.42550599,252.59946607756683,479287.8058584493,6773172.42550599,251.59946607756683,
1643,1727,1621,1233142,130.0,144.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,479287.8058584493,6773172.42550599,251.59946607756683,479287.8058584493,6773172.425505993,244.59946607756683,479287.8058584493,6773172.425505993,237.59946607756683,
1644,1728,1621,1233142,144.0,148.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505993,237.59946607756683,479287.8058584493,6773172.425505993,235.59946607756683,479287.8058584493,6773172.425505994,233.59946607756683,
1645,1729,1621,1233142,148.0,170.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,479287.8058584493,6773172.425505994,233.59946607756683,479287.8058584493,6773172.425505997,222.59946607756683,479287.8058584493,6773172.425505995,211.59946607756683,
