,Unnamed: 0,Company_ID,CollarID,FromDepth,ToDepth,Company_LithoCode,Company_Litho,CET_Litho,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20
1533,1615,1621,1233126,0.0,10.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482493.3175796289,6775415.327005967,400.36300000000006,482495.39421245607,6775413.191557568,396.34943595880384,482497.1722708135,6775411.363140033,392.0517841239603,
1534,1616,1621,1233126,10.0,13.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482497.1722708135,6775411.363140033,392.0517841239603,482497.6375303884,6775410.884703113,390.70851977090126,482498.0651522703,6775410.444969881,389.3397788852489,
1535,1617,1621,1233126,13.0,28.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482498.0651522703,6775410.444969881,389.3397788852489,482499.09842833976,6775409.382428781,382.0387331507289,482499.0984283409,6775409.38242878,374.5387331507289,
1536,1618,1621,1233126,28.0,39.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482499.0984283409,6775409.38242878,374.5387331507289,482499.0984283417,6775409.382428778,369.0387331507289,482499.0984283425,6775409.382428777,363.5387331507289,
1537,1619,1621,1233126,39.0,43.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482499.0984283425,6775409.382428777,363.5387331507289,482499.0984283429,6775409.382428777,361.5387331507289,482499.09842834313,6775409.382428777,359.5387331507289,
1538,1620,1621,1233126,43.0,45.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482499.09842834313,6775409.382428777,359.5387331507289,482499.0984283433,6775409.382428777,358.5387331507289,482499.0984283434,6775409.382428777,357.5387331507289,
1539,1621,1621,1233126,45.0,50.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482499.0984283434,6775409.382428777,357.5387331507289,482499.09842834366,6775409.382428777,355.0387331507289,482499.09842834406,6775409.3824287765,352.5387331507289,
1540,1622,1621,1233126,50.0,54.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,482499.09842834406,6775409.3824287765,352.5387331507289,482499.0984283444,6775409.3824287765,350.5387331507289,482499.0984283447,6775409.3824287765,348.5387331507289,
1541,1623,1621,1233126,54.0,61.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,482499.0984283447,6775409.3824287765,348.5387331507289,482499.0984283452,6775409.382428775,345.0387331507289,482499.0984283458,6775409.382428775,341.53873315072894,
1542,1624,1621,1233126,61.0,73.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,482499.0984283458,6775409.382428775,341.53873315072894,482499.09842834657,6775409.382428774,335.53873315072894,482499.0984283475,6775409.382428773,329.53873315072894,
1543,1625,1621,1233126,73.0,74.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,482499.0984283475,6775409.382428773,329.53873315072894,482499.0984283476,6775409.382428773,329.03873315072894,482499.0984283476,6775409.382428773,328.53873315072894,
1544,1626,1621,1233126,74.0,83.0,Md,dolerite,dolerite,101,dolerite,mafic_coarse-grained crystalline,igneous,482499.0984283476,6775409.382428773,328.53873315072894,482499.0984283482,6775409.382428773,324.03873315072894,482499.0984283489,6775409.382428773,319.53873315072894,
1545,1627,1621,1233126,132.0,169.0,Sif,iron-formation,banded_iron_formation,90,banded_iron_formation,ore,mineralisation,482499.0984283557,6775409.382428763,270.5387331507289,482499.0984283582,6775409.3824287625,252.0387331507289,482499.0984283607,6775409.382428759,233.5387331507289,
