,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
10747,592,2182206,0.0,2.0,Stratigraphy,TransCover,34527365
10754,592,2182206,2.0,4.0,Stratigraphy,TransCover,34527366
10763,592,2182206,4.0,6.0,Stratigraphy,TransCover,34527367
10770,592,2182206,6.0,8.0,Stratigraphy,TransCover,34527368
10778,592,2182206,8.0,10.0,Stratigraphy,TransCover,34527369
10785,592,2182206,10.0,12.0,Stratigraphy,TransCover,34527370
10795,592,2182206,12.0,14.0,Stratigraphy,TransCover,34527371
10802,592,2182206,14.0,16.0,Stratigraphy,TransCover,34527372
10810,592,2182206,16.0,18.0,Stratigraphy,TransCover,34527373
10817,592,2182206,18.0,20.0,Stratigraphy,TransCover,34527374
10826,592,2182206,20.0,22.0,Stratigraphy,TransCover,34527375
10833,592,2182206,22.0,24.0,Stratigraphy,TransCover,34527376
10841,592,2182206,24.0,26.0,Stratigraphy,TransCover,34527377
10848,592,2182206,26.0,28.0,Stratigraphy,TransCover,34527378
10859,592,2182206,28.0,30.0,Stratigraphy,TransCover,34527379
10866,592,2182206,30.0,32.0,Stratigraphy,TransCover,34527380
10874,592,2182206,32.0,34.0,Stratigraphy,TransCover,34527381
10881,592,2182206,34.0,36.0,Stratigraphy,TransCover,34527382
10890,592,2182206,36.0,38.0,Stratigraphy,TransCover,34527383
10897,592,2182206,38.0,40.0,Stratigraphy,TransCover,34527384
10905,592,2182206,40.0,42.0,Stratigraphy,TransCover,34527385
10912,592,2182206,42.0,44.0,Stratigraphy,TransCover,34527386
10922,592,2182206,44.0,46.0,Stratigraphy,TransCover,34527387
10929,592,2182206,46.0,48.0,Stratigraphy,TransCover,34527388
10937,592,2182206,48.0,50.0,Stratigraphy,TransCover,34527389
10944,592,2182206,50.0,52.0,Stratigraphy,TransCover,34527390
10953,592,2182206,52.0,54.0,Stratigraphy,TransCover,34527391
10960,592,2182206,54.0,56.0,Stratigraphy,TransCover,34527392
10968,592,2182206,56.0,58.0,Stratigraphy,TransCover,34527393
10975,592,2182206,58.0,60.0,Stratigraphy,TransCover,34527394
10988,592,2182206,60.0,62.0,Stratigraphy,TransCover,34527395
10995,592,2182206,62.0,64.0,Stratigraphy,TransCover,34527396
11003,592,2182206,64.0,66.0,Stratigraphy,TransCover,34527397
11010,592,2182206,66.0,68.0,Stratigraphy,TransCover,34527398
11019,592,2182206,68.0,70.0,Stratigraphy,TransCover,34527399
11026,592,2182206,70.0,72.0,Stratigraphy,Mt Newman,34527400
11034,592,2182206,72.0,74.0,Stratigraphy,Mt Newman,34527401
11041,592,2182206,74.0,76.0,Stratigraphy,Mt Newman,34527402
11051,592,2182206,76.0,78.0,Stratigraphy,Mt Newman,34527403
11058,592,2182206,78.0,80.0,Stratigraphy,Mt Newman,34527404
11066,592,2182206,80.0,82.0,Stratigraphy,Mt Newman,34527405
11073,592,2182206,82.0,84.0,Stratigraphy,Mt Newman,34527406
11082,592,2182206,84.0,86.0,Stratigraphy,Mt Newman,34527407
11089,592,2182206,86.0,88.0,Stratigraphy,Mt Newman,34527408
11097,592,2182206,88.0,90.0,Stratigraphy,Mt Newman,34527409
11104,592,2182206,90.0,92.0,Stratigraphy,Mt Newman,34527410
11115,592,2182206,92.0,94.0,Stratigraphy,Mt Newman,34527411
11122,592,2182206,94.0,96.0,Stratigraphy,Mt Newman,34527412
11130,592,2182206,96.0,98.0,Stratigraphy,Mt Newman,34527413
11137,592,2182206,98.0,100.0,Stratigraphy,Mt Newman,34527414
