,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
66973,2670,2470371,0.0,4.0,Stratigraphy,TransCover,38827685
66975,2670,2470371,4.0,6.0,Stratigraphy,TransCover,38827686
66978,2670,2470371,7.0,17.0,Stratigraphy,Fortescue,38827688
66981,2670,2470371,17.0,24.0,Stratigraphy,Fortescue,38827689
73034,2670,2470371,28.0,29.0,Stratigraphy,Fortescue,38827692
73662,2670,2470371,26.0,28.0,Stratigraphy,Fortescue,38827691
73671,2670,2470371,24.0,26.0,Stratigraphy,Fortescue,38827690
73833,2670,2470371,6.0,7.0,Stratigraphy,TransCover,38827687
75941,2670,2470371,0.0,4.0,Stratigraphy,TransCover,38827685
75943,2670,2470371,4.0,6.0,Stratigraphy,TransCover,38827686
75946,2670,2470371,7.0,17.0,Stratigraphy,Fortescue,38827688
75949,2670,2470371,17.0,24.0,Stratigraphy,Fortescue,38827689
82002,2670,2470371,28.0,29.0,Stratigraphy,Fortescue,38827692
82630,2670,2470371,26.0,28.0,Stratigraphy,Fortescue,38827691
82639,2670,2470371,24.0,26.0,Stratigraphy,Fortescue,38827690
82801,2670,2470371,6.0,7.0,Stratigraphy,TransCover,38827687
