,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
11667,592,2182177,154.0,156.0,Stratigraphy,Mt Newman,34525413
11669,592,2182177,150.0,152.0,Stratigraphy,Mt Newman,34525411
11671,592,2182177,146.0,148.0,Stratigraphy,Mt Newman,34525409
11673,592,2182177,142.0,144.0,Stratigraphy,Mt Newman,34525407
11674,592,2182177,140.0,142.0,Stratigraphy,Mt Newman,34525406
11675,592,2182177,138.0,140.0,Stratigraphy,Mt Newman,34525405
11677,592,2182177,134.0,136.0,Stratigraphy,Mt Newman,34525403
11678,592,2182177,132.0,134.0,Stratigraphy,Mt Newman,34525402
11679,592,2182177,130.0,132.0,Stratigraphy,Mt Newman,34525401
11681,592,2182177,126.0,128.0,Stratigraphy,Mt Newman,34525399
11682,592,2182177,124.0,126.0,Stratigraphy,Mt Newman,34525398
11683,592,2182177,122.0,124.0,Stratigraphy,Mt Newman,34525397
11685,592,2182177,118.0,120.0,Stratigraphy,Mt Newman,34525395
11687,592,2182177,114.0,116.0,Stratigraphy,Mt Newman,34525393
11689,592,2182177,110.0,112.0,Stratigraphy,Mt Newman,34525391
11690,592,2182177,108.0,110.0,Stratigraphy,Mt Newman,34525390
11691,592,2182177,106.0,108.0,Stratigraphy,Mt Newman,34525389
11693,592,2182177,102.0,104.0,Stratigraphy,Mt Newman,34525387
11694,592,2182177,100.0,102.0,Stratigraphy,Mt Newman,34525386
11695,592,2182177,98.0,100.0,Stratigraphy,Mt Newman,34525385
11697,592,2182177,94.0,96.0,Stratigraphy,Mt Newman,34525383
11698,592,2182177,92.0,94.0,Stratigraphy,Mt Newman,34525382
11699,592,2182177,90.0,92.0,Stratigraphy,Mt Newman,34525381
11701,592,2182177,86.0,88.0,Stratigraphy,Mt Newman,34525379
11702,592,2182177,84.0,86.0,Stratigraphy,Mt Newman,34525378
11703,592,2182177,82.0,84.0,Stratigraphy,Mt Newman,34525377
11705,592,2182177,78.0,80.0,Stratigraphy,Mt Newman,34525375
11706,592,2182177,76.0,78.0,Stratigraphy,TransCover,34525374
11707,592,2182177,74.0,76.0,Stratigraphy,TransCover,34525373
11708,592,2182177,72.0,74.0,Stratigraphy,TransCover,34525372
11709,592,2182177,70.0,72.0,Stratigraphy,TransCover,34525371
11710,592,2182177,68.0,70.0,Stratigraphy,TransCover,34525370
11711,592,2182177,66.0,68.0,Stratigraphy,TransCover,34525369
11712,592,2182177,64.0,66.0,Stratigraphy,TransCover,34525368
11713,592,2182177,62.0,64.0,Stratigraphy,TransCover,34525367
11714,592,2182177,60.0,62.0,Stratigraphy,TransCover,34525366
11715,592,2182177,58.0,60.0,Stratigraphy,TransCover,34525365
11716,592,2182177,56.0,58.0,Stratigraphy,TransCover,34525364
11717,592,2182177,54.0,56.0,Stratigraphy,TransCover,34525363
11718,592,2182177,52.0,54.0,Stratigraphy,TransCover,34525362
11719,592,2182177,50.0,52.0,Stratigraphy,TransCover,34525361
11721,592,2182177,46.0,48.0,Stratigraphy,TransCover,34525359
11722,592,2182177,44.0,46.0,Stratigraphy,TransCover,34525358
11723,592,2182177,42.0,44.0,Stratigraphy,TransCover,34525357
11724,592,2182177,40.0,42.0,Stratigraphy,TransCover,34525356
11725,592,2182177,38.0,40.0,Stratigraphy,TransCover,34525355
11726,592,2182177,36.0,38.0,Stratigraphy,TransCover,34525354
11727,592,2182177,34.0,36.0,Stratigraphy,TransCover,34525353
11728,592,2182177,32.0,34.0,Stratigraphy,TransCover,34525352
11729,592,2182177,30.0,32.0,Stratigraphy,TransCover,34525351
11730,592,2182177,28.0,30.0,Stratigraphy,TransCover,34525350
11731,592,2182177,26.0,28.0,Stratigraphy,TransCover,34525349
11732,592,2182177,24.0,26.0,Stratigraphy,TransCover,34525348
11733,592,2182177,22.0,24.0,Stratigraphy,TransCover,34525347
11734,592,2182177,20.0,22.0,Stratigraphy,TransCover,34525346
11735,592,2182177,18.0,20.0,Stratigraphy,TransCover,34525345
11737,592,2182177,14.0,16.0,Stratigraphy,TransCover,34525343
11738,592,2182177,12.0,14.0,Stratigraphy,TransCover,34525342
11739,592,2182177,10.0,12.0,Stratigraphy,TransCover,34525341
11740,592,2182177,8.0,10.0,Stratigraphy,TransCover,34525340
11741,592,2182177,6.0,8.0,Stratigraphy,TransCover,34525339
11742,592,2182177,4.0,6.0,Stratigraphy,TransCover,34525338
11743,592,2182177,2.0,4.0,Stratigraphy,TransCover,34525337
11744,592,2182177,0.0,2.0,Stratigraphy,TransCover,34525336
28030,592,2182177,152.0,154.0,Stratigraphy,Mt Newman,34525412
28031,592,2182177,148.0,150.0,Stratigraphy,Mt Newman,34525410
28032,592,2182177,144.0,146.0,Stratigraphy,Mt Newman,34525408
28034,592,2182177,136.0,138.0,Stratigraphy,Mt Newman,34525404
28036,592,2182177,128.0,130.0,Stratigraphy,Mt Newman,34525400
28038,592,2182177,120.0,122.0,Stratigraphy,Mt Newman,34525396
28039,592,2182177,116.0,118.0,Stratigraphy,Mt Newman,34525394
28040,592,2182177,112.0,114.0,Stratigraphy,Mt Newman,34525392
28042,592,2182177,104.0,106.0,Stratigraphy,Mt Newman,34525388
28044,592,2182177,96.0,98.0,Stratigraphy,Mt Newman,34525384
28046,592,2182177,88.0,90.0,Stratigraphy,Mt Newman,34525380
28048,592,2182177,80.0,82.0,Stratigraphy,Mt Newman,34525376
28056,592,2182177,48.0,50.0,Stratigraphy,TransCover,34525360
28064,592,2182177,16.0,18.0,Stratigraphy,TransCover,34525344
41564,592,2182177,154.0,156.0,Stratigraphy,Mt Newman,34525413
41566,592,2182177,150.0,152.0,Stratigraphy,Mt Newman,34525411
41568,592,2182177,146.0,148.0,Stratigraphy,Mt Newman,34525409
41570,592,2182177,142.0,144.0,Stratigraphy,Mt Newman,34525407
41571,592,2182177,140.0,142.0,Stratigraphy,Mt Newman,34525406
41572,592,2182177,138.0,140.0,Stratigraphy,Mt Newman,34525405
41574,592,2182177,134.0,136.0,Stratigraphy,Mt Newman,34525403
41575,592,2182177,132.0,134.0,Stratigraphy,Mt Newman,34525402
41576,592,2182177,130.0,132.0,Stratigraphy,Mt Newman,34525401
41578,592,2182177,126.0,128.0,Stratigraphy,Mt Newman,34525399
41579,592,2182177,124.0,126.0,Stratigraphy,Mt Newman,34525398
