,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
33810,592,2182299,10.0,15.0,Stratigraphy,TransCover,34532792
33813,592,2182299,15.0,29.5,Stratigraphy,TransCover,34532793
33815,592,2182299,29.5,40.6,Stratigraphy,TransCover,34532794
33816,592,2182299,40.6,47.0,Stratigraphy,TransCover,34532795
33817,592,2182299,47.0,50.0,Stratigraphy,TransCover,34532796
33820,592,2182299,50.0,63.0,Stratigraphy,TransCover,34532797
33822,592,2182299,63.0,67.2,Stratigraphy,TransCover,34532798
33824,592,2182299,67.2,70.8,Stratigraphy,TransCover,34532799
33825,592,2182299,70.8,74.9,Stratigraphy,TransCover,34532800
33828,592,2182299,74.9,76.4,Stratigraphy,TransCover,34532801
33830,592,2182299,76.4,77.2,Stratigraphy,TransCover,34532802
33831,592,2182299,77.2,80.15,Stratigraphy,TransCover,34532803
33832,592,2182299,80.15,87.1,Stratigraphy,Mt Newman,34532804
33835,592,2182299,87.1,88.6,Stratigraphy,Mt Newman,34532805
33837,592,2182299,88.6,97.9,Stratigraphy,Mt Newman,34532806
33842,592,2182299,97.9,100.2,Stratigraphy,Mt Newman,34532807
63707,592,2182299,10.0,15.0,Stratigraphy,TransCover,34532792
63710,592,2182299,15.0,29.5,Stratigraphy,TransCover,34532793
63712,592,2182299,29.5,40.6,Stratigraphy,TransCover,34532794
63713,592,2182299,40.6,47.0,Stratigraphy,TransCover,34532795
63714,592,2182299,47.0,50.0,Stratigraphy,TransCover,34532796
63717,592,2182299,50.0,63.0,Stratigraphy,TransCover,34532797
63719,592,2182299,63.0,67.2,Stratigraphy,TransCover,34532798
63721,592,2182299,67.2,70.8,Stratigraphy,TransCover,34532799
63722,592,2182299,70.8,74.9,Stratigraphy,TransCover,34532800
63725,592,2182299,74.9,76.4,Stratigraphy,TransCover,34532801
63727,592,2182299,76.4,77.2,Stratigraphy,TransCover,34532802
63728,592,2182299,77.2,80.15,Stratigraphy,TransCover,34532803
63729,592,2182299,80.15,87.1,Stratigraphy,Mt Newman,34532804
63732,592,2182299,87.1,88.6,Stratigraphy,Mt Newman,34532805
63734,592,2182299,88.6,97.9,Stratigraphy,Mt Newman,34532806
63739,592,2182299,97.9,100.2,Stratigraphy,Mt Newman,34532807
