,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
5303,592,2182063,70.0,72.0,Stratigraphy,TransCover,34515751
5304,592,2182063,68.0,70.0,Stratigraphy,TransCover,34515750
5305,592,2182063,66.0,68.0,Stratigraphy,TransCover,34515749
5307,592,2182063,62.0,64.0,Stratigraphy,TransCover,34515747
5308,592,2182063,60.0,62.0,Stratigraphy,TransCover,34515746
5309,592,2182063,58.0,60.0,Stratigraphy,TransCover,34515745
5310,592,2182063,56.0,58.0,Stratigraphy,TransCover,34515744
5311,592,2182063,54.0,56.0,Stratigraphy,TransCover,34515743
5312,592,2182063,52.0,54.0,Stratigraphy,TransCover,34515742
5315,592,2182063,46.0,48.0,Stratigraphy,TransCover,34515739
5316,592,2182063,44.0,46.0,Stratigraphy,TransCover,34515738
5317,592,2182063,42.0,44.0,Stratigraphy,TransCover,34515737
5318,592,2182063,40.0,42.0,Stratigraphy,TransCover,34515736
5319,592,2182063,38.0,40.0,Stratigraphy,TransCover,34515735
5320,592,2182063,36.0,38.0,Stratigraphy,TransCover,34515734
5321,592,2182063,34.0,36.0,Stratigraphy,TransCover,34515733
5323,592,2182063,30.0,32.0,Stratigraphy,TransCover,34515731
5324,592,2182063,28.0,30.0,Stratigraphy,TransCover,34515730
5325,592,2182063,26.0,28.0,Stratigraphy,TransCover,34515729
5326,592,2182063,24.0,26.0,Stratigraphy,TransCover,34515728
5327,592,2182063,22.0,24.0,Stratigraphy,TransCover,34515727
5328,592,2182063,20.0,22.0,Stratigraphy,TransCover,34515726
5331,592,2182063,14.0,16.0,Stratigraphy,TransCover,34515723
5332,592,2182063,12.0,14.0,Stratigraphy,TransCover,34515722
5333,592,2182063,10.0,12.0,Stratigraphy,TransCover,34515721
5334,592,2182063,8.0,10.0,Stratigraphy,TransCover,34515720
5335,592,2182063,6.0,8.0,Stratigraphy,TransCover,34515719
5336,592,2182063,4.0,6.0,Stratigraphy,TransCover,34515718
5337,592,2182063,2.0,4.0,Stratigraphy,TransCover,34515717
5338,592,2182063,0.0,2.0,Stratigraphy,TransCover,34515716
