,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
22604,592,2181815,0.0,2.0,Stratigraphy,TransCover,34500445
22605,592,2181815,2.0,4.0,Stratigraphy,TransCover,34500446
22606,592,2181815,4.0,6.0,Stratigraphy,TransCover,34500447
22607,592,2181815,6.0,8.0,Stratigraphy,TransCover,34500448
22609,592,2181815,8.0,10.0,Stratigraphy,TransCover,34500449
22610,592,2181815,10.0,12.0,Stratigraphy,TransCover,34500450
22611,592,2181815,12.0,14.0,Stratigraphy,Mt Newman,34500451
22612,592,2181815,14.0,16.0,Stratigraphy,Mt Newman,34500452
22613,592,2181815,16.0,18.0,Stratigraphy,Mt Newman,34500453
22614,592,2181815,18.0,20.0,Stratigraphy,Mt Newman,34500454
22615,592,2181815,20.0,22.0,Stratigraphy,Mt Newman,34500455
22616,592,2181815,22.0,24.0,Stratigraphy,Mt Newman,34500456
22619,592,2181815,24.0,26.0,Stratigraphy,Mt Newman,34500457
22620,592,2181815,26.0,28.0,Stratigraphy,Mt Newman,34500458
22624,592,2181815,28.0,30.0,Stratigraphy,Mt Newman,34500459
22632,592,2181815,30.0,32.0,Stratigraphy,Mt Newman,34500460
22640,592,2181815,32.0,34.0,Stratigraphy,Mt Newman,34500461
22648,592,2181815,34.0,36.0,Stratigraphy,Mt Newman,34500462
22656,592,2181815,36.0,38.0,Stratigraphy,Mt Newman,34500463
22664,592,2181815,38.0,40.0,Stratigraphy,Mt Newman,34500464
22680,592,2181815,40.0,42.0,Stratigraphy,Mt Newman,34500465
22688,592,2181815,42.0,44.0,Stratigraphy,Mt Newman,34500466
22696,592,2181815,44.0,46.0,Stratigraphy,Mt Newman,34500467
22704,592,2181815,46.0,48.0,Stratigraphy,Mt Newman,34500468
22712,592,2181815,48.0,50.0,Stratigraphy,Mt Newman,34500469
22720,592,2181815,50.0,52.0,Stratigraphy,Mt Newman,34500470
22728,592,2181815,52.0,54.0,Stratigraphy,Mt Newman,34500471
22736,592,2181815,54.0,56.0,Stratigraphy,Mt Newman,34500472
22768,592,2181815,56.0,58.0,Stratigraphy,Mt Newman,34500473
52501,592,2181815,0.0,2.0,Stratigraphy,TransCover,34500445
52502,592,2181815,2.0,4.0,Stratigraphy,TransCover,34500446
52503,592,2181815,4.0,6.0,Stratigraphy,TransCover,34500447
52504,592,2181815,6.0,8.0,Stratigraphy,TransCover,34500448
52506,592,2181815,8.0,10.0,Stratigraphy,TransCover,34500449
52507,592,2181815,10.0,12.0,Stratigraphy,TransCover,34500450
52508,592,2181815,12.0,14.0,Stratigraphy,Mt Newman,34500451
52509,592,2181815,14.0,16.0,Stratigraphy,Mt Newman,34500452
52510,592,2181815,16.0,18.0,Stratigraphy,Mt Newman,34500453
52511,592,2181815,18.0,20.0,Stratigraphy,Mt Newman,34500454
52512,592,2181815,20.0,22.0,Stratigraphy,Mt Newman,34500455
52513,592,2181815,22.0,24.0,Stratigraphy,Mt Newman,34500456
52516,592,2181815,24.0,26.0,Stratigraphy,Mt Newman,34500457
52517,592,2181815,26.0,28.0,Stratigraphy,Mt Newman,34500458
52521,592,2181815,28.0,30.0,Stratigraphy,Mt Newman,34500459
52529,592,2181815,30.0,32.0,Stratigraphy,Mt Newman,34500460
52537,592,2181815,32.0,34.0,Stratigraphy,Mt Newman,34500461
52545,592,2181815,34.0,36.0,Stratigraphy,Mt Newman,34500462
52553,592,2181815,36.0,38.0,Stratigraphy,Mt Newman,34500463
52561,592,2181815,38.0,40.0,Stratigraphy,Mt Newman,34500464
52577,592,2181815,40.0,42.0,Stratigraphy,Mt Newman,34500465
52585,592,2181815,42.0,44.0,Stratigraphy,Mt Newman,34500466
52593,592,2181815,44.0,46.0,Stratigraphy,Mt Newman,34500467
52601,592,2181815,46.0,48.0,Stratigraphy,Mt Newman,34500468
52609,592,2181815,48.0,50.0,Stratigraphy,Mt Newman,34500469
52617,592,2181815,50.0,52.0,Stratigraphy,Mt Newman,34500470
52625,592,2181815,52.0,54.0,Stratigraphy,Mt Newman,34500471
52633,592,2181815,54.0,56.0,Stratigraphy,Mt Newman,34500472
52665,592,2181815,56.0,58.0,Stratigraphy,Mt Newman,34500473
