,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
66522,2670,2470211,168.0,170.0,Stratigraphy,Mt Newman,38819986
66523,2670,2470211,162.0,164.0,Stratigraphy,Mt Newman,38819983
66524,2670,2470211,124.0,126.0,Stratigraphy,TransCover,38819964
66525,2670,2470211,118.0,120.0,Stratigraphy,TransCover,38819961
66526,2670,2470211,98.0,100.0,Stratigraphy,TransCover,38819951
66527,2670,2470211,94.0,96.0,Stratigraphy,TransCover,38819949
66540,2670,2470211,50.0,52.0,Stratigraphy,TransCover,38819927
66541,2670,2470211,44.0,46.0,Stratigraphy,TransCover,38819924
66542,2670,2470211,32.0,34.0,Stratigraphy,TransCover,38819918
66543,2670,2470211,24.0,26.0,Stratigraphy,TransCover,38819914
66544,2670,2470211,16.0,18.0,Stratigraphy,TransCover,38819910
66545,2670,2470211,12.0,14.0,Stratigraphy,TransCover,38819908
66766,2670,2470211,34.0,36.0,Stratigraphy,TransCover,38819919
66789,2670,2470211,120.0,122.0,Stratigraphy,TransCover,38819962
66790,2670,2470211,164.0,166.0,Stratigraphy,Mt Newman,38819984
69019,2670,2470211,170.0,172.0,Stratigraphy,Mt Newman,38819987
69020,2670,2470211,158.0,160.0,Stratigraphy,Mt Newman,38819981
69021,2670,2470211,122.0,124.0,Stratigraphy,TransCover,38819963
69022,2670,2470211,108.0,110.0,Stratigraphy,TransCover,38819956
69023,2670,2470211,96.0,98.0,Stratigraphy,TransCover,38819950
69243,2670,2470211,0.0,2.0,Stratigraphy,TransCover,38819902
69244,2670,2470211,10.0,12.0,Stratigraphy,TransCover,38819907
69245,2670,2470211,18.0,20.0,Stratigraphy,TransCover,38819911
69246,2670,2470211,30.0,32.0,Stratigraphy,TransCover,38819917
69247,2670,2470211,38.0,40.0,Stratigraphy,TransCover,38819921
69248,2670,2470211,48.0,50.0,Stratigraphy,TransCover,38819926
69258,2670,2470211,78.0,80.0,Stratigraphy,TransCover,38819941
69259,2670,2470211,86.0,88.0,Stratigraphy,TransCover,38819945
69261,2670,2470211,92.0,94.0,Stratigraphy,TransCover,38819948
69262,2670,2470211,104.0,106.0,Stratigraphy,TransCover,38819954
69263,2670,2470211,116.0,118.0,Stratigraphy,TransCover,38819960
69264,2670,2470211,154.0,156.0,Stratigraphy,Mt Newman,38819979
70407,2670,2470211,156.0,158.0,Stratigraphy,Mt Newman,38819980
70408,2670,2470211,106.0,108.0,Stratigraphy,TransCover,38819955
70415,2670,2470211,54.0,56.0,Stratigraphy,TransCover,38819929
70416,2670,2470211,36.0,38.0,Stratigraphy,TransCover,38819920
70417,2670,2470211,20.0,22.0,Stratigraphy,TransCover,38819912
70526,2670,2470211,14.0,16.0,Stratigraphy,TransCover,38819909
70527,2670,2470211,22.0,24.0,Stratigraphy,TransCover,38819913
71655,2670,2470211,160.0,162.0,Stratigraphy,Mt Newman,38819982
