,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
13828,592,2182021,0.0,2.0,Stratigraphy,TransCover,34512461
13860,592,2182021,2.0,4.0,Stratigraphy,TransCover,34512462
13891,592,2182021,4.0,6.0,Stratigraphy,TransCover,34512463
13926,592,2182021,6.0,8.0,Stratigraphy,TransCover,34512464
13962,592,2182021,8.0,10.0,Stratigraphy,TransCover,34512465
13999,592,2182021,10.0,12.0,Stratigraphy,TransCover,34512466
14035,592,2182021,12.0,14.0,Stratigraphy,TransCover,34512467
14071,592,2182021,14.0,16.0,Stratigraphy,TransCover,34512468
14130,592,2182021,16.0,18.0,Stratigraphy,TransCover,34512469
14151,592,2182021,18.0,20.0,Stratigraphy,TransCover,34512470
14187,592,2182021,20.0,22.0,Stratigraphy,TransCover,34512471
14226,592,2182021,22.0,24.0,Stratigraphy,TransCover,34512472
14261,592,2182021,24.0,26.0,Stratigraphy,TransCover,34512473
14293,592,2182021,26.0,28.0,Stratigraphy,TransCover,34512474
14324,592,2182021,28.0,30.0,Stratigraphy,TransCover,34512475
14357,592,2182021,30.0,32.0,Stratigraphy,TransCover,34512476
14388,592,2182021,32.0,34.0,Stratigraphy,TransCover,34512477
14560,592,2182021,34.0,36.0,Stratigraphy,TransCover,34512478
14793,592,2182021,36.0,38.0,Stratigraphy,TransCover,34512479
14827,592,2182021,38.0,40.0,Stratigraphy,TransCover,34512480
14858,592,2182021,40.0,42.0,Stratigraphy,TransCover,34512481
14890,592,2182021,42.0,44.0,Stratigraphy,TransCover,34512482
14921,592,2182021,44.0,46.0,Stratigraphy,TransCover,34512483
14954,592,2182021,46.0,48.0,Stratigraphy,TransCover,34512484
15336,592,2182021,48.0,50.0,Stratigraphy,TransCover,34512485
15752,592,2182021,50.0,52.0,Stratigraphy,TransCover,34512486
15763,592,2182021,52.0,54.0,Stratigraphy,TransCover,34512487
15793,592,2182021,54.0,56.0,Stratigraphy,TransCover,34512488
15819,592,2182021,56.0,58.0,Stratigraphy,TransCover,34512489
16024,592,2182021,58.0,60.0,Stratigraphy,TransCover,34512490
16264,592,2182021,60.0,62.0,Stratigraphy,TransCover,34512491
16314,592,2182021,62.0,64.0,Stratigraphy,TransCover,34512492
