,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
28183,592,2181848,162.0,164.0,Stratigraphy,Mt Newman,34502538
28199,592,2181848,160.0,162.0,Stratigraphy,Mt Newman,34502537
28215,592,2181848,158.0,160.0,Stratigraphy,Mt Newman,34502536
28231,592,2181848,156.0,158.0,Stratigraphy,Mt Newman,34502535
28247,592,2181848,154.0,156.0,Stratigraphy,Mt Newman,34502534
28263,592,2181848,152.0,154.0,Stratigraphy,Mt Newman,34502533
28421,592,2181848,132.0,134.0,Stratigraphy,LWA,34502523
28437,592,2181848,130.0,132.0,Stratigraphy,LWA,34502522
28453,592,2181848,128.0,130.0,Stratigraphy,LWA,34502521
28469,592,2181848,126.0,128.0,Stratigraphy,LWA,34502520
28917,592,2181848,70.0,72.0,Stratigraphy,LWA,34502492
28933,592,2181848,68.0,70.0,Stratigraphy,LWA,34502491
28945,592,2181848,66.0,68.0,Stratigraphy,LWA,34502490
33777,592,2181848,0.0,2.0,Stratigraphy,TransCover,34502457
33792,592,2181848,2.0,4.0,Stratigraphy,TransCover,34502458
33808,592,2181848,4.0,6.0,Stratigraphy,TransCover,34502459
33823,592,2181848,6.0,8.0,Stratigraphy,TransCover,34502460
33841,592,2181848,8.0,10.0,Stratigraphy,TransCover,34502461
33856,592,2181848,10.0,12.0,Stratigraphy,TransCover,34502462
33872,592,2181848,12.0,14.0,Stratigraphy,TransCover,34502463
33885,592,2181848,14.0,16.0,Stratigraphy,TransCover,34502464
33896,592,2181848,16.0,18.0,Stratigraphy,TransCover,34502465
33910,592,2181848,18.0,20.0,Stratigraphy,TransCover,34502466
33920,592,2181848,20.0,22.0,Stratigraphy,TransCover,34502467
33935,592,2181848,22.0,24.0,Stratigraphy,TransCover,34502468
33954,592,2181848,24.0,26.0,Stratigraphy,TransCover,34502469
33969,592,2181848,26.0,28.0,Stratigraphy,TransCover,34502470
33986,592,2181848,28.0,30.0,Stratigraphy,TransCover,34502471
34000,592,2181848,30.0,32.0,Stratigraphy,TransCover,34502472
34017,592,2181848,32.0,34.0,Stratigraphy,TransCover,34502473
34032,592,2181848,34.0,36.0,Stratigraphy,TransCover,34502474
34048,592,2181848,36.0,38.0,Stratigraphy,TransCover,34502475
34063,592,2181848,38.0,40.0,Stratigraphy,TransCover,34502476
34081,592,2181848,40.0,42.0,Stratigraphy,TransCover,34502477
34088,592,2181848,42.0,44.0,Stratigraphy,TransCover,34502478
34102,592,2181848,44.0,46.0,Stratigraphy,TransCover,34502479
34111,592,2181848,46.0,48.0,Stratigraphy,TransCover,34502480
34125,592,2181848,48.0,50.0,Stratigraphy,TransCover,34502481
34138,592,2181848,50.0,52.0,Stratigraphy,TransCover,34502482
34151,592,2181848,52.0,54.0,Stratigraphy,TransCover,34502483
34166,592,2181848,54.0,56.0,Stratigraphy,TransCover,34502484
34185,592,2181848,56.0,58.0,Stratigraphy,TransCover,34502485
34197,592,2181848,58.0,60.0,Stratigraphy,TransCover,34502486
34213,592,2181848,60.0,62.0,Stratigraphy,TransCover,34502487
34228,592,2181848,62.0,64.0,Stratigraphy,TransCover,34502488
34245,592,2181848,64.0,66.0,Stratigraphy,LWA,34502489
34309,592,2181848,72.0,74.0,Stratigraphy,LWA,34502493
34324,592,2181848,74.0,76.0,Stratigraphy,LWA,34502494
34340,592,2181848,76.0,78.0,Stratigraphy,LWA,34502495
34355,592,2181848,78.0,80.0,Stratigraphy,LWA,34502496
34372,592,2181848,80.0,82.0,Stratigraphy,LWA,34502497
34387,592,2181848,82.0,84.0,Stratigraphy,LWA,34502498
34403,592,2181848,84.0,86.0,Stratigraphy,LWA,34502499
34418,592,2181848,86.0,88.0,Stratigraphy,LWA,34502500
34437,592,2181848,88.0,90.0,Stratigraphy,LWA,34502501
34452,592,2181848,90.0,92.0,Stratigraphy,LWA,34502502
34468,592,2181848,92.0,94.0,Stratigraphy,LWA,34502503
34483,592,2181848,94.0,96.0,Stratigraphy,LWA,34502504
34500,592,2181848,96.0,98.0,Stratigraphy,LWA,34502505
34515,592,2181848,98.0,100.0,Stratigraphy,LWA,34502506
34531,592,2181848,100.0,102.0,Stratigraphy,LWA,34502507
34546,592,2181848,102.0,104.0,Stratigraphy,LWA,34502508
34564,592,2181848,104.0,106.0,Stratigraphy,LWA,34502509
34579,592,2181848,106.0,108.0,Stratigraphy,LWA,34502510
34595,592,2181848,108.0,110.0,Stratigraphy,LWA,34502511
34610,592,2181848,110.0,112.0,Stratigraphy,LWA,34502512
34627,592,2181848,112.0,114.0,Stratigraphy,LWA,34502513
34642,592,2181848,114.0,116.0,Stratigraphy,LWA,34502514
34658,592,2181848,116.0,118.0,Stratigraphy,LWA,34502515
34673,592,2181848,118.0,120.0,Stratigraphy,LWA,34502516
34692,592,2181848,120.0,122.0,Stratigraphy,LWA,34502517
34708,592,2181848,122.0,124.0,Stratigraphy,LWA,34502518
34737,592,2181848,124.0,126.0,Stratigraphy,LWA,34502519
34802,592,2181848,134.0,136.0,Stratigraphy,LWA,34502524
34820,592,2181848,136.0,138.0,Stratigraphy,Mt Newman,34502525
34835,592,2181848,138.0,140.0,Stratigraphy,Mt Newman,34502526
