,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
13222,592,2182204,106.0,108.0,Stratigraphy,McLeod,34527313
13223,592,2182204,104.0,106.0,Stratigraphy,McLeod,34527312
13225,592,2182204,100.0,102.0,Stratigraphy,McLeod,34527310
13226,592,2182204,98.0,100.0,Stratigraphy,McLeod,34527309
13227,592,2182204,96.0,98.0,Stratigraphy,McLeod,34527308
13228,592,2182204,94.0,96.0,Stratigraphy,McLeod,34527307
13229,592,2182204,92.0,94.0,Stratigraphy,McLeod,34527306
13230,592,2182204,90.0,92.0,Stratigraphy,McLeod,34527305
13231,592,2182204,88.0,90.0,Stratigraphy,Mt Newman,34527304
13232,592,2182204,86.0,88.0,Stratigraphy,Mt Newman,34527303
13233,592,2182204,84.0,86.0,Stratigraphy,Mt Newman,34527302
13234,592,2182204,82.0,84.0,Stratigraphy,Mt Newman,34527301
13235,592,2182204,80.0,82.0,Stratigraphy,Mt Newman,34527300
13236,592,2182204,78.0,80.0,Stratigraphy,Mt Newman,34527299
13237,592,2182204,76.0,78.0,Stratigraphy,Mt Newman,34527298
13238,592,2182204,74.0,76.0,Stratigraphy,Mt Newman,34527297
13239,592,2182204,72.0,74.0,Stratigraphy,Mt Newman,34527296
13241,592,2182204,68.0,70.0,Stratigraphy,Mt Newman,34527294
13242,592,2182204,66.0,68.0,Stratigraphy,Mt Newman,34527293
13243,592,2182204,64.0,66.0,Stratigraphy,Mt Newman,34527292
13244,592,2182204,62.0,64.0,Stratigraphy,Mt Newman,34527291
13245,592,2182204,60.0,62.0,Stratigraphy,Mt Newman,34527290
13246,592,2182204,58.0,60.0,Stratigraphy,Mt Newman,34527289
13247,592,2182204,56.0,58.0,Stratigraphy,Mt Newman,34527288
13248,592,2182204,54.0,56.0,Stratigraphy,TransCover,34527287
13249,592,2182204,52.0,54.0,Stratigraphy,TransCover,34527286
13250,592,2182204,50.0,52.0,Stratigraphy,TransCover,34527285
13251,592,2182204,48.0,50.0,Stratigraphy,TransCover,34527284
13252,592,2182204,46.0,48.0,Stratigraphy,TransCover,34527283
13253,592,2182204,44.0,46.0,Stratigraphy,TransCover,34527282
13254,592,2182204,42.0,44.0,Stratigraphy,TransCover,34527281
13255,592,2182204,40.0,42.0,Stratigraphy,TransCover,34527280
13257,592,2182204,36.0,38.0,Stratigraphy,TransCover,34527278
13258,592,2182204,34.0,36.0,Stratigraphy,TransCover,34527277
13259,592,2182204,32.0,34.0,Stratigraphy,TransCover,34527276
13260,592,2182204,30.0,32.0,Stratigraphy,TransCover,34527275
13261,592,2182204,28.0,30.0,Stratigraphy,TransCover,34527274
13262,592,2182204,26.0,28.0,Stratigraphy,TransCover,34527273
13263,592,2182204,24.0,26.0,Stratigraphy,TransCover,34527272
13264,592,2182204,22.0,24.0,Stratigraphy,TransCover,34527271
13265,592,2182204,20.0,22.0,Stratigraphy,TransCover,34527270
13266,592,2182204,18.0,20.0,Stratigraphy,TransCover,34527269
13267,592,2182204,16.0,18.0,Stratigraphy,TransCover,34527268
13268,592,2182204,14.0,16.0,Stratigraphy,TransCover,34527267
13269,592,2182204,12.0,14.0,Stratigraphy,TransCover,34527266
13270,592,2182204,10.0,12.0,Stratigraphy,TransCover,34527265
13271,592,2182204,8.0,10.0,Stratigraphy,TransCover,34527264
13273,592,2182204,4.0,6.0,Stratigraphy,TransCover,34527262
13274,592,2182204,2.0,4.0,Stratigraphy,TransCover,34527261
13275,592,2182204,0.0,2.0,Stratigraphy,TransCover,34527260
28808,592,2182204,102.0,104.0,Stratigraphy,McLeod,34527311
28816,592,2182204,70.0,72.0,Stratigraphy,Mt Newman,34527295
28824,592,2182204,38.0,40.0,Stratigraphy,TransCover,34527279
28832,592,2182204,6.0,8.0,Stratigraphy,TransCover,34527263
43119,592,2182204,106.0,108.0,Stratigraphy,McLeod,34527313
43120,592,2182204,104.0,106.0,Stratigraphy,McLeod,34527312
43122,592,2182204,100.0,102.0,Stratigraphy,McLeod,34527310
43123,592,2182204,98.0,100.0,Stratigraphy,McLeod,34527309
43124,592,2182204,96.0,98.0,Stratigraphy,McLeod,34527308
43125,592,2182204,94.0,96.0,Stratigraphy,McLeod,34527307
43126,592,2182204,92.0,94.0,Stratigraphy,McLeod,34527306
43127,592,2182204,90.0,92.0,Stratigraphy,McLeod,34527305
43128,592,2182204,88.0,90.0,Stratigraphy,Mt Newman,34527304
43129,592,2182204,86.0,88.0,Stratigraphy,Mt Newman,34527303
43130,592,2182204,84.0,86.0,Stratigraphy,Mt Newman,34527302
43131,592,2182204,82.0,84.0,Stratigraphy,Mt Newman,34527301
43132,592,2182204,80.0,82.0,Stratigraphy,Mt Newman,34527300
43133,592,2182204,78.0,80.0,Stratigraphy,Mt Newman,34527299
43134,592,2182204,76.0,78.0,Stratigraphy,Mt Newman,34527298
43135,592,2182204,74.0,76.0,Stratigraphy,Mt Newman,34527297
43136,592,2182204,72.0,74.0,Stratigraphy,Mt Newman,34527296
43138,592,2182204,68.0,70.0,Stratigraphy,Mt Newman,34527294
43139,592,2182204,66.0,68.0,Stratigraphy,Mt Newman,34527293
43140,592,2182204,64.0,66.0,Stratigraphy,Mt Newman,34527292
43141,592,2182204,62.0,64.0,Stratigraphy,Mt Newman,34527291
43142,592,2182204,60.0,62.0,Stratigraphy,Mt Newman,34527290
43143,592,2182204,58.0,60.0,Stratigraphy,Mt Newman,34527289
43144,592,2182204,56.0,58.0,Stratigraphy,Mt Newman,34527288
43145,592,2182204,54.0,56.0,Stratigraphy,TransCover,34527287
43146,592,2182204,52.0,54.0,Stratigraphy,TransCover,34527286
43147,592,2182204,50.0,52.0,Stratigraphy,TransCover,34527285
43148,592,2182204,48.0,50.0,Stratigraphy,TransCover,34527284
43149,592,2182204,46.0,48.0,Stratigraphy,TransCover,34527283
43150,592,2182204,44.0,46.0,Stratigraphy,TransCover,34527282
43151,592,2182204,42.0,44.0,Stratigraphy,TransCover,34527281
43152,592,2182204,40.0,42.0,Stratigraphy,TransCover,34527280
43154,592,2182204,36.0,38.0,Stratigraphy,TransCover,34527278
43155,592,2182204,34.0,36.0,Stratigraphy,TransCover,34527277
43156,592,2182204,32.0,34.0,Stratigraphy,TransCover,34527276
43157,592,2182204,30.0,32.0,Stratigraphy,TransCover,34527275
43158,592,2182204,28.0,30.0,Stratigraphy,TransCover,34527274
43159,592,2182204,26.0,28.0,Stratigraphy,TransCover,34527273
43160,592,2182204,24.0,26.0,Stratigraphy,TransCover,34527272
43161,592,2182204,22.0,24.0,Stratigraphy,TransCover,34527271
43162,592,2182204,20.0,22.0,Stratigraphy,TransCover,34527270
43163,592,2182204,18.0,20.0,Stratigraphy,TransCover,34527269
43164,592,2182204,16.0,18.0,Stratigraphy,TransCover,34527268
43165,592,2182204,14.0,16.0,Stratigraphy,TransCover,34527267
43166,592,2182204,12.0,14.0,Stratigraphy,TransCover,34527266
43167,592,2182204,10.0,12.0,Stratigraphy,TransCover,34527265
43168,592,2182204,8.0,10.0,Stratigraphy,TransCover,34527264
43170,592,2182204,4.0,6.0,Stratigraphy,TransCover,34527262
43171,592,2182204,2.0,4.0,Stratigraphy,TransCover,34527261
43172,592,2182204,0.0,2.0,Stratigraphy,TransCover,34527260
58705,592,2182204,102.0,104.0,Stratigraphy,McLeod,34527311
58713,592,2182204,70.0,72.0,Stratigraphy,Mt Newman,34527295
58721,592,2182204,38.0,40.0,Stratigraphy,TransCover,34527279
58729,592,2182204,6.0,8.0,Stratigraphy,TransCover,34527263
