,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65490,2670,2470336,30.0,43.0,Stratigraphy,WA,38827407
65491,2670,2470336,59.0,64.0,Stratigraphy,WA,38827410
68357,2670,2470336,64.0,68.0,Stratigraphy,Mt Newman,38827411
69890,2670,2470336,22.0,30.0,Stratigraphy,TransCover,38827406
71324,2670,2470336,43.0,54.0,Stratigraphy,WA,38827408
72090,2670,2470336,18.0,22.0,Stratigraphy,TransCover,38827405
72182,2670,2470336,0.0,6.0,Stratigraphy,TransCover,38827403
72184,2670,2470336,6.0,18.0,Stratigraphy,TransCover,38827404
73548,2670,2470336,54.0,59.0,Stratigraphy,WA,38827409
73863,2670,2470336,68.0,73.0,Stratigraphy,Mt Newman,38827412
74458,2670,2470336,30.0,43.0,Stratigraphy,WA,38827407
74459,2670,2470336,59.0,64.0,Stratigraphy,WA,38827410
77325,2670,2470336,64.0,68.0,Stratigraphy,Mt Newman,38827411
78858,2670,2470336,22.0,30.0,Stratigraphy,TransCover,38827406
80292,2670,2470336,43.0,54.0,Stratigraphy,WA,38827408
81058,2670,2470336,18.0,22.0,Stratigraphy,TransCover,38827405
81150,2670,2470336,0.0,6.0,Stratigraphy,TransCover,38827403
81152,2670,2470336,6.0,18.0,Stratigraphy,TransCover,38827404
82516,2670,2470336,54.0,59.0,Stratigraphy,WA,38827409
82831,2670,2470336,68.0,73.0,Stratigraphy,Mt Newman,38827412
