,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
33605,592,2182268,0.0,2.0,Stratigraphy,TransCover,34531291
33608,592,2182268,2.0,4.0,Stratigraphy,TransCover,34531292
33612,592,2182268,4.0,6.0,Stratigraphy,TransCover,34531293
33617,592,2182268,6.0,8.0,Stratigraphy,TransCover,34531294
33621,592,2182268,8.0,10.0,Stratigraphy,TransCover,34531295
33624,592,2182268,10.0,12.0,Stratigraphy,TransCover,34531296
33628,592,2182268,12.0,14.0,Stratigraphy,TransCover,34531297
33632,592,2182268,14.0,16.0,Stratigraphy,TransCover,34531298
33636,592,2182268,16.0,18.0,Stratigraphy,TransCover,34531299
33639,592,2182268,18.0,20.0,Stratigraphy,TransCover,34531300
33643,592,2182268,20.0,22.0,Stratigraphy,TransCover,34531301
33649,592,2182268,22.0,24.0,Stratigraphy,TransCover,34531302
33653,592,2182268,24.0,26.0,Stratigraphy,TransCover,34531303
33656,592,2182268,26.0,28.0,Stratigraphy,TransCover,34531304
33660,592,2182268,28.0,30.0,Stratigraphy,TransCover,34531305
33664,592,2182268,30.0,32.0,Stratigraphy,Mt Newman,34531306
33668,592,2182268,32.0,34.0,Stratigraphy,Mt Newman,34531307
33671,592,2182268,34.0,36.0,Stratigraphy,Mt Newman,34531308
33675,592,2182268,36.0,38.0,Stratigraphy,Mt Newman,34531309
33680,592,2182268,38.0,40.0,Stratigraphy,Mt Newman,34531310
33684,592,2182268,40.0,42.0,Stratigraphy,Mt Newman,34531311
33687,592,2182268,42.0,44.0,Stratigraphy,Mt Newman,34531312
33691,592,2182268,44.0,46.0,Stratigraphy,Mt Newman,34531313
33695,592,2182268,46.0,48.0,Stratigraphy,Mt Newman,34531314
33699,592,2182268,48.0,50.0,Stratigraphy,Mt Newman,34531315
33702,592,2182268,50.0,52.0,Stratigraphy,Mt Newman,34531316
33706,592,2182268,52.0,54.0,Stratigraphy,Mt Newman,34531317
33715,592,2182268,54.0,56.0,Stratigraphy,Mt Newman,34531318
33719,592,2182268,56.0,58.0,Stratigraphy,Mt Newman,34531319
33722,592,2182268,58.0,60.0,Stratigraphy,Mt Newman,34531320
33726,592,2182268,60.0,62.0,Stratigraphy,Mt Newman,34531321
33730,592,2182268,62.0,64.0,Stratigraphy,Mt Newman,34531322
33734,592,2182268,64.0,66.0,Stratigraphy,Mt Newman,34531323
33737,592,2182268,66.0,68.0,Stratigraphy,Mt Newman,34531324
33741,592,2182268,68.0,70.0,Stratigraphy,Mt Newman,34531325
33746,592,2182268,70.0,72.0,Stratigraphy,Mt Newman,34531326
63502,592,2182268,0.0,2.0,Stratigraphy,TransCover,34531291
63505,592,2182268,2.0,4.0,Stratigraphy,TransCover,34531292
63509,592,2182268,4.0,6.0,Stratigraphy,TransCover,34531293
63514,592,2182268,6.0,8.0,Stratigraphy,TransCover,34531294
63518,592,2182268,8.0,10.0,Stratigraphy,TransCover,34531295
63521,592,2182268,10.0,12.0,Stratigraphy,TransCover,34531296
63525,592,2182268,12.0,14.0,Stratigraphy,TransCover,34531297
63529,592,2182268,14.0,16.0,Stratigraphy,TransCover,34531298
63533,592,2182268,16.0,18.0,Stratigraphy,TransCover,34531299
63536,592,2182268,18.0,20.0,Stratigraphy,TransCover,34531300
63540,592,2182268,20.0,22.0,Stratigraphy,TransCover,34531301
63546,592,2182268,22.0,24.0,Stratigraphy,TransCover,34531302
63550,592,2182268,24.0,26.0,Stratigraphy,TransCover,34531303
63553,592,2182268,26.0,28.0,Stratigraphy,TransCover,34531304
63557,592,2182268,28.0,30.0,Stratigraphy,TransCover,34531305
63561,592,2182268,30.0,32.0,Stratigraphy,Mt Newman,34531306
63565,592,2182268,32.0,34.0,Stratigraphy,Mt Newman,34531307
63568,592,2182268,34.0,36.0,Stratigraphy,Mt Newman,34531308
63572,592,2182268,36.0,38.0,Stratigraphy,Mt Newman,34531309
63577,592,2182268,38.0,40.0,Stratigraphy,Mt Newman,34531310
63581,592,2182268,40.0,42.0,Stratigraphy,Mt Newman,34531311
63584,592,2182268,42.0,44.0,Stratigraphy,Mt Newman,34531312
63588,592,2182268,44.0,46.0,Stratigraphy,Mt Newman,34531313
63592,592,2182268,46.0,48.0,Stratigraphy,Mt Newman,34531314
63596,592,2182268,48.0,50.0,Stratigraphy,Mt Newman,34531315
63599,592,2182268,50.0,52.0,Stratigraphy,Mt Newman,34531316
63603,592,2182268,52.0,54.0,Stratigraphy,Mt Newman,34531317
63612,592,2182268,54.0,56.0,Stratigraphy,Mt Newman,34531318
63616,592,2182268,56.0,58.0,Stratigraphy,Mt Newman,34531319
63619,592,2182268,58.0,60.0,Stratigraphy,Mt Newman,34531320
63623,592,2182268,60.0,62.0,Stratigraphy,Mt Newman,34531321
63627,592,2182268,62.0,64.0,Stratigraphy,Mt Newman,34531322
63631,592,2182268,64.0,66.0,Stratigraphy,Mt Newman,34531323
63634,592,2182268,66.0,68.0,Stratigraphy,Mt Newman,34531324
63638,592,2182268,68.0,70.0,Stratigraphy,Mt Newman,34531325
63643,592,2182268,70.0,72.0,Stratigraphy,Mt Newman,34531326
