,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
66318,2670,2470234,94.0,96.0,Stratigraphy,Mt Newman,38821663
66319,2670,2470234,90.0,92.0,Stratigraphy,Mt Newman,38821661
66320,2670,2470234,80.0,82.0,Stratigraphy,Mt Newman,38821656
66321,2670,2470234,72.0,74.0,Stratigraphy,Mt Newman,38821652
66322,2670,2470234,24.0,26.0,Stratigraphy,TransCover,38821628
66323,2670,2470234,18.0,20.0,Stratigraphy,TransCover,38821625
66324,2670,2470234,2.0,4.0,Stratigraphy,TransCover,38821617
66994,2670,2470234,36.0,38.0,Stratigraphy,TransCover,38821634
66995,2670,2470234,40.0,42.0,Stratigraphy,TransCover,38821636
66996,2670,2470234,62.0,64.0,Stratigraphy,TransCover,38821647
66997,2670,2470234,70.0,72.0,Stratigraphy,Mt Newman,38821651
66998,2670,2470234,86.0,88.0,Stratigraphy,Mt Newman,38821659
68812,2670,2470234,76.0,78.0,Stratigraphy,Mt Newman,38821654
68813,2670,2470234,68.0,70.0,Stratigraphy,TransCover,38821650
68814,2670,2470234,42.0,44.0,Stratigraphy,TransCover,38821637
68815,2670,2470234,34.0,36.0,Stratigraphy,TransCover,38821633
68816,2670,2470234,20.0,22.0,Stratigraphy,TransCover,38821626
68817,2670,2470234,6.0,8.0,Stratigraphy,TransCover,38821619
69463,2670,2470234,0.0,2.0,Stratigraphy,TransCover,38821616
69464,2670,2470234,16.0,18.0,Stratigraphy,TransCover,38821624
69465,2670,2470234,30.0,32.0,Stratigraphy,TransCover,38821631
69466,2670,2470234,50.0,52.0,Stratigraphy,TransCover,38821641
69467,2670,2470234,64.0,66.0,Stratigraphy,TransCover,38821648
69469,2670,2470234,88.0,90.0,Stratigraphy,Mt Newman,38821660
69470,2670,2470234,100.0,102.0,Stratigraphy,Mt Newman,38821666
70304,2670,2470234,102.0,104.0,Stratigraphy,Mt Newman,38821667
70305,2670,2470234,84.0,86.0,Stratigraphy,Mt Newman,38821658
70306,2670,2470234,32.0,34.0,Stratigraphy,TransCover,38821632
70307,2670,2470234,8.0,10.0,Stratigraphy,TransCover,38821620
70642,2670,2470234,28.0,30.0,Stratigraphy,TransCover,38821630
70643,2670,2470234,60.0,62.0,Stratigraphy,TransCover,38821646
70645,2670,2470234,92.0,94.0,Stratigraphy,Mt Newman,38821662
71550,2670,2470234,96.0,98.0,Stratigraphy,Mt Newman,38821664
71551,2670,2470234,82.0,84.0,Stratigraphy,Mt Newman,38821657
71552,2670,2470234,54.0,56.0,Stratigraphy,TransCover,38821643
71553,2670,2470234,22.0,24.0,Stratigraphy,TransCover,38821627
71877,2670,2470234,14.0,16.0,Stratigraphy,TransCover,38821623
71878,2670,2470234,48.0,50.0,Stratigraphy,TransCover,38821640
71879,2670,2470234,78.0,80.0,Stratigraphy,Mt Newman,38821655
72297,2670,2470234,106.0,108.0,Stratigraphy,Mt Newman,38821669
72298,2670,2470234,38.0,40.0,Stratigraphy,TransCover,38821635
72466,2670,2470234,26.0,28.0,Stratigraphy,TransCover,38821629
72467,2670,2470234,74.0,76.0,Stratigraphy,Mt Newman,38821653
72921,2670,2470234,56.0,58.0,Stratigraphy,TransCover,38821644
73084,2670,2470234,46.0,48.0,Stratigraphy,TransCover,38821639
73085,2670,2470234,98.0,100.0,Stratigraphy,Mt Newman,38821665
73227,2670,2470234,44.0,46.0,Stratigraphy,TransCover,38821638
73294,2670,2470234,52.0,54.0,Stratigraphy,TransCover,38821642
73378,2670,2470234,12.0,14.0,Stratigraphy,TransCover,38821622
73605,2670,2470234,104.0,106.0,Stratigraphy,Mt Newman,38821668
73792,2670,2470234,58.0,60.0,Stratigraphy,TransCover,38821645
73834,2670,2470234,10.0,12.0,Stratigraphy,TransCover,38821621
74010,2670,2470234,4.0,6.0,Stratigraphy,TransCover,38821618
74041,2670,2470234,66.0,68.0,Stratigraphy,TransCover,38821649
75286,2670,2470234,94.0,96.0,Stratigraphy,Mt Newman,38821663
75287,2670,2470234,90.0,92.0,Stratigraphy,Mt Newman,38821661
75288,2670,2470234,80.0,82.0,Stratigraphy,Mt Newman,38821656
75289,2670,2470234,72.0,74.0,Stratigraphy,Mt Newman,38821652
75290,2670,2470234,24.0,26.0,Stratigraphy,TransCover,38821628
75291,2670,2470234,18.0,20.0,Stratigraphy,TransCover,38821625
75292,2670,2470234,2.0,4.0,Stratigraphy,TransCover,38821617
