,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
31710,592,2181806,0.0,2.0,Stratigraphy,TransCover,34499695
31711,592,2181806,0.0,2.0,Stratigraphy,TransCover,34499696
31713,592,2181806,2.0,4.0,Stratigraphy,TransCover,34499697
31715,592,2181806,2.0,4.0,Stratigraphy,TransCover,34499698
31717,592,2181806,4.0,6.0,Stratigraphy,TransCover,34499699
31718,592,2181806,4.0,6.0,Stratigraphy,TransCover,34499700
31720,592,2181806,6.0,8.0,Stratigraphy,TransCover,34499701
31723,592,2181806,6.0,8.0,Stratigraphy,TransCover,34499702
31725,592,2181806,8.0,10.0,Stratigraphy,TransCover,34499703
31726,592,2181806,8.0,10.0,Stratigraphy,TransCover,34499704
31728,592,2181806,10.0,12.0,Stratigraphy,TransCover,34499705
31730,592,2181806,10.0,12.0,Stratigraphy,TransCover,34499706
31732,592,2181806,12.0,14.0,Stratigraphy,TransCover,34499707
31733,592,2181806,12.0,14.0,Stratigraphy,TransCover,34499708
31735,592,2181806,14.0,16.0,Stratigraphy,TransCover,34499709
31740,592,2181806,14.0,16.0,Stratigraphy,TransCover,34499710
31742,592,2181806,16.0,18.0,Stratigraphy,TransCover,34499711
31743,592,2181806,16.0,18.0,Stratigraphy,TransCover,34499712
31745,592,2181806,18.0,20.0,Stratigraphy,TransCover,34499713
31747,592,2181806,18.0,20.0,Stratigraphy,TransCover,34499714
31749,592,2181806,20.0,22.0,Stratigraphy,TransCover,34499715
31750,592,2181806,20.0,22.0,Stratigraphy,TransCover,34499716
31752,592,2181806,22.0,24.0,Stratigraphy,TransCover,34499717
31755,592,2181806,22.0,24.0,Stratigraphy,TransCover,34499718
31757,592,2181806,24.0,26.0,Stratigraphy,TransCover,34499719
31758,592,2181806,24.0,26.0,Stratigraphy,TransCover,34499720
31760,592,2181806,26.0,28.0,Stratigraphy,TransCover,34499721
31762,592,2181806,26.0,28.0,Stratigraphy,TransCover,34499722
31764,592,2181806,28.0,30.0,Stratigraphy,TransCover,34499723
31765,592,2181806,28.0,30.0,Stratigraphy,TransCover,34499724
31767,592,2181806,30.0,32.0,Stratigraphy,TransCover,34499725
31771,592,2181806,30.0,32.0,Stratigraphy,TransCover,34499726
31773,592,2181806,32.0,34.0,Stratigraphy,TransCover,34499727
31774,592,2181806,32.0,34.0,Stratigraphy,TransCover,34499728
31776,592,2181806,34.0,36.0,Stratigraphy,TransCover,34499729
31778,592,2181806,34.0,36.0,Stratigraphy,TransCover,34499730
31780,592,2181806,36.0,38.0,Stratigraphy,TransCover,34499731
31781,592,2181806,36.0,38.0,Stratigraphy,TransCover,34499732
31783,592,2181806,38.0,40.0,Stratigraphy,TransCover,34499733
31786,592,2181806,38.0,40.0,Stratigraphy,TransCover,34499734
31788,592,2181806,40.0,42.0,Stratigraphy,TransCover,34499735
31789,592,2181806,40.0,42.0,Stratigraphy,TransCover,34499736
31791,592,2181806,42.0,44.0,Stratigraphy,TransCover,34499737
31793,592,2181806,42.0,44.0,Stratigraphy,TransCover,34499738
31795,592,2181806,44.0,46.0,Stratigraphy,TransCover,34499739
31796,592,2181806,44.0,46.0,Stratigraphy,TransCover,34499740
31798,592,2181806,46.0,48.0,Stratigraphy,TransCover,34499741
31804,592,2181806,46.0,48.0,Stratigraphy,TransCover,34499742
31806,592,2181806,48.0,50.0,Stratigraphy,TransCover,34499743
31807,592,2181806,48.0,50.0,Stratigraphy,TransCover,34499744
31809,592,2181806,50.0,52.0,Stratigraphy,TransCover,34499745
31811,592,2181806,50.0,52.0,Stratigraphy,TransCover,34499746
31813,592,2181806,52.0,54.0,Stratigraphy,TransCover,34499747
31814,592,2181806,52.0,54.0,Stratigraphy,TransCover,34499748
31816,592,2181806,54.0,56.0,Stratigraphy,Mt Newman,34499749
31819,592,2181806,54.0,56.0,Stratigraphy,TransCover,34499750
31821,592,2181806,56.0,58.0,Stratigraphy,Mt Newman,34499751
31822,592,2181806,56.0,58.0,Stratigraphy,TransCover,34499752
31824,592,2181806,58.0,60.0,Stratigraphy,Mt Newman,34499753
31826,592,2181806,58.0,60.0,Stratigraphy,TransCover,34499754
31828,592,2181806,60.0,62.0,Stratigraphy,Mt Newman,34499755
31829,592,2181806,60.0,62.0,Stratigraphy,Mt Newman,34499756
31831,592,2181806,62.0,64.0,Stratigraphy,Mt Newman,34499757
31835,592,2181806,62.0,64.0,Stratigraphy,Mt Newman,34499758
31837,592,2181806,64.0,66.0,Stratigraphy,Mt Newman,34499759
31838,592,2181806,64.0,66.0,Stratigraphy,Mt Newman,34499760
31840,592,2181806,66.0,68.0,Stratigraphy,Mt Newman,34499761
31842,592,2181806,66.0,68.0,Stratigraphy,Mt Newman,34499762
31844,592,2181806,68.0,70.0,Stratigraphy,Mt Newman,34499763
31845,592,2181806,68.0,70.0,Stratigraphy,Mt Newman,34499764
31847,592,2181806,70.0,72.0,Stratigraphy,Mt Newman,34499765
31850,592,2181806,70.0,72.0,Stratigraphy,Mt Newman,34499766
31852,592,2181806,72.0,74.0,Stratigraphy,Mt Newman,34499767
31853,592,2181806,72.0,74.0,Stratigraphy,Mt Newman,34499768
31855,592,2181806,74.0,76.0,Stratigraphy,Mt Newman,34499769
31857,592,2181806,74.0,76.0,Stratigraphy,Mt Newman,34499770
31859,592,2181806,76.0,78.0,Stratigraphy,Mt Newman,34499771
31860,592,2181806,76.0,78.0,Stratigraphy,Mt Newman,34499772
31862,592,2181806,78.0,80.0,Stratigraphy,Mt Newman,34499773
31867,592,2181806,78.0,80.0,Stratigraphy,Mt Newman,34499774
31869,592,2181806,80.0,82.0,Stratigraphy,Mt Newman,34499775
31870,592,2181806,80.0,82.0,Stratigraphy,Mt Newman,34499776
31872,592,2181806,82.0,84.0,Stratigraphy,Mt Newman,34499777
31874,592,2181806,82.0,84.0,Stratigraphy,Mt Newman,34499778
31876,592,2181806,84.0,86.0,Stratigraphy,Mt Newman,34499779
31877,592,2181806,84.0,86.0,Stratigraphy,Mt Newman,34499780
31879,592,2181806,86.0,88.0,Stratigraphy,Mt Newman,34499781
31882,592,2181806,86.0,88.0,Stratigraphy,Mt Newman,34499782
31884,592,2181806,88.0,90.0,Stratigraphy,Mt Newman,34499783
31885,592,2181806,88.0,90.0,Stratigraphy,Mt Newman,34499784
31887,592,2181806,118.0,120.0,Stratigraphy,Mt Newman,34499813
31889,592,2181806,118.0,120.0,Stratigraphy,Mt Newman,34499814
31891,592,2181806,120.0,122.0,Stratigraphy,Mt Newman,34499815
31892,592,2181806,120.0,122.0,Stratigraphy,Mt Newman,34499816
31894,592,2181806,122.0,124.0,Stratigraphy,Mt Newman,34499817
31898,592,2181806,122.0,124.0,Stratigraphy,Mt Newman,34499818
31900,592,2181806,124.0,126.0,Stratigraphy,Mt Newman,34499819
31901,592,2181806,124.0,126.0,Stratigraphy,Mt Newman,34499820
31903,592,2181806,126.0,128.0,Stratigraphy,Mt Newman,34499821
31905,592,2181806,126.0,128.0,Stratigraphy,Mt Newman,34499822
31907,592,2181806,128.0,130.0,Stratigraphy,Mt Newman,34499823
31908,592,2181806,128.0,130.0,Stratigraphy,Mt Newman,34499824
31910,592,2181806,130.0,132.0,Stratigraphy,Mt Newman,34499825
31913,592,2181806,130.0,132.0,Stratigraphy,Mt Newman,34499826
31915,592,2181806,132.0,134.0,Stratigraphy,Mt Newman,34499827
31916,592,2181806,132.0,134.0,Stratigraphy,Mt Newman,34499828
31918,592,2181806,134.0,136.0,Stratigraphy,Mt Newman,34499829
31920,592,2181806,134.0,136.0,Stratigraphy,Mt Newman,34499830
31922,592,2181806,136.0,138.0,Stratigraphy,Mt Newman,34499831
31923,592,2181806,136.0,138.0,Stratigraphy,Mt Newman,34499832
31925,592,2181806,138.0,140.0,Stratigraphy,Mt Newman,34499833
31931,592,2181806,138.0,140.0,Stratigraphy,Mt Newman,34499834
31934,592,2181806,140.0,142.0,Stratigraphy,Mt Newman,34499835
31935,592,2181806,140.0,142.0,Stratigraphy,Mt Newman,34499836
31937,592,2181806,142.0,144.0,Stratigraphy,Mt Newman,34499837
31939,592,2181806,142.0,144.0,Stratigraphy,Mt Newman,34499838
31941,592,2181806,144.0,146.0,Stratigraphy,Mt Newman,34499839
31942,592,2181806,144.0,146.0,Stratigraphy,Mt Newman,34499840
31944,592,2181806,146.0,148.0,Stratigraphy,Mt Newman,34499841
31947,592,2181806,146.0,148.0,Stratigraphy,Mt Newman,34499842
31949,592,2181806,148.0,150.0,Stratigraphy,Mt Newman,34499843
31950,592,2181806,148.0,150.0,Stratigraphy,Mt Newman,34499844
31952,592,2181806,150.0,152.0,Stratigraphy,Mt Newman,34499845
31954,592,2181806,150.0,152.0,Stratigraphy,Mt Newman,34499846
31956,592,2181806,152.0,154.0,Stratigraphy,Mt Newman,34499847
31957,592,2181806,152.0,154.0,Stratigraphy,Mt Newman,34499848
31959,592,2181806,154.0,156.0,Stratigraphy,Mt Newman,34499849
31963,592,2181806,154.0,156.0,Stratigraphy,Mt Newman,34499850
31965,592,2181806,156.0,158.0,Stratigraphy,Mt Newman,34499851
31966,592,2181806,156.0,158.0,Stratigraphy,Mt Newman,34499852
31968,592,2181806,158.0,160.0,Stratigraphy,Mt Newman,34499853
31970,592,2181806,158.0,160.0,Stratigraphy,Mt Newman,34499854
31972,592,2181806,160.0,162.0,Stratigraphy,Mt Newman,34499855
31973,592,2181806,160.0,162.0,Stratigraphy,Mt Newman,34499856
31975,592,2181806,162.0,164.0,Stratigraphy,Mt Newman,34499857
31978,592,2181806,162.0,164.0,Stratigraphy,Mt Newman,34499858
31980,592,2181806,164.0,166.0,Stratigraphy,Mt Newman,34499859
31981,592,2181806,164.0,166.0,Stratigraphy,Mt Newman,34499860
31983,592,2181806,166.0,168.0,Stratigraphy,Mt Newman,34499861
31985,592,2181806,166.0,168.0,Stratigraphy,Mt Newman,34499862
31987,592,2181806,168.0,170.0,Stratigraphy,Mt Newman,34499863
31988,592,2181806,168.0,170.0,Stratigraphy,Mt Newman,34499864
31990,592,2181806,170.0,172.0,Stratigraphy,Mt Newman,34499865
31995,592,2181806,170.0,172.0,Stratigraphy,Mt Newman,34499866
31997,592,2181806,172.0,174.0,Stratigraphy,Mt Newman,34499867
31998,592,2181806,172.0,174.0,Stratigraphy,Mt Newman,34499868
32000,592,2181806,174.0,176.0,Stratigraphy,Mt Newman,34499869
32002,592,2181806,174.0,176.0,Stratigraphy,Mt Newman,34499870
32004,592,2181806,176.0,178.0,Stratigraphy,Mt Newman,34499871
32005,592,2181806,176.0,178.0,Stratigraphy,Mt Newman,34499872
32007,592,2181806,178.0,180.0,Stratigraphy,Mt Newman,34499873
32010,592,2181806,178.0,180.0,Stratigraphy,Mt Newman,34499874
32012,592,2181806,180.0,182.0,Stratigraphy,Mt Newman,34499875
32013,592,2181806,180.0,182.0,Stratigraphy,Mt Newman,34499876
32015,592,2181806,182.0,184.0,Stratigraphy,Mt Newman,34499877
32017,592,2181806,182.0,184.0,Stratigraphy,Mt Newman,34499878
32019,592,2181806,184.0,186.0,Stratigraphy,Mt Newman,34499879
32020,592,2181806,184.0,186.0,Stratigraphy,Mt Newman,34499880
32022,592,2181806,186.0,188.0,Stratigraphy,Mt Newman,34499881
32026,592,2181806,186.0,188.0,Stratigraphy,Mt Newman,34499882
32028,592,2181806,188.0,190.0,Stratigraphy,McLeod,34499883
32029,592,2181806,188.0,190.0,Stratigraphy,McLeod,34499884
32031,592,2181806,190.0,192.0,Stratigraphy,McLeod,34499885
32033,592,2181806,190.0,192.0,Stratigraphy,McLeod,34499886
61607,592,2181806,0.0,2.0,Stratigraphy,TransCover,34499695
61608,592,2181806,0.0,2.0,Stratigraphy,TransCover,34499696
61610,592,2181806,2.0,4.0,Stratigraphy,TransCover,34499697
61612,592,2181806,2.0,4.0,Stratigraphy,TransCover,34499698
61614,592,2181806,4.0,6.0,Stratigraphy,TransCover,34499699
61615,592,2181806,4.0,6.0,Stratigraphy,TransCover,34499700
61617,592,2181806,6.0,8.0,Stratigraphy,TransCover,34499701
61620,592,2181806,6.0,8.0,Stratigraphy,TransCover,34499702
61622,592,2181806,8.0,10.0,Stratigraphy,TransCover,34499703
61623,592,2181806,8.0,10.0,Stratigraphy,TransCover,34499704
61625,592,2181806,10.0,12.0,Stratigraphy,TransCover,34499705
61627,592,2181806,10.0,12.0,Stratigraphy,TransCover,34499706
61629,592,2181806,12.0,14.0,Stratigraphy,TransCover,34499707
61630,592,2181806,12.0,14.0,Stratigraphy,TransCover,34499708
61632,592,2181806,14.0,16.0,Stratigraphy,TransCover,34499709
61637,592,2181806,14.0,16.0,Stratigraphy,TransCover,34499710
61639,592,2181806,16.0,18.0,Stratigraphy,TransCover,34499711
61640,592,2181806,16.0,18.0,Stratigraphy,TransCover,34499712
61642,592,2181806,18.0,20.0,Stratigraphy,TransCover,34499713
61644,592,2181806,18.0,20.0,Stratigraphy,TransCover,34499714
61646,592,2181806,20.0,22.0,Stratigraphy,TransCover,34499715
61647,592,2181806,20.0,22.0,Stratigraphy,TransCover,34499716
61649,592,2181806,22.0,24.0,Stratigraphy,TransCover,34499717
61652,592,2181806,22.0,24.0,Stratigraphy,TransCover,34499718
61654,592,2181806,24.0,26.0,Stratigraphy,TransCover,34499719
61655,592,2181806,24.0,26.0,Stratigraphy,TransCover,34499720
61657,592,2181806,26.0,28.0,Stratigraphy,TransCover,34499721
61659,592,2181806,26.0,28.0,Stratigraphy,TransCover,34499722
61661,592,2181806,28.0,30.0,Stratigraphy,TransCover,34499723
61662,592,2181806,28.0,30.0,Stratigraphy,TransCover,34499724
61664,592,2181806,30.0,32.0,Stratigraphy,TransCover,34499725
61668,592,2181806,30.0,32.0,Stratigraphy,TransCover,34499726
61670,592,2181806,32.0,34.0,Stratigraphy,TransCover,34499727
61671,592,2181806,32.0,34.0,Stratigraphy,TransCover,34499728
61673,592,2181806,34.0,36.0,Stratigraphy,TransCover,34499729
61675,592,2181806,34.0,36.0,Stratigraphy,TransCover,34499730
61677,592,2181806,36.0,38.0,Stratigraphy,TransCover,34499731
61678,592,2181806,36.0,38.0,Stratigraphy,TransCover,34499732
61680,592,2181806,38.0,40.0,Stratigraphy,TransCover,34499733
61683,592,2181806,38.0,40.0,Stratigraphy,TransCover,34499734
61685,592,2181806,40.0,42.0,Stratigraphy,TransCover,34499735
61686,592,2181806,40.0,42.0,Stratigraphy,TransCover,34499736
61688,592,2181806,42.0,44.0,Stratigraphy,TransCover,34499737
61690,592,2181806,42.0,44.0,Stratigraphy,TransCover,34499738
61692,592,2181806,44.0,46.0,Stratigraphy,TransCover,34499739
61693,592,2181806,44.0,46.0,Stratigraphy,TransCover,34499740
61695,592,2181806,46.0,48.0,Stratigraphy,TransCover,34499741
61701,592,2181806,46.0,48.0,Stratigraphy,TransCover,34499742
61703,592,2181806,48.0,50.0,Stratigraphy,TransCover,34499743
61704,592,2181806,48.0,50.0,Stratigraphy,TransCover,34499744
61706,592,2181806,50.0,52.0,Stratigraphy,TransCover,34499745
61708,592,2181806,50.0,52.0,Stratigraphy,TransCover,34499746
61710,592,2181806,52.0,54.0,Stratigraphy,TransCover,34499747
61711,592,2181806,52.0,54.0,Stratigraphy,TransCover,34499748
61713,592,2181806,54.0,56.0,Stratigraphy,Mt Newman,34499749
61716,592,2181806,54.0,56.0,Stratigraphy,TransCover,34499750
61718,592,2181806,56.0,58.0,Stratigraphy,Mt Newman,34499751
61719,592,2181806,56.0,58.0,Stratigraphy,TransCover,34499752
