,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
20654,592,2182262,0.0,2.0,Stratigraphy,TransCover,34530901
20658,592,2182262,2.0,4.0,Stratigraphy,TransCover,34530902
20661,592,2182262,4.0,6.0,Stratigraphy,TransCover,34530903
20669,592,2182262,6.0,8.0,Stratigraphy,TransCover,34530904
20670,592,2182262,8.0,10.0,Stratigraphy,TransCover,34530905
20672,592,2182262,10.0,12.0,Stratigraphy,TransCover,34530906
20673,592,2182262,12.0,14.0,Stratigraphy,TransCover,34530907
20676,592,2182262,14.0,16.0,Stratigraphy,TransCover,34530908
20677,592,2182262,16.0,18.0,Stratigraphy,TransCover,34530909
20679,592,2182262,18.0,20.0,Stratigraphy,TransCover,34530910
20680,592,2182262,20.0,22.0,Stratigraphy,TransCover,34530911
20684,592,2182262,22.0,24.0,Stratigraphy,TransCover,34530912
20685,592,2182262,24.0,26.0,Stratigraphy,TransCover,34530913
20687,592,2182262,26.0,28.0,Stratigraphy,TransCover,34530914
20688,592,2182262,28.0,30.0,Stratigraphy,TransCover,34530915
20691,592,2182262,30.0,32.0,Stratigraphy,TransCover,34530916
20692,592,2182262,32.0,34.0,Stratigraphy,TransCover,34530917
20694,592,2182262,34.0,36.0,Stratigraphy,TransCover,34530918
20695,592,2182262,36.0,38.0,Stratigraphy,TransCover,34530919
20700,592,2182262,38.0,40.0,Stratigraphy,TransCover,34530920
20701,592,2182262,40.0,42.0,Stratigraphy,TransCover,34530921
20703,592,2182262,42.0,44.0,Stratigraphy,TransCover,34530922
20704,592,2182262,44.0,46.0,Stratigraphy,TransCover,34530923
20707,592,2182262,46.0,48.0,Stratigraphy,TransCover,34530924
20708,592,2182262,48.0,50.0,Stratigraphy,TransCover,34530925
20710,592,2182262,50.0,52.0,Stratigraphy,TransCover,34530926
20711,592,2182262,52.0,54.0,Stratigraphy,TransCover,34530927
20715,592,2182262,54.0,56.0,Stratigraphy,TransCover,34530928
20716,592,2182262,56.0,58.0,Stratigraphy,TransCover,34530929
20718,592,2182262,58.0,60.0,Stratigraphy,TransCover,34530930
20719,592,2182262,60.0,62.0,Stratigraphy,TransCover,34530931
20722,592,2182262,62.0,64.0,Stratigraphy,TransCover,34530932
20723,592,2182262,70.0,72.0,Stratigraphy,Mt Newman,34530936
20725,592,2182262,72.0,74.0,Stratigraphy,Mt Newman,34530937
20726,592,2182262,74.0,76.0,Stratigraphy,Mt Newman,34530938
20730,592,2182262,76.0,78.0,Stratigraphy,Mt Newman,34530939
20731,592,2182262,78.0,80.0,Stratigraphy,Mt Newman,34530940
20733,592,2182262,80.0,82.0,Stratigraphy,Mt Newman,34530941
20734,592,2182262,82.0,84.0,Stratigraphy,Mt Newman,34530942
20737,592,2182262,84.0,86.0,Stratigraphy,Mt Newman,34530943
20738,592,2182262,86.0,88.0,Stratigraphy,Mt Newman,34530944
20740,592,2182262,88.0,90.0,Stratigraphy,Mt Newman,34530945
20742,592,2182262,90.0,92.0,Stratigraphy,Mt Newman,34530946
20745,592,2182262,92.0,94.0,Stratigraphy,Mt Newman,34530947
20748,592,2182262,94.0,96.0,Stratigraphy,Mt Newman,34530948
20751,592,2182262,96.0,98.0,Stratigraphy,Mt Newman,34530949
20754,592,2182262,98.0,100.0,Stratigraphy,Mt Newman,34530950
20757,592,2182262,100.0,102.0,Stratigraphy,Mt Newman,34530951
20759,592,2182262,102.0,104.0,Stratigraphy,Mt Newman,34530952
20761,592,2182262,104.0,106.0,Stratigraphy,Mt Newman,34530953
20764,592,2182262,106.0,108.0,Stratigraphy,Mt Newman,34530954
20771,592,2182262,108.0,110.0,Stratigraphy,Mt Newman,34530955
20774,592,2182262,110.0,112.0,Stratigraphy,Mt Newman,34530956
20778,592,2182262,112.0,114.0,Stratigraphy,Mt Newman,34530957
20781,592,2182262,114.0,116.0,Stratigraphy,Mt Newman,34530958
20786,592,2182262,116.0,118.0,Stratigraphy,Mt Newman,34530959
20789,592,2182262,118.0,120.0,Stratigraphy,Mt Newman,34530960
50551,592,2182262,0.0,2.0,Stratigraphy,TransCover,34530901
50555,592,2182262,2.0,4.0,Stratigraphy,TransCover,34530902
50558,592,2182262,4.0,6.0,Stratigraphy,TransCover,34530903
50566,592,2182262,6.0,8.0,Stratigraphy,TransCover,34530904
50567,592,2182262,8.0,10.0,Stratigraphy,TransCover,34530905
50569,592,2182262,10.0,12.0,Stratigraphy,TransCover,34530906
50570,592,2182262,12.0,14.0,Stratigraphy,TransCover,34530907
50573,592,2182262,14.0,16.0,Stratigraphy,TransCover,34530908
50574,592,2182262,16.0,18.0,Stratigraphy,TransCover,34530909
50576,592,2182262,18.0,20.0,Stratigraphy,TransCover,34530910
50577,592,2182262,20.0,22.0,Stratigraphy,TransCover,34530911
50581,592,2182262,22.0,24.0,Stratigraphy,TransCover,34530912
50582,592,2182262,24.0,26.0,Stratigraphy,TransCover,34530913
50584,592,2182262,26.0,28.0,Stratigraphy,TransCover,34530914
50585,592,2182262,28.0,30.0,Stratigraphy,TransCover,34530915
50588,592,2182262,30.0,32.0,Stratigraphy,TransCover,34530916
50589,592,2182262,32.0,34.0,Stratigraphy,TransCover,34530917
50591,592,2182262,34.0,36.0,Stratigraphy,TransCover,34530918
50592,592,2182262,36.0,38.0,Stratigraphy,TransCover,34530919
50597,592,2182262,38.0,40.0,Stratigraphy,TransCover,34530920
50598,592,2182262,40.0,42.0,Stratigraphy,TransCover,34530921
50600,592,2182262,42.0,44.0,Stratigraphy,TransCover,34530922
50601,592,2182262,44.0,46.0,Stratigraphy,TransCover,34530923
50604,592,2182262,46.0,48.0,Stratigraphy,TransCover,34530924
50605,592,2182262,48.0,50.0,Stratigraphy,TransCover,34530925
50607,592,2182262,50.0,52.0,Stratigraphy,TransCover,34530926
50608,592,2182262,52.0,54.0,Stratigraphy,TransCover,34530927
50612,592,2182262,54.0,56.0,Stratigraphy,TransCover,34530928
50613,592,2182262,56.0,58.0,Stratigraphy,TransCover,34530929
50615,592,2182262,58.0,60.0,Stratigraphy,TransCover,34530930
50616,592,2182262,60.0,62.0,Stratigraphy,TransCover,34530931
50619,592,2182262,62.0,64.0,Stratigraphy,TransCover,34530932
50620,592,2182262,70.0,72.0,Stratigraphy,Mt Newman,34530936
50622,592,2182262,72.0,74.0,Stratigraphy,Mt Newman,34530937
50623,592,2182262,74.0,76.0,Stratigraphy,Mt Newman,34530938
50627,592,2182262,76.0,78.0,Stratigraphy,Mt Newman,34530939
50628,592,2182262,78.0,80.0,Stratigraphy,Mt Newman,34530940
50630,592,2182262,80.0,82.0,Stratigraphy,Mt Newman,34530941
50631,592,2182262,82.0,84.0,Stratigraphy,Mt Newman,34530942
50634,592,2182262,84.0,86.0,Stratigraphy,Mt Newman,34530943
50635,592,2182262,86.0,88.0,Stratigraphy,Mt Newman,34530944
50637,592,2182262,88.0,90.0,Stratigraphy,Mt Newman,34530945
50639,592,2182262,90.0,92.0,Stratigraphy,Mt Newman,34530946
50642,592,2182262,92.0,94.0,Stratigraphy,Mt Newman,34530947
50645,592,2182262,94.0,96.0,Stratigraphy,Mt Newman,34530948
50648,592,2182262,96.0,98.0,Stratigraphy,Mt Newman,34530949
50651,592,2182262,98.0,100.0,Stratigraphy,Mt Newman,34530950
50654,592,2182262,100.0,102.0,Stratigraphy,Mt Newman,34530951
50656,592,2182262,102.0,104.0,Stratigraphy,Mt Newman,34530952
50658,592,2182262,104.0,106.0,Stratigraphy,Mt Newman,34530953
50661,592,2182262,106.0,108.0,Stratigraphy,Mt Newman,34530954
50668,592,2182262,108.0,110.0,Stratigraphy,Mt Newman,34530955
50671,592,2182262,110.0,112.0,Stratigraphy,Mt Newman,34530956
50675,592,2182262,112.0,114.0,Stratigraphy,Mt Newman,34530957
50678,592,2182262,114.0,116.0,Stratigraphy,Mt Newman,34530958
50683,592,2182262,116.0,118.0,Stratigraphy,Mt Newman,34530959
50686,592,2182262,118.0,120.0,Stratigraphy,Mt Newman,34530960
