,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65699,2670,2470262,0.0,2.0,Stratigraphy,TransCover,38823676
65700,2670,2470262,6.0,8.0,Stratigraphy,TransCover,38823679
65701,2670,2470262,10.0,12.0,Stratigraphy,TransCover,38823681
65703,2670,2470262,26.0,28.0,Stratigraphy,TransCover,38823689
65707,2670,2470262,58.0,60.0,Stratigraphy,TransCover,38823705
65929,2670,2470262,150.0,152.0,Stratigraphy,McLeod,38823754
65930,2670,2470262,142.0,144.0,Stratigraphy,Mt Newman,38823750
65931,2670,2470262,136.0,138.0,Stratigraphy,Mt Newman,38823747
65932,2670,2470262,126.0,128.0,Stratigraphy,Mt Newman,38823742
65933,2670,2470262,122.0,124.0,Stratigraphy,Mt Newman,38823740
65934,2670,2470262,110.0,112.0,Stratigraphy,Mt Newman,38823734
65935,2670,2470262,106.0,108.0,Stratigraphy,Mt Newman,38823731
65936,2670,2470262,98.0,100.0,Stratigraphy,Mt Newman,38823726
65937,2670,2470262,96.0,98.0,Stratigraphy,Mt Newman,38823725
65938,2670,2470262,84.0,86.0,Stratigraphy,TransCover,38823718
65939,2670,2470262,78.0,80.0,Stratigraphy,TransCover,38823715
65940,2670,2470262,68.0,70.0,Stratigraphy,TransCover,38823710
65941,2670,2470262,64.0,66.0,Stratigraphy,TransCover,38823708
65942,2670,2470262,52.0,54.0,Stratigraphy,TransCover,38823702
65943,2670,2470262,46.0,48.0,Stratigraphy,TransCover,38823699
65944,2670,2470262,36.0,38.0,Stratigraphy,TransCover,38823694
65945,2670,2470262,34.0,36.0,Stratigraphy,TransCover,38823693
65946,2670,2470262,20.0,22.0,Stratigraphy,TransCover,38823686
65947,2670,2470262,14.0,16.0,Stratigraphy,TransCover,38823683
67699,2670,2470262,114.0,116.0,Stratigraphy,Mt Newman,38823736
67702,2670,2470262,66.0,68.0,Stratigraphy,TransCover,38823709
67706,2670,2470262,22.0,24.0,Stratigraphy,TransCover,38823687
68106,2670,2470262,8.0,10.0,Stratigraphy,TransCover,38823680
68107,2670,2470262,16.0,18.0,Stratigraphy,TransCover,38823684
68109,2670,2470262,38.0,40.0,Stratigraphy,TransCover,38823695
68110,2670,2470262,54.0,56.0,Stratigraphy,TransCover,38823703
68112,2670,2470262,72.0,74.0,Stratigraphy,TransCover,38823712
68114,2670,2470262,112.0,114.0,Stratigraphy,Mt Newman,38823735
68115,2670,2470262,124.0,126.0,Stratigraphy,Mt Newman,38823741
68116,2670,2470262,138.0,140.0,Stratigraphy,Mt Newman,38823748
68289,2670,2470262,12.0,14.0,Stratigraphy,TransCover,38823682
68685,2670,2470262,28.0,30.0,Stratigraphy,TransCover,38823690
68686,2670,2470262,30.0,32.0,Stratigraphy,TransCover,38823691
68687,2670,2470262,32.0,34.0,Stratigraphy,TransCover,38823692
68688,2670,2470262,44.0,46.0,Stratigraphy,TransCover,38823698
68689,2670,2470262,60.0,62.0,Stratigraphy,TransCover,38823706
68690,2670,2470262,62.0,64.0,Stratigraphy,TransCover,38823707
68691,2670,2470262,76.0,78.0,Stratigraphy,TransCover,38823714
69063,2670,2470262,90.0,92.0,Stratigraphy,Mt Newman,38823722
