,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65318,2670,2470250,54.0,56.0,Stratigraphy,Mt Newman,38822738
65321,2670,2470250,64.0,66.0,Stratigraphy,Mt Newman,38822743
65323,2670,2470250,72.0,74.0,Stratigraphy,Mt Newman,38822747
65325,2670,2470250,78.0,80.0,Stratigraphy,Mt Newman,38822750
65326,2670,2470250,82.0,84.0,Stratigraphy,Mt Newman,38822752
65328,2670,2470250,88.0,90.0,Stratigraphy,Mt Newman,38822755
65331,2670,2470250,102.0,104.0,Stratigraphy,Mt Newman,38822762
65333,2670,2470250,108.0,110.0,Stratigraphy,Mt Newman,38822765
65334,2670,2470250,112.0,114.0,Stratigraphy,Mt Newman,38822767
65336,2670,2470250,118.0,120.0,Stratigraphy,Mt Newman,38822770
65338,2670,2470250,128.0,130.0,Stratigraphy,Mt Newman,38822775
65339,2670,2470250,132.0,134.0,Stratigraphy,Mt Newman,38822777
67371,2670,2470250,70.0,72.0,Stratigraphy,Mt Newman,38822746
67373,2670,2470250,76.0,78.0,Stratigraphy,Mt Newman,38822749
67375,2670,2470250,90.0,92.0,Stratigraphy,Mt Newman,38822756
67802,2670,2470250,52.0,54.0,Stratigraphy,Mt Newman,38822737
67803,2670,2470250,50.0,52.0,Stratigraphy,Mt Newman,38822736
67804,2670,2470250,44.0,46.0,Stratigraphy,TransCover,38822733
67805,2670,2470250,34.0,36.0,Stratigraphy,TransCover,38822728
67806,2670,2470250,26.0,28.0,Stratigraphy,TransCover,38822724
67807,2670,2470250,20.0,22.0,Stratigraphy,TransCover,38822721
67808,2670,2470250,14.0,16.0,Stratigraphy,TransCover,38822718
67809,2670,2470250,12.0,14.0,Stratigraphy,TransCover,38822717
68005,2670,2470250,0.0,2.0,Stratigraphy,TransCover,38822711
68006,2670,2470250,10.0,12.0,Stratigraphy,TransCover,38822716
68007,2670,2470250,16.0,18.0,Stratigraphy,TransCover,38822719
68008,2670,2470250,24.0,26.0,Stratigraphy,TransCover,38822723
68009,2670,2470250,30.0,32.0,Stratigraphy,TransCover,38822726
68010,2670,2470250,42.0,44.0,Stratigraphy,TransCover,38822732
68011,2670,2470250,48.0,50.0,Stratigraphy,Mt Newman,38822735
68434,2670,2470250,136.0,138.0,Stratigraphy,Mt Newman,38822779
68436,2670,2470250,120.0,122.0,Stratigraphy,Mt Newman,38822771
68437,2670,2470250,116.0,118.0,Stratigraphy,Mt Newman,38822769
69805,2670,2470250,60.0,62.0,Stratigraphy,Mt Newman,38822741
69806,2670,2470250,68.0,70.0,Stratigraphy,Mt Newman,38822745
69807,2670,2470250,74.0,76.0,Stratigraphy,Mt Newman,38822748
69810,2670,2470250,98.0,100.0,Stratigraphy,Mt Newman,38822760
69811,2670,2470250,104.0,106.0,Stratigraphy,Mt Newman,38822763
69814,2670,2470250,126.0,128.0,Stratigraphy,Mt Newman,38822774
69815,2670,2470250,134.0,136.0,Stratigraphy,Mt Newman,38822778
70830,2670,2470250,62.0,64.0,Stratigraphy,Mt Newman,38822742
70832,2670,2470250,86.0,88.0,Stratigraphy,Mt Newman,38822754
71047,2670,2470250,46.0,48.0,Stratigraphy,TransCover,38822734
71048,2670,2470250,28.0,30.0,Stratigraphy,TransCover,38822725
71049,2670,2470250,18.0,20.0,Stratigraphy,TransCover,38822720
71148,2670,2470250,8.0,10.0,Stratigraphy,TransCover,38822715
71149,2670,2470250,22.0,24.0,Stratigraphy,TransCover,38822722
71150,2670,2470250,40.0,42.0,Stratigraphy,TransCover,38822731
72049,2670,2470250,80.0,82.0,Stratigraphy,Mt Newman,38822751
72051,2670,2470250,110.0,112.0,Stratigraphy,Mt Newman,38822766
72052,2670,2470250,124.0,126.0,Stratigraphy,Mt Newman,38822773
72192,2670,2470250,92.0,94.0,Stratigraphy,Mt Newman,38822757
72216,2670,2470250,94.0,96.0,Stratigraphy,Mt Newman,38822758
72221,2670,2470250,122.0,124.0,Stratigraphy,Mt Newman,38822772
72222,2670,2470250,96.0,98.0,Stratigraphy,Mt Newman,38822759
72228,2670,2470250,66.0,68.0,Stratigraphy,Mt Newman,38822744
72560,2670,2470250,58.0,60.0,Stratigraphy,Mt Newman,38822740
72561,2670,2470250,100.0,102.0,Stratigraphy,Mt Newman,38822761
72562,2670,2470250,130.0,132.0,Stratigraphy,Mt Newman,38822776
72669,2670,2470250,32.0,34.0,Stratigraphy,TransCover,38822727
72719,2670,2470250,6.0,8.0,Stratigraphy,TransCover,38822714
72720,2670,2470250,38.0,40.0,Stratigraphy,TransCover,38822730
73425,2670,2470250,84.0,86.0,Stratigraphy,Mt Newman,38822753
73480,2670,2470250,2.0,4.0,Stratigraphy,TransCover,38822712
73505,2670,2470250,36.0,38.0,Stratigraphy,TransCover,38822729
73857,2670,2470250,56.0,58.0,Stratigraphy,Mt Newman,38822739
73885,2670,2470250,4.0,6.0,Stratigraphy,TransCover,38822713
73970,2670,2470250,106.0,108.0,Stratigraphy,Mt Newman,38822764
73983,2670,2470250,114.0,116.0,Stratigraphy,Mt Newman,38822768
74286,2670,2470250,54.0,56.0,Stratigraphy,Mt Newman,38822738
