,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65567,2670,2470327,0.0,12.0,Stratigraphy,TransCover,38827309
65568,2670,2470327,52.0,71.0,Stratigraphy,Fortescue,38827314
67495,2670,2470327,12.0,16.0,Stratigraphy,TransCover,38827310
68319,2670,2470327,71.0,74.0,Stratigraphy,Fortescue,38827315
69929,2670,2470327,30.0,52.0,Stratigraphy,Fortescue,38827313
70893,2670,2470327,16.0,22.0,Stratigraphy,TransCover,38827311
74535,2670,2470327,0.0,12.0,Stratigraphy,TransCover,38827309
74536,2670,2470327,52.0,71.0,Stratigraphy,Fortescue,38827314
76463,2670,2470327,12.0,16.0,Stratigraphy,TransCover,38827310
77287,2670,2470327,71.0,74.0,Stratigraphy,Fortescue,38827315
78897,2670,2470327,30.0,52.0,Stratigraphy,Fortescue,38827313
79861,2670,2470327,16.0,22.0,Stratigraphy,TransCover,38827311
