,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
21685,592,2181753,63.58,72.9,Stratigraphy,Mt Newman,34497653
21686,592,2181753,62.0,63.58,Stratigraphy,Mt Newman,34497652
21687,592,2181753,57.3,62.0,Stratigraphy,Mt Newman,34497651
21689,592,2181753,47.8,56.78,Stratigraphy,Mt Newman,34497649
21690,592,2181753,45.9,47.8,Stratigraphy,Mt Newman,34497648
21691,592,2181753,40.06,45.9,Stratigraphy,Mt Newman,34497647
21693,592,2181753,36.16,38.16,Stratigraphy,Mt Newman,34497645
21694,592,2181753,34.62,36.16,Stratigraphy,Mt Newman,34497644
21695,592,2181753,30.41,34.62,Stratigraphy,Mt Newman,34497643
21697,592,2181753,26.2,27.0,Stratigraphy,Mt Newman,34497641
21698,592,2181753,23.87,26.2,Stratigraphy,Mt Newman,34497640
21699,592,2181753,21.64,23.87,Stratigraphy,Mt Newman,34497639
21701,592,2181753,16.95,18.38,Stratigraphy,LWA,34497637
21703,592,2181753,9.34,14.74,Stratigraphy,TransCover,34497635
25846,592,2181753,3.0,9.34,Stratigraphy,TransCover,34497634
25847,592,2181753,14.74,16.95,Stratigraphy,LWA,34497636
25849,592,2181753,18.38,21.64,Stratigraphy,Mt Newman,34497638
25853,592,2181753,27.0,30.41,Stratigraphy,Mt Newman,34497642
25856,592,2181753,38.16,40.06,Stratigraphy,Mt Newman,34497646
25861,592,2181753,56.78,57.3,Stratigraphy,Mt Newman,34497650
25864,592,2181753,72.9,76.1,Stratigraphy,McLeod,34497654
51582,592,2181753,63.58,72.9,Stratigraphy,Mt Newman,34497653
51583,592,2181753,62.0,63.58,Stratigraphy,Mt Newman,34497652
51584,592,2181753,57.3,62.0,Stratigraphy,Mt Newman,34497651
51586,592,2181753,47.8,56.78,Stratigraphy,Mt Newman,34497649
51587,592,2181753,45.9,47.8,Stratigraphy,Mt Newman,34497648
51588,592,2181753,40.06,45.9,Stratigraphy,Mt Newman,34497647
51590,592,2181753,36.16,38.16,Stratigraphy,Mt Newman,34497645
51591,592,2181753,34.62,36.16,Stratigraphy,Mt Newman,34497644
51592,592,2181753,30.41,34.62,Stratigraphy,Mt Newman,34497643
51594,592,2181753,26.2,27.0,Stratigraphy,Mt Newman,34497641
51595,592,2181753,23.87,26.2,Stratigraphy,Mt Newman,34497640
51596,592,2181753,21.64,23.87,Stratigraphy,Mt Newman,34497639
51598,592,2181753,16.95,18.38,Stratigraphy,LWA,34497637
51600,592,2181753,9.34,14.74,Stratigraphy,TransCover,34497635
55743,592,2181753,3.0,9.34,Stratigraphy,TransCover,34497634
55744,592,2181753,14.74,16.95,Stratigraphy,LWA,34497636
55746,592,2181753,18.38,21.64,Stratigraphy,Mt Newman,34497638
55750,592,2181753,27.0,30.41,Stratigraphy,Mt Newman,34497642
55753,592,2181753,38.16,40.06,Stratigraphy,Mt Newman,34497646
55758,592,2181753,56.78,57.3,Stratigraphy,Mt Newman,34497650
55761,592,2181753,72.9,76.1,Stratigraphy,McLeod,34497654
