,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
22621,592,2182235,130.0,132.0,Stratigraphy,McLeod,34529432
22622,592,2182235,128.0,130.0,Stratigraphy,McLeod,34529431
22623,592,2182235,126.0,128.0,Stratigraphy,McLeod,34529430
22625,592,2182235,122.0,124.0,Stratigraphy,McLeod,34529428
22626,592,2182235,120.0,122.0,Stratigraphy,Mt Newman,34529427
22627,592,2182235,118.0,120.0,Stratigraphy,Mt Newman,34529426
22628,592,2182235,116.0,118.0,Stratigraphy,Mt Newman,34529425
22629,592,2182235,114.0,116.0,Stratigraphy,Mt Newman,34529424
22630,592,2182235,112.0,114.0,Stratigraphy,Mt Newman,34529423
22631,592,2182235,110.0,112.0,Stratigraphy,Mt Newman,34529422
22633,592,2182235,106.0,108.0,Stratigraphy,Mt Newman,34529420
22634,592,2182235,104.0,106.0,Stratigraphy,Mt Newman,34529419
22635,592,2182235,102.0,104.0,Stratigraphy,Mt Newman,34529418
22636,592,2182235,100.0,102.0,Stratigraphy,Mt Newman,34529417
22637,592,2182235,98.0,100.0,Stratigraphy,Mt Newman,34529416
22638,592,2182235,96.0,98.0,Stratigraphy,Mt Newman,34529415
22639,592,2182235,94.0,96.0,Stratigraphy,Mt Newman,34529414
22641,592,2182235,90.0,92.0,Stratigraphy,Mt Newman,34529412
22642,592,2182235,88.0,90.0,Stratigraphy,Mt Newman,34529411
22643,592,2182235,86.0,88.0,Stratigraphy,Mt Newman,34529410
22644,592,2182235,84.0,86.0,Stratigraphy,Mt Newman,34529409
22645,592,2182235,82.0,84.0,Stratigraphy,Mt Newman,34529408
22646,592,2182235,80.0,82.0,Stratigraphy,Mt Newman,34529407
22647,592,2182235,78.0,80.0,Stratigraphy,Mt Newman,34529406
22649,592,2182235,74.0,76.0,Stratigraphy,TransCover,34529404
22650,592,2182235,72.0,74.0,Stratigraphy,TransCover,34529403
22651,592,2182235,70.0,72.0,Stratigraphy,TransCover,34529402
22652,592,2182235,68.0,70.0,Stratigraphy,TransCover,34529401
22653,592,2182235,66.0,68.0,Stratigraphy,TransCover,34529400
22654,592,2182235,64.0,66.0,Stratigraphy,TransCover,34529399
22655,592,2182235,62.0,64.0,Stratigraphy,TransCover,34529398
22657,592,2182235,58.0,60.0,Stratigraphy,TransCover,34529396
22658,592,2182235,56.0,58.0,Stratigraphy,TransCover,34529395
22659,592,2182235,54.0,56.0,Stratigraphy,TransCover,34529394
