,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
22849,592,2182084,94.0,96.0,Stratigraphy,Paraburdoo,34517323
22850,592,2182084,92.0,94.0,Stratigraphy,Paraburdoo,34517322
22851,592,2182084,90.0,92.0,Stratigraphy,Paraburdoo,34517321
22852,592,2182084,88.0,90.0,Stratigraphy,Paraburdoo,34517320
22853,592,2182084,86.0,88.0,Stratigraphy,Paraburdoo,34517319
22854,592,2182084,78.0,80.0,Stratigraphy,Mt Newman,34517315
22855,592,2182084,76.0,78.0,Stratigraphy,Mt Newman,34517314
22857,592,2182084,72.0,74.0,Stratigraphy,Mt Newman,34517312
22858,592,2182084,70.0,72.0,Stratigraphy,Mt Newman,34517311
22859,592,2182084,68.0,70.0,Stratigraphy,Mt Newman,34517310
22860,592,2182084,66.0,68.0,Stratigraphy,Mt Newman,34517309
22861,592,2182084,64.0,66.0,Stratigraphy,TransCover,34517308
22862,592,2182084,62.0,64.0,Stratigraphy,TransCover,34517307
22863,592,2182084,60.0,62.0,Stratigraphy,TransCover,34517306
22865,592,2182084,56.0,58.0,Stratigraphy,TransCover,34517304
22866,592,2182084,54.0,56.0,Stratigraphy,TransCover,34517303
22867,592,2182084,52.0,54.0,Stratigraphy,TransCover,34517302
22868,592,2182084,50.0,52.0,Stratigraphy,TransCover,34517301
22869,592,2182084,48.0,50.0,Stratigraphy,TransCover,34517300
22870,592,2182084,46.0,48.0,Stratigraphy,TransCover,34517299
22871,592,2182084,44.0,46.0,Stratigraphy,TransCover,34517298
22873,592,2182084,40.0,42.0,Stratigraphy,TransCover,34517296
22874,592,2182084,38.0,40.0,Stratigraphy,TransCover,34517295
22875,592,2182084,36.0,38.0,Stratigraphy,TransCover,34517294
22876,592,2182084,34.0,36.0,Stratigraphy,TransCover,34517293
22877,592,2182084,32.0,34.0,Stratigraphy,TransCover,34517292
22878,592,2182084,30.0,32.0,Stratigraphy,TransCover,34517291
22879,592,2182084,28.0,30.0,Stratigraphy,TransCover,34517290
22881,592,2182084,24.0,26.0,Stratigraphy,TransCover,34517288
22882,592,2182084,22.0,24.0,Stratigraphy,TransCover,34517287
22883,592,2182084,20.0,22.0,Stratigraphy,TransCover,34517286
22884,592,2182084,18.0,20.0,Stratigraphy,TransCover,34517285
22885,592,2182084,16.0,18.0,Stratigraphy,TransCover,34517284
22886,592,2182084,14.0,16.0,Stratigraphy,TransCover,34517283
22889,592,2182084,8.0,10.0,Stratigraphy,TransCover,34517280
22890,592,2182084,6.0,8.0,Stratigraphy,TransCover,34517279
22891,592,2182084,4.0,6.0,Stratigraphy,TransCover,34517278
22892,592,2182084,2.0,4.0,Stratigraphy,TransCover,34517277
22893,592,2182084,0.0,2.0,Stratigraphy,TransCover,34517276
24722,592,2182084,10.0,12.0,Stratigraphy,TransCover,34517281
24723,592,2182084,12.0,14.0,Stratigraphy,TransCover,34517282
24730,592,2182084,26.0,28.0,Stratigraphy,TransCover,34517289
24738,592,2182084,42.0,44.0,Stratigraphy,TransCover,34517297
24745,592,2182084,58.0,60.0,Stratigraphy,TransCover,34517305
24754,592,2182084,74.0,76.0,Stratigraphy,Mt Newman,34517313
52746,592,2182084,94.0,96.0,Stratigraphy,Paraburdoo,34517323
52747,592,2182084,92.0,94.0,Stratigraphy,Paraburdoo,34517322
52748,592,2182084,90.0,92.0,Stratigraphy,Paraburdoo,34517321
52749,592,2182084,88.0,90.0,Stratigraphy,Paraburdoo,34517320
52750,592,2182084,86.0,88.0,Stratigraphy,Paraburdoo,34517319
52751,592,2182084,78.0,80.0,Stratigraphy,Mt Newman,34517315
52752,592,2182084,76.0,78.0,Stratigraphy,Mt Newman,34517314
52754,592,2182084,72.0,74.0,Stratigraphy,Mt Newman,34517312
52755,592,2182084,70.0,72.0,Stratigraphy,Mt Newman,34517311
52756,592,2182084,68.0,70.0,Stratigraphy,Mt Newman,34517310
52757,592,2182084,66.0,68.0,Stratigraphy,Mt Newman,34517309
52758,592,2182084,64.0,66.0,Stratigraphy,TransCover,34517308
52759,592,2182084,62.0,64.0,Stratigraphy,TransCover,34517307
52760,592,2182084,60.0,62.0,Stratigraphy,TransCover,34517306
52762,592,2182084,56.0,58.0,Stratigraphy,TransCover,34517304
52763,592,2182084,54.0,56.0,Stratigraphy,TransCover,34517303
52764,592,2182084,52.0,54.0,Stratigraphy,TransCover,34517302
52765,592,2182084,50.0,52.0,Stratigraphy,TransCover,34517301
52766,592,2182084,48.0,50.0,Stratigraphy,TransCover,34517300
52767,592,2182084,46.0,48.0,Stratigraphy,TransCover,34517299
52768,592,2182084,44.0,46.0,Stratigraphy,TransCover,34517298
52770,592,2182084,40.0,42.0,Stratigraphy,TransCover,34517296
52771,592,2182084,38.0,40.0,Stratigraphy,TransCover,34517295
52772,592,2182084,36.0,38.0,Stratigraphy,TransCover,34517294
52773,592,2182084,34.0,36.0,Stratigraphy,TransCover,34517293
52774,592,2182084,32.0,34.0,Stratigraphy,TransCover,34517292
52775,592,2182084,30.0,32.0,Stratigraphy,TransCover,34517291
52776,592,2182084,28.0,30.0,Stratigraphy,TransCover,34517290
52778,592,2182084,24.0,26.0,Stratigraphy,TransCover,34517288
52779,592,2182084,22.0,24.0,Stratigraphy,TransCover,34517287
52780,592,2182084,20.0,22.0,Stratigraphy,TransCover,34517286
52781,592,2182084,18.0,20.0,Stratigraphy,TransCover,34517285
52782,592,2182084,16.0,18.0,Stratigraphy,TransCover,34517284
52783,592,2182084,14.0,16.0,Stratigraphy,TransCover,34517283
52786,592,2182084,8.0,10.0,Stratigraphy,TransCover,34517280
52787,592,2182084,6.0,8.0,Stratigraphy,TransCover,34517279
52788,592,2182084,4.0,6.0,Stratigraphy,TransCover,34517278
52789,592,2182084,2.0,4.0,Stratigraphy,TransCover,34517277
52790,592,2182084,0.0,2.0,Stratigraphy,TransCover,34517276
54619,592,2182084,10.0,12.0,Stratigraphy,TransCover,34517281
54620,592,2182084,12.0,14.0,Stratigraphy,TransCover,34517282
54627,592,2182084,26.0,28.0,Stratigraphy,TransCover,34517289
54635,592,2182084,42.0,44.0,Stratigraphy,TransCover,34517297
54642,592,2182084,58.0,60.0,Stratigraphy,TransCover,34517305
54651,592,2182084,74.0,76.0,Stratigraphy,Mt Newman,34517313
