,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
17454,592,2181960,88.0,90.0,Stratigraphy,McLeod,34508312
17455,592,2181960,86.0,88.0,Stratigraphy,McLeod,34508311
17456,592,2181960,84.0,86.0,Stratigraphy,McLeod,34508310
17457,592,2181960,82.0,84.0,Stratigraphy,Mt Newman,34508309
17458,592,2181960,80.0,82.0,Stratigraphy,Mt Newman,34508308
17459,592,2181960,78.0,80.0,Stratigraphy,Mt Newman,34508307
17460,592,2181960,76.0,78.0,Stratigraphy,Mt Newman,34508306
17461,592,2181960,74.0,76.0,Stratigraphy,Mt Newman,34508305
17462,592,2181960,72.0,74.0,Stratigraphy,Mt Newman,34508304
17463,592,2181960,70.0,72.0,Stratigraphy,Mt Newman,34508303
17464,592,2181960,68.0,70.0,Stratigraphy,Mt Newman,34508302
17465,592,2181960,66.0,68.0,Stratigraphy,Mt Newman,34508301
17466,592,2181960,64.0,66.0,Stratigraphy,Mt Newman,34508300
17467,592,2181960,62.0,64.0,Stratigraphy,Mt Newman,34508299
17468,592,2181960,60.0,62.0,Stratigraphy,Mt Newman,34508298
17469,592,2181960,58.0,60.0,Stratigraphy,Mt Newman,34508297
17470,592,2181960,56.0,58.0,Stratigraphy,Mt Newman,34508296
17471,592,2181960,54.0,56.0,Stratigraphy,Mt Newman,34508295
17472,592,2181960,52.0,54.0,Stratigraphy,Mt Newman,34508294
17473,592,2181960,50.0,52.0,Stratigraphy,Mt Newman,34508293
17474,592,2181960,48.0,50.0,Stratigraphy,Mt Newman,34508292
17475,592,2181960,46.0,48.0,Stratigraphy,Mt Newman,34508291
17476,592,2181960,44.0,46.0,Stratigraphy,Mt Newman,34508290
17477,592,2181960,42.0,44.0,Stratigraphy,Mt Newman,34508289
17478,592,2181960,40.0,42.0,Stratigraphy,Mt Newman,34508288
17479,592,2181960,38.0,40.0,Stratigraphy,Mt Newman,34508287
17481,592,2181960,34.0,36.0,Stratigraphy,LWA,34508285
17482,592,2181960,32.0,34.0,Stratigraphy,LWA,34508284
17483,592,2181960,30.0,32.0,Stratigraphy,LWA,34508283
17484,592,2181960,28.0,30.0,Stratigraphy,LWA,34508282
17485,592,2181960,26.0,28.0,Stratigraphy,LWA,34508281
17486,592,2181960,18.0,20.0,Stratigraphy,TransCover,34508277
17487,592,2181960,16.0,18.0,Stratigraphy,TransCover,34508276
17488,592,2181960,14.0,16.0,Stratigraphy,TransCover,34508275
17489,592,2181960,12.0,14.0,Stratigraphy,TransCover,34508274
17490,592,2181960,10.0,12.0,Stratigraphy,TransCover,34508273
17491,592,2181960,8.0,10.0,Stratigraphy,TransCover,34508272
17492,592,2181960,6.0,8.0,Stratigraphy,TransCover,34508271
17493,592,2181960,4.0,6.0,Stratigraphy,TransCover,34508270
17494,592,2181960,2.0,4.0,Stratigraphy,TransCover,34508269
17495,592,2181960,0.0,2.0,Stratigraphy,TransCover,34508268
30936,592,2181960,36.0,38.0,Stratigraphy,LWA,34508286
47351,592,2181960,88.0,90.0,Stratigraphy,McLeod,34508312
47352,592,2181960,86.0,88.0,Stratigraphy,McLeod,34508311
47353,592,2181960,84.0,86.0,Stratigraphy,McLeod,34508310
47354,592,2181960,82.0,84.0,Stratigraphy,Mt Newman,34508309
47355,592,2181960,80.0,82.0,Stratigraphy,Mt Newman,34508308
47356,592,2181960,78.0,80.0,Stratigraphy,Mt Newman,34508307
47357,592,2181960,76.0,78.0,Stratigraphy,Mt Newman,34508306
47358,592,2181960,74.0,76.0,Stratigraphy,Mt Newman,34508305
47359,592,2181960,72.0,74.0,Stratigraphy,Mt Newman,34508304
47360,592,2181960,70.0,72.0,Stratigraphy,Mt Newman,34508303
47361,592,2181960,68.0,70.0,Stratigraphy,Mt Newman,34508302
