,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
18007,592,2182161,0.0,2.0,Stratigraphy,TransCover,34523989
18010,592,2182161,2.0,4.0,Stratigraphy,TransCover,34523990
18012,592,2182161,4.0,6.0,Stratigraphy,TransCover,34523991
18016,592,2182161,6.0,8.0,Stratigraphy,TransCover,34523992
18018,592,2182161,8.0,10.0,Stratigraphy,TransCover,34523993
18021,592,2182161,10.0,12.0,Stratigraphy,TransCover,34523994
18022,592,2182161,12.0,14.0,Stratigraphy,TransCover,34523995
18028,592,2182161,14.0,16.0,Stratigraphy,TransCover,34523996
18030,592,2182161,16.0,18.0,Stratigraphy,TransCover,34523997
18032,592,2182161,18.0,20.0,Stratigraphy,TransCover,34523998
18034,592,2182161,20.0,22.0,Stratigraphy,TransCover,34523999
18039,592,2182161,22.0,24.0,Stratigraphy,TransCover,34524000
18040,592,2182161,24.0,26.0,Stratigraphy,TransCover,34524001
18044,592,2182161,26.0,28.0,Stratigraphy,TransCover,34524002
18046,592,2182161,28.0,30.0,Stratigraphy,TransCover,34524003
18054,592,2182161,30.0,32.0,Stratigraphy,TransCover,34524004
18055,592,2182161,32.0,34.0,Stratigraphy,TransCover,34524005
18058,592,2182161,34.0,36.0,Stratigraphy,TransCover,34524006
18060,592,2182161,36.0,38.0,Stratigraphy,TransCover,34524007
18064,592,2182161,38.0,40.0,Stratigraphy,TransCover,34524008
18066,592,2182161,40.0,42.0,Stratigraphy,TransCover,34524009
18070,592,2182161,42.0,44.0,Stratigraphy,TransCover,34524010
18071,592,2182161,44.0,46.0,Stratigraphy,TransCover,34524011
18078,592,2182161,46.0,48.0,Stratigraphy,TransCover,34524012
18079,592,2182161,48.0,50.0,Stratigraphy,TransCover,34524013
18082,592,2182161,50.0,52.0,Stratigraphy,TransCover,34524014
18084,592,2182161,52.0,54.0,Stratigraphy,TransCover,34524015
18088,592,2182161,54.0,56.0,Stratigraphy,TransCover,34524016
18090,592,2182161,56.0,58.0,Stratigraphy,TransCover,34524017
18094,592,2182161,58.0,60.0,Stratigraphy,TransCover,34524018
18095,592,2182161,60.0,62.0,Stratigraphy,TransCover,34524019
18110,592,2182161,62.0,64.0,Stratigraphy,TransCover,34524020
18112,592,2182161,64.0,66.0,Stratigraphy,TransCover,34524021
18116,592,2182161,66.0,68.0,Stratigraphy,TransCover,34524022
18118,592,2182161,68.0,70.0,Stratigraphy,TransCover,34524023
18122,592,2182161,70.0,72.0,Stratigraphy,TransCover,34524024
18124,592,2182161,72.0,74.0,Stratigraphy,TransCover,34524025
18127,592,2182161,74.0,76.0,Stratigraphy,TransCover,34524026
18128,592,2182161,76.0,78.0,Stratigraphy,TransCover,34524027
18135,592,2182161,78.0,80.0,Stratigraphy,TransCover,34524028
18136,592,2182161,80.0,82.0,Stratigraphy,TransCover,34524029
18140,592,2182161,82.0,84.0,Stratigraphy,TransCover,34524030
18142,592,2182161,84.0,86.0,Stratigraphy,Mt Newman,34524031
18146,592,2182161,86.0,88.0,Stratigraphy,Mt Newman,34524032
18148,592,2182161,88.0,90.0,Stratigraphy,Mt Newman,34524033
18151,592,2182161,90.0,92.0,Stratigraphy,Mt Newman,34524034
18152,592,2182161,92.0,94.0,Stratigraphy,Mt Newman,34524035
18160,592,2182161,94.0,96.0,Stratigraphy,Mt Newman,34524036
18162,592,2182161,96.0,98.0,Stratigraphy,Mt Newman,34524037
18166,592,2182161,98.0,100.0,Stratigraphy,Mt Newman,34524038
18167,592,2182161,100.0,102.0,Stratigraphy,Mt Newman,34524039
18172,592,2182161,102.0,104.0,Stratigraphy,Mt Newman,34524040
18174,592,2182161,104.0,106.0,Stratigraphy,Mt Newman,34524041
18176,592,2182161,106.0,108.0,Stratigraphy,Mt Newman,34524042
18178,592,2182161,108.0,110.0,Stratigraphy,Mt Newman,34524043
18184,592,2182161,110.0,112.0,Stratigraphy,Mt Newman,34524044
18186,592,2182161,112.0,114.0,Stratigraphy,Mt Newman,34524045
18190,592,2182161,114.0,116.0,Stratigraphy,Mt Newman,34524046
18191,592,2182161,116.0,118.0,Stratigraphy,Mt Newman,34524047
18196,592,2182161,118.0,120.0,Stratigraphy,Mt Newman,34524048
18198,592,2182161,120.0,122.0,Stratigraphy,Mt Newman,34524049
18200,592,2182161,122.0,124.0,Stratigraphy,Mt Newman,34524050
18202,592,2182161,124.0,126.0,Stratigraphy,Mt Newman,34524051
18212,592,2182161,126.0,128.0,Stratigraphy,Mt Newman,34524052
18214,592,2182161,128.0,130.0,Stratigraphy,Mt Newman,34524053
18216,592,2182161,130.0,132.0,Stratigraphy,Mt Newman,34524054
18218,592,2182161,132.0,134.0,Stratigraphy,Mt Newman,34524055
18223,592,2182161,134.0,136.0,Stratigraphy,Mt Newman,34524056
18224,592,2182161,136.0,138.0,Stratigraphy,Mt Newman,34524057
18228,592,2182161,138.0,140.0,Stratigraphy,Mt Newman,34524058
18230,592,2182161,140.0,142.0,Stratigraphy,Mt Newman,34524059
18236,592,2182161,142.0,144.0,Stratigraphy,McLeod,34524060
18238,592,2182161,144.0,146.0,Stratigraphy,McLeod,34524061
18240,592,2182161,146.0,148.0,Stratigraphy,McLeod,34524062
18242,592,2182161,148.0,150.0,Stratigraphy,McLeod,34524063
18247,592,2182161,150.0,152.0,Stratigraphy,McLeod,34524064
18248,592,2182161,152.0,154.0,Stratigraphy,McLeod,34524065
18252,592,2182161,154.0,156.0,Stratigraphy,McLeod,34524066
18254,592,2182161,156.0,158.0,Stratigraphy,McLeod,34524067
18262,592,2182161,158.0,160.0,Stratigraphy,McLeod,34524068
18263,592,2182161,160.0,162.0,Stratigraphy,McLeod,34524069
18266,592,2182161,162.0,164.0,Stratigraphy,McLeod,34524070
18268,592,2182161,164.0,166.0,Stratigraphy,McLeod,34524071
18272,592,2182161,166.0,168.0,Stratigraphy,McLeod,34524072
18274,592,2182161,168.0,170.0,Stratigraphy,McLeod,34524073
18278,592,2182161,170.0,172.0,Stratigraphy,McLeod,34524074
18279,592,2182161,172.0,174.0,Stratigraphy,McLeod,34524075
18286,592,2182161,174.0,176.0,Stratigraphy,McLeod,34524076
18287,592,2182161,176.0,178.0,Stratigraphy,McLeod,34524077
18290,592,2182161,178.0,180.0,Stratigraphy,McLeod,34524078
18292,592,2182161,180.0,182.0,Stratigraphy,McLeod,34524079
18296,592,2182161,182.0,184.0,Stratigraphy,McLeod,34524080
18298,592,2182161,184.0,186.0,Stratigraphy,McLeod,34524081
47904,592,2182161,0.0,2.0,Stratigraphy,TransCover,34523989
47907,592,2182161,2.0,4.0,Stratigraphy,TransCover,34523990
47909,592,2182161,4.0,6.0,Stratigraphy,TransCover,34523991
47913,592,2182161,6.0,8.0,Stratigraphy,TransCover,34523992
47915,592,2182161,8.0,10.0,Stratigraphy,TransCover,34523993
47918,592,2182161,10.0,12.0,Stratigraphy,TransCover,34523994
47919,592,2182161,12.0,14.0,Stratigraphy,TransCover,34523995
47925,592,2182161,14.0,16.0,Stratigraphy,TransCover,34523996
47927,592,2182161,16.0,18.0,Stratigraphy,TransCover,34523997
47929,592,2182161,18.0,20.0,Stratigraphy,TransCover,34523998
47931,592,2182161,20.0,22.0,Stratigraphy,TransCover,34523999
47936,592,2182161,22.0,24.0,Stratigraphy,TransCover,34524000
47937,592,2182161,24.0,26.0,Stratigraphy,TransCover,34524001
47941,592,2182161,26.0,28.0,Stratigraphy,TransCover,34524002
47943,592,2182161,28.0,30.0,Stratigraphy,TransCover,34524003
47951,592,2182161,30.0,32.0,Stratigraphy,TransCover,34524004
47952,592,2182161,32.0,34.0,Stratigraphy,TransCover,34524005
47955,592,2182161,34.0,36.0,Stratigraphy,TransCover,34524006
