,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
24164,592,2181816,0.0,2.0,Stratigraphy,TransCover,34500475
24165,592,2181816,2.0,4.0,Stratigraphy,TransCover,34500476
24169,592,2181816,4.0,6.0,Stratigraphy,TransCover,34500477
24170,592,2181816,6.0,8.0,Stratigraphy,TransCover,34500478
24172,592,2181816,8.0,10.0,Stratigraphy,TransCover,34500479
24173,592,2181816,10.0,12.0,Stratigraphy,TransCover,34500480
24176,592,2181816,12.0,14.0,Stratigraphy,TransCover,34500481
24177,592,2181816,14.0,16.0,Stratigraphy,TransCover,34500482
24179,592,2181816,16.0,18.0,Stratigraphy,TransCover,34500483
24180,592,2181816,18.0,20.0,Stratigraphy,TransCover,34500484
24185,592,2181816,20.0,22.0,Stratigraphy,TransCover,34500485
24186,592,2181816,22.0,24.0,Stratigraphy,Mt Newman,34500486
24188,592,2181816,24.0,26.0,Stratigraphy,Mt Newman,34500487
24189,592,2181816,26.0,28.0,Stratigraphy,Mt Newman,34500488
24192,592,2181816,28.0,30.0,Stratigraphy,Mt Newman,34500489
24193,592,2181816,30.0,32.0,Stratigraphy,Mt Newman,34500490
24195,592,2181816,32.0,34.0,Stratigraphy,Mt Newman,34500491
24196,592,2181816,34.0,36.0,Stratigraphy,Mt Newman,34500492
24200,592,2181816,36.0,38.0,Stratigraphy,Mt Newman,34500493
24201,592,2181816,38.0,40.0,Stratigraphy,Mt Newman,34500494
24203,592,2181816,40.0,42.0,Stratigraphy,Mt Newman,34500495
24204,592,2181816,42.0,44.0,Stratigraphy,Mt Newman,34500496
24207,592,2181816,44.0,46.0,Stratigraphy,Mt Newman,34500497
24208,592,2181816,46.0,48.0,Stratigraphy,Mt Newman,34500498
24210,592,2181816,48.0,50.0,Stratigraphy,Mt Newman,34500499
24211,592,2181816,50.0,52.0,Stratigraphy,Mt Newman,34500500
24218,592,2181816,52.0,54.0,Stratigraphy,Mt Newman,34500501
24219,592,2181816,54.0,56.0,Stratigraphy,McLeod,34500502
24221,592,2181816,56.0,58.0,Stratigraphy,McLeod,34500503
24222,592,2181816,58.0,60.0,Stratigraphy,McLeod,34500504
24225,592,2181816,60.0,62.0,Stratigraphy,McLeod,34500505
24226,592,2181816,62.0,64.0,Stratigraphy,McLeod,34500506
24228,592,2181816,64.0,66.0,Stratigraphy,McLeod,34500507
24229,592,2181816,66.0,68.0,Stratigraphy,McLeod,34500508
24233,592,2181816,68.0,70.0,Stratigraphy,McLeod,34500509
24234,592,2181816,70.0,72.0,Stratigraphy,McLeod,34500510
54061,592,2181816,0.0,2.0,Stratigraphy,TransCover,34500475
54062,592,2181816,2.0,4.0,Stratigraphy,TransCover,34500476
54066,592,2181816,4.0,6.0,Stratigraphy,TransCover,34500477
54067,592,2181816,6.0,8.0,Stratigraphy,TransCover,34500478
54069,592,2181816,8.0,10.0,Stratigraphy,TransCover,34500479
54070,592,2181816,10.0,12.0,Stratigraphy,TransCover,34500480
54073,592,2181816,12.0,14.0,Stratigraphy,TransCover,34500481
54074,592,2181816,14.0,16.0,Stratigraphy,TransCover,34500482
54076,592,2181816,16.0,18.0,Stratigraphy,TransCover,34500483
54077,592,2181816,18.0,20.0,Stratigraphy,TransCover,34500484
54082,592,2181816,20.0,22.0,Stratigraphy,TransCover,34500485
54083,592,2181816,22.0,24.0,Stratigraphy,Mt Newman,34500486
54085,592,2181816,24.0,26.0,Stratigraphy,Mt Newman,34500487
54086,592,2181816,26.0,28.0,Stratigraphy,Mt Newman,34500488
54089,592,2181816,28.0,30.0,Stratigraphy,Mt Newman,34500489
54090,592,2181816,30.0,32.0,Stratigraphy,Mt Newman,34500490
54092,592,2181816,32.0,34.0,Stratigraphy,Mt Newman,34500491
54093,592,2181816,34.0,36.0,Stratigraphy,Mt Newman,34500492
54097,592,2181816,36.0,38.0,Stratigraphy,Mt Newman,34500493
54098,592,2181816,38.0,40.0,Stratigraphy,Mt Newman,34500494
54100,592,2181816,40.0,42.0,Stratigraphy,Mt Newman,34500495
54101,592,2181816,42.0,44.0,Stratigraphy,Mt Newman,34500496
54104,592,2181816,44.0,46.0,Stratigraphy,Mt Newman,34500497
54105,592,2181816,46.0,48.0,Stratigraphy,Mt Newman,34500498
54107,592,2181816,48.0,50.0,Stratigraphy,Mt Newman,34500499
54108,592,2181816,50.0,52.0,Stratigraphy,Mt Newman,34500500
54115,592,2181816,52.0,54.0,Stratigraphy,Mt Newman,34500501
54116,592,2181816,54.0,56.0,Stratigraphy,McLeod,34500502
54118,592,2181816,56.0,58.0,Stratigraphy,McLeod,34500503
54119,592,2181816,58.0,60.0,Stratigraphy,McLeod,34500504
54122,592,2181816,60.0,62.0,Stratigraphy,McLeod,34500505
54123,592,2181816,62.0,64.0,Stratigraphy,McLeod,34500506
54125,592,2181816,64.0,66.0,Stratigraphy,McLeod,34500507
54126,592,2181816,66.0,68.0,Stratigraphy,McLeod,34500508
54130,592,2181816,68.0,70.0,Stratigraphy,McLeod,34500509
54131,592,2181816,70.0,72.0,Stratigraphy,McLeod,34500510
