,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
11948,592,2181751,0.0,43.6,Stratigraphy,TransCover,34497592
11952,592,2181751,43.6,44.4,Stratigraphy,TransCover,34497593
11956,592,2181751,44.4,45.6,Stratigraphy,TransCover,34497594
11958,592,2181751,45.6,46.4,Stratigraphy,LWA,34497595
11960,592,2181751,46.4,50.8,Stratigraphy,LWA,34497596
11964,592,2181751,50.8,52.8,Stratigraphy,LWA,34497597
11968,592,2181751,52.8,55.4,Stratigraphy,LWA,34497598
11970,592,2181751,55.4,57.3,Stratigraphy,LWA,34497599
11976,592,2181751,57.3,59.2,Stratigraphy,LWA,34497600
11980,592,2181751,59.2,63.9,Stratigraphy,LWA,34497601
11984,592,2181751,63.9,66.3,Stratigraphy,LWA,34497602
11986,592,2181751,66.3,69.1,Stratigraphy,LWA,34497603
11990,592,2181751,69.1,71.4,Stratigraphy,LWA,34497604
11992,592,2181751,71.4,74.5,Stratigraphy,LWA,34497605
11996,592,2181751,74.5,77.6,Stratigraphy,Mt Newman,34497606
11998,592,2181751,77.6,78.5,Stratigraphy,Mt Newman,34497607
12004,592,2181751,78.5,80.7,Stratigraphy,Mt Newman,34497608
12007,592,2181751,80.7,81.5,Stratigraphy,Mt Newman,34497609
12010,592,2181751,81.5,83.8,Stratigraphy,Mt Newman,34497610
12012,592,2181751,83.8,85.7,Stratigraphy,Mt Newman,34497611
12016,592,2181751,85.7,90.0,Stratigraphy,Mt Newman,34497612
12040,592,2181751,90.0,92.7,Stratigraphy,Mt Newman,34497613
12050,592,2181751,92.7,95.8,Stratigraphy,Mt Newman,34497614
12051,592,2181751,95.8,102.3,Stratigraphy,Mt Newman,34497615
12057,592,2181751,102.3,103.5,Stratigraphy,Mt Newman,34497616
12059,592,2181751,103.5,109.9,Stratigraphy,Mt Newman,34497617
12061,592,2181751,109.9,110.2,Stratigraphy,Mt Newman,34497618
41845,592,2181751,0.0,43.6,Stratigraphy,TransCover,34497592
41849,592,2181751,43.6,44.4,Stratigraphy,TransCover,34497593
41853,592,2181751,44.4,45.6,Stratigraphy,TransCover,34497594
41855,592,2181751,45.6,46.4,Stratigraphy,LWA,34497595
41857,592,2181751,46.4,50.8,Stratigraphy,LWA,34497596
41861,592,2181751,50.8,52.8,Stratigraphy,LWA,34497597
41865,592,2181751,52.8,55.4,Stratigraphy,LWA,34497598
41867,592,2181751,55.4,57.3,Stratigraphy,LWA,34497599
41873,592,2181751,57.3,59.2,Stratigraphy,LWA,34497600
41877,592,2181751,59.2,63.9,Stratigraphy,LWA,34497601
41881,592,2181751,63.9,66.3,Stratigraphy,LWA,34497602
41883,592,2181751,66.3,69.1,Stratigraphy,LWA,34497603
41887,592,2181751,69.1,71.4,Stratigraphy,LWA,34497604
41889,592,2181751,71.4,74.5,Stratigraphy,LWA,34497605
41893,592,2181751,74.5,77.6,Stratigraphy,Mt Newman,34497606
41895,592,2181751,77.6,78.5,Stratigraphy,Mt Newman,34497607
41901,592,2181751,78.5,80.7,Stratigraphy,Mt Newman,34497608
41904,592,2181751,80.7,81.5,Stratigraphy,Mt Newman,34497609
41907,592,2181751,81.5,83.8,Stratigraphy,Mt Newman,34497610
41909,592,2181751,83.8,85.7,Stratigraphy,Mt Newman,34497611
41913,592,2181751,85.7,90.0,Stratigraphy,Mt Newman,34497612
41937,592,2181751,90.0,92.7,Stratigraphy,Mt Newman,34497613
41947,592,2181751,92.7,95.8,Stratigraphy,Mt Newman,34497614
41948,592,2181751,95.8,102.3,Stratigraphy,Mt Newman,34497615
41954,592,2181751,102.3,103.5,Stratigraphy,Mt Newman,34497616
41956,592,2181751,103.5,109.9,Stratigraphy,Mt Newman,34497617
41958,592,2181751,109.9,110.2,Stratigraphy,Mt Newman,34497618
