,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
8848,592,2182102,0.0,2.0,Stratigraphy,TransCover,34518550
8855,592,2182102,2.0,4.0,Stratigraphy,TransCover,34518551
8865,592,2182102,4.0,6.0,Stratigraphy,TransCover,34518552
8872,592,2182102,6.0,8.0,Stratigraphy,TransCover,34518553
8880,592,2182102,8.0,10.0,Stratigraphy,TransCover,34518554
8887,592,2182102,10.0,12.0,Stratigraphy,TransCover,34518555
8896,592,2182102,12.0,14.0,Stratigraphy,TransCover,34518556
8903,592,2182102,14.0,16.0,Stratigraphy,TransCover,34518557
8911,592,2182102,16.0,18.0,Stratigraphy,TransCover,34518558
8918,592,2182102,18.0,20.0,Stratigraphy,TransCover,34518559
8929,592,2182102,20.0,22.0,Stratigraphy,TransCover,34518560
8936,592,2182102,22.0,24.0,Stratigraphy,TransCover,34518561
8944,592,2182102,24.0,26.0,Stratigraphy,TransCover,34518562
8951,592,2182102,26.0,28.0,Stratigraphy,TransCover,34518563
8958,592,2182102,28.0,30.0,Stratigraphy,TransCover,34518564
8961,592,2182102,30.0,32.0,Stratigraphy,TransCover,34518565
8965,592,2182102,32.0,34.0,Stratigraphy,TransCover,34518566
8968,592,2182102,34.0,36.0,Stratigraphy,TransCover,34518567
8976,592,2182102,36.0,38.0,Stratigraphy,TransCover,34518568
8984,592,2182102,38.0,40.0,Stratigraphy,TransCover,34518569
8996,592,2182102,40.0,42.0,Stratigraphy,TransCover,34518570
9004,592,2182102,42.0,44.0,Stratigraphy,TransCover,34518571
9032,592,2182102,44.0,46.0,Stratigraphy,TransCover,34518572
9056,592,2182102,46.0,48.0,Stratigraphy,TransCover,34518573
9080,592,2182102,48.0,50.0,Stratigraphy,TransCover,34518574
9104,592,2182102,50.0,52.0,Stratigraphy,TransCover,34518575
9168,592,2182102,52.0,54.0,Stratigraphy,TransCover,34518576
9192,592,2182102,54.0,56.0,Stratigraphy,TransCover,34518577
9224,592,2182102,56.0,58.0,Stratigraphy,TransCover,34518578
9248,592,2182102,58.0,60.0,Stratigraphy,TransCover,34518579
9288,592,2182102,60.0,62.0,Stratigraphy,TransCover,34518580
9312,592,2182102,62.0,64.0,Stratigraphy,TransCover,34518581
9607,592,2182102,64.0,66.0,Stratigraphy,TransCover,34518582
9611,592,2182102,66.0,68.0,Stratigraphy,TransCover,34518583
9619,592,2182102,68.0,70.0,Stratigraphy,TransCover,34518584
9624,592,2182102,70.0,72.0,Stratigraphy,TransCover,34518585
9629,592,2182102,72.0,74.0,Stratigraphy,TransCover,34518586
9632,592,2182102,74.0,76.0,Stratigraphy,TransCover,34518587
9639,592,2182102,76.0,78.0,Stratigraphy,TransCover,34518588
9642,592,2182102,78.0,80.0,Stratigraphy,TransCover,34518589
9646,592,2182102,80.0,82.0,Stratigraphy,TransCover,34518590
9649,592,2182102,82.0,84.0,Stratigraphy,TransCover,34518591
9660,592,2182102,84.0,86.0,Stratigraphy,WA,34518592
9666,592,2182102,86.0,88.0,Stratigraphy,WA,34518593
9670,592,2182102,88.0,90.0,Stratigraphy,WA,34518594
9673,592,2182102,90.0,92.0,Stratigraphy,WA,34518595
10296,592,2182102,92.0,94.0,Stratigraphy,WA,34518596
10302,592,2182102,94.0,96.0,Stratigraphy,WA,34518597
10310,592,2182102,96.0,98.0,Stratigraphy,WA,34518598
10316,592,2182102,98.0,100.0,Stratigraphy,WA,34518599
10328,592,2182102,100.0,102.0,Stratigraphy,WA,34518600
10334,592,2182102,102.0,104.0,Stratigraphy,WA,34518601
10342,592,2182102,104.0,106.0,Stratigraphy,WA,34518602
10348,592,2182102,106.0,108.0,Stratigraphy,WA,34518603
10358,592,2182102,108.0,110.0,Stratigraphy,WA,34518604
10364,592,2182102,110.0,112.0,Stratigraphy,WA,34518605
10372,592,2182102,112.0,114.0,Stratigraphy,WA,34518606
10378,592,2182102,114.0,116.0,Stratigraphy,WA,34518607
10400,592,2182102,116.0,118.0,Stratigraphy,WA,34518608
10406,592,2182102,118.0,120.0,Stratigraphy,WA,34518609
10412,592,2182102,120.0,122.0,Stratigraphy,WA,34518610
10414,592,2182102,122.0,124.0,Stratigraphy,WA,34518611
10419,592,2182102,206.0,208.0,Stratigraphy,Mt Newman,34518653
10420,592,2182102,124.0,126.0,Stratigraphy,WA,34518612
10422,592,2182102,126.0,128.0,Stratigraphy,WA,34518613
10423,592,2182102,204.0,206.0,Stratigraphy,Mt Newman,34518652
10427,592,2182102,202.0,204.0,Stratigraphy,Mt Newman,34518651
10428,592,2182102,128.0,130.0,Stratigraphy,WA,34518614
10431,592,2182102,200.0,202.0,Stratigraphy,Mt Newman,34518650
10435,592,2182102,198.0,200.0,Stratigraphy,Mt Newman,34518649
10438,592,2182102,130.0,132.0,Stratigraphy,WA,34518615
10439,592,2182102,196.0,198.0,Stratigraphy,Mt Newman,34518648
10443,592,2182102,194.0,196.0,Stratigraphy,Mt Newman,34518647
10447,592,2182102,192.0,194.0,Stratigraphy,Mt Newman,34518646
10451,592,2182102,190.0,192.0,Stratigraphy,Mt Newman,34518645
10454,592,2182102,132.0,134.0,Stratigraphy,WA,34518616
10455,592,2182102,188.0,190.0,Stratigraphy,Mt Newman,34518644
10459,592,2182102,186.0,188.0,Stratigraphy,Mt Newman,34518643
10463,592,2182102,184.0,186.0,Stratigraphy,Mt Newman,34518642
10464,592,2182102,134.0,136.0,Stratigraphy,WA,34518617
10467,592,2182102,182.0,184.0,Stratigraphy,Mt Newman,34518641
10471,592,2182102,180.0,182.0,Stratigraphy,Mt Newman,34518640
10475,592,2182102,178.0,180.0,Stratigraphy,Mt Newman,34518639
10476,592,2182102,136.0,138.0,Stratigraphy,WA,34518618
10479,592,2182102,176.0,178.0,Stratigraphy,Mt Newman,34518638
10483,592,2182102,174.0,176.0,Stratigraphy,Mt Newman,34518637
10486,592,2182102,138.0,140.0,Stratigraphy,WA,34518619
10487,592,2182102,172.0,174.0,Stratigraphy,Mt Newman,34518636
10491,592,2182102,170.0,172.0,Stratigraphy,Mt Newman,34518635
10495,592,2182102,168.0,170.0,Stratigraphy,Mt Newman,34518634
10499,592,2182102,166.0,168.0,Stratigraphy,Mt Newman,34518633
10500,592,2182102,140.0,142.0,Stratigraphy,WA,34518620
10503,592,2182102,164.0,166.0,Stratigraphy,WA,34518632
10507,592,2182102,162.0,164.0,Stratigraphy,WA,34518631
10510,592,2182102,142.0,144.0,Stratigraphy,WA,34518621
10511,592,2182102,160.0,162.0,Stratigraphy,WA,34518630
10515,592,2182102,158.0,160.0,Stratigraphy,WA,34518629
10519,592,2182102,156.0,158.0,Stratigraphy,WA,34518628
10522,592,2182102,144.0,146.0,Stratigraphy,WA,34518622
10523,592,2182102,154.0,156.0,Stratigraphy,WA,34518627
10527,592,2182102,152.0,154.0,Stratigraphy,WA,34518626
10531,592,2182102,150.0,152.0,Stratigraphy,WA,34518625
10532,592,2182102,146.0,148.0,Stratigraphy,WA,34518623
10541,592,2182102,148.0,150.0,Stratigraphy,WA,34518624
10659,592,2182102,208.0,210.0,Stratigraphy,Mt Newman,34518654
10661,592,2182102,210.0,212.0,Stratigraphy,Mt Newman,34518655
