,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
21733,592,2181790,117.2,122.3,Stratigraphy,Mt Newman,34498858
21765,592,2181790,109.3,109.7,Stratigraphy,Mt Newman,34498854
21797,592,2181790,95.8,97.7,Stratigraphy,Mt Newman,34498850
21801,592,2181790,95.1,95.8,Stratigraphy,Mt Newman,34498849
25633,592,2181790,0.0,8.4,Stratigraphy,TransCover,34498831
25640,592,2181790,8.4,15.0,Stratigraphy,TransCover,34498832
25645,592,2181790,15.0,25.1,Stratigraphy,TransCover,34498833
25652,592,2181790,25.1,29.0,Stratigraphy,TransCover,34498834
25657,592,2181790,29.0,35.1,Stratigraphy,TransCover,34498835
25663,592,2181790,35.1,64.0,Stratigraphy,TransCover,34498836
25668,592,2181790,64.0,67.6,Stratigraphy,TD3,34498837
25674,592,2181790,67.6,73.25,Stratigraphy,TD3,34498838
25679,592,2181790,73.25,74.8,Stratigraphy,TD3,34498839
25685,592,2181790,74.8,78.7,Stratigraphy,TransCover,34498840
25690,592,2181790,78.7,79.5,Stratigraphy,TransCover,34498841
25702,592,2181790,79.5,81.1,Stratigraphy,TransCover,34498842
25707,592,2181790,81.1,83.7,Stratigraphy,TransCover,34498843
25713,592,2181790,83.7,86.1,Stratigraphy,Mt Newman,34498844
25718,592,2181790,86.1,88.0,Stratigraphy,Mt Newman,34498845
25724,592,2181790,88.0,89.6,Stratigraphy,Mt Newman,34498846
25729,592,2181790,89.6,90.7,Stratigraphy,Mt Newman,34498847
25735,592,2181790,90.7,95.1,Stratigraphy,Mt Newman,34498848
25758,592,2181790,97.7,102.2,Stratigraphy,Mt Newman,34498851
25766,592,2181790,102.2,106.7,Stratigraphy,Mt Newman,34498852
25773,592,2181790,106.7,109.3,Stratigraphy,Mt Newman,34498853
25789,592,2181790,109.7,111.2,Stratigraphy,Mt Newman,34498855
25797,592,2181790,111.2,115.4,Stratigraphy,Mt Newman,34498856
25804,592,2181790,115.4,117.2,Stratigraphy,Mt Newman,34498857
25822,592,2181790,122.3,128.2,Stratigraphy,Mt Newman,34498859
25830,592,2181790,128.2,129.2,Stratigraphy,Mt Newman,34498860
25837,592,2181790,129.2,130.7,Stratigraphy,Mt Newman,34498861
25843,592,2181790,130.7,131.2,Stratigraphy,Mt Newman,34498862
25851,592,2181790,131.2,135.0,Stratigraphy,Mt Newman,34498863
25859,592,2181790,135.0,146.1,Stratigraphy,Mt Newman,34498864
25866,592,2181790,146.1,152.3,Stratigraphy,Mt Newman,34498865
25875,592,2181790,152.3,166.6,Stratigraphy,Mt Newman,34498866
25883,592,2181790,166.6,167.7,Stratigraphy,Mt Newman,34498867
25891,592,2181790,167.7,172.0,Stratigraphy,Mt Newman,34498868
25898,592,2181790,172.0,174.5,Stratigraphy,Mt Newman,34498869
25906,592,2181790,174.5,178.0,Stratigraphy,Mt Newman,34498870
51630,592,2181790,117.2,122.3,Stratigraphy,Mt Newman,34498858
51662,592,2181790,109.3,109.7,Stratigraphy,Mt Newman,34498854
