,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
14105,592,2181928,78.0,80.0,Stratigraphy,McLeod,34506859
14109,592,2181928,70.0,72.0,Stratigraphy,McLeod,34506855
14111,592,2181928,66.0,68.0,Stratigraphy,Mt Newman,34506853
14113,592,2181928,62.0,64.0,Stratigraphy,Mt Newman,34506851
14115,592,2181928,58.0,60.0,Stratigraphy,Mt Newman,34506849
14117,592,2181928,54.0,56.0,Stratigraphy,Mt Newman,34506847
14121,592,2181928,46.0,48.0,Stratigraphy,Mt Newman,34506843
14123,592,2181928,42.0,44.0,Stratigraphy,Mt Newman,34506841
14125,592,2181928,38.0,40.0,Stratigraphy,Mt Newman,34506839
14129,592,2181928,30.0,32.0,Stratigraphy,Mt Newman,34506835
14133,592,2181928,22.0,24.0,Stratigraphy,Mt Newman,34506831
14137,592,2181928,14.0,16.0,Stratigraphy,TransCover,34506827
14141,592,2181928,6.0,8.0,Stratigraphy,TransCover,34506823
29248,592,2181928,82.0,84.0,Stratigraphy,McLeod,34506861
29249,592,2181928,76.0,78.0,Stratigraphy,McLeod,34506858
29250,592,2181928,74.0,76.0,Stratigraphy,McLeod,34506857
29251,592,2181928,68.0,70.0,Stratigraphy,McLeod,34506854
29252,592,2181928,64.0,66.0,Stratigraphy,Mt Newman,34506852
29253,592,2181928,60.0,62.0,Stratigraphy,Mt Newman,34506850
29254,592,2181928,56.0,58.0,Stratigraphy,Mt Newman,34506848
29255,592,2181928,52.0,54.0,Stratigraphy,Mt Newman,34506846
29257,592,2181928,44.0,46.0,Stratigraphy,Mt Newman,34506842
29258,592,2181928,40.0,42.0,Stratigraphy,Mt Newman,34506840
29259,592,2181928,36.0,38.0,Stratigraphy,Mt Newman,34506838
29260,592,2181928,34.0,36.0,Stratigraphy,Mt Newman,34506837
29261,592,2181928,28.0,30.0,Stratigraphy,Mt Newman,34506834
29262,592,2181928,26.0,28.0,Stratigraphy,Mt Newman,34506833
29263,592,2181928,20.0,22.0,Stratigraphy,Mt Newman,34506830
29265,592,2181928,12.0,14.0,Stratigraphy,TransCover,34506826
29266,592,2181928,10.0,12.0,Stratigraphy,TransCover,34506825
29267,592,2181928,4.0,6.0,Stratigraphy,TransCover,34506822
29268,592,2181928,2.0,4.0,Stratigraphy,TransCover,34506821
33970,592,2181928,0.0,2.0,Stratigraphy,TransCover,34506820
33971,592,2181928,8.0,10.0,Stratigraphy,TransCover,34506824
33973,592,2181928,16.0,18.0,Stratigraphy,TransCover,34506828
33974,592,2181928,18.0,20.0,Stratigraphy,TransCover,34506829
