,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
20624,592,2182003,70.0,72.0,Stratigraphy,TransCover,34510987
20626,592,2182003,68.0,70.0,Stratigraphy,TransCover,34510986
20628,592,2182003,66.0,68.0,Stratigraphy,TransCover,34510985
20630,592,2182003,64.0,66.0,Stratigraphy,TransCover,34510984
20632,592,2182003,62.0,64.0,Stratigraphy,TransCover,34510983
20634,592,2182003,60.0,62.0,Stratigraphy,TransCover,34510982
20636,592,2182003,58.0,60.0,Stratigraphy,TransCover,34510981
20638,592,2182003,56.0,58.0,Stratigraphy,TransCover,34510980
20640,592,2182003,54.0,56.0,Stratigraphy,TransCover,34510979
20642,592,2182003,52.0,54.0,Stratigraphy,TransCover,34510978
20644,592,2182003,50.0,52.0,Stratigraphy,TransCover,34510977
20646,592,2182003,48.0,50.0,Stratigraphy,TransCover,34510976
20647,592,2182003,46.0,48.0,Stratigraphy,TransCover,34510975
20650,592,2182003,44.0,46.0,Stratigraphy,TransCover,34510974
20652,592,2182003,42.0,44.0,Stratigraphy,TransCover,34510973
26778,592,2182003,0.0,2.0,Stratigraphy,TransCover,34510952
26780,592,2182003,2.0,4.0,Stratigraphy,TransCover,34510953
26781,592,2182003,4.0,6.0,Stratigraphy,TransCover,34510954
26784,592,2182003,6.0,8.0,Stratigraphy,TransCover,34510955
26785,592,2182003,8.0,10.0,Stratigraphy,TransCover,34510956
26787,592,2182003,10.0,12.0,Stratigraphy,TransCover,34510957
26788,592,2182003,12.0,14.0,Stratigraphy,TransCover,34510958
26792,592,2182003,14.0,16.0,Stratigraphy,TransCover,34510959
26793,592,2182003,16.0,18.0,Stratigraphy,TransCover,34510960
26795,592,2182003,18.0,20.0,Stratigraphy,TransCover,34510961
26796,592,2182003,20.0,22.0,Stratigraphy,TransCover,34510962
26799,592,2182003,22.0,24.0,Stratigraphy,TransCover,34510963
26800,592,2182003,24.0,26.0,Stratigraphy,TransCover,34510964
26802,592,2182003,26.0,28.0,Stratigraphy,TransCover,34510965
26803,592,2182003,28.0,30.0,Stratigraphy,TransCover,34510966
26807,592,2182003,30.0,32.0,Stratigraphy,TransCover,34510967
26808,592,2182003,32.0,34.0,Stratigraphy,TransCover,34510968
26810,592,2182003,34.0,36.0,Stratigraphy,TransCover,34510969
26811,592,2182003,36.0,38.0,Stratigraphy,TransCover,34510970
26814,592,2182003,38.0,40.0,Stratigraphy,TransCover,34510971
26815,592,2182003,40.0,42.0,Stratigraphy,TransCover,34510972
