,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
19371,592,2181924,160.0,162.0,Stratigraphy,Mt Newman,34506669
19373,592,2181924,156.0,158.0,Stratigraphy,Mt Newman,34506667
19374,592,2181924,154.0,156.0,Stratigraphy,Mt Newman,34506666
19375,592,2181924,152.0,154.0,Stratigraphy,Mt Newman,34506665
19377,592,2181924,148.0,150.0,Stratigraphy,Mt Newman,34506663
19378,592,2181924,146.0,148.0,Stratigraphy,Mt Newman,34506662
19379,592,2181924,144.0,146.0,Stratigraphy,Mt Newman,34506661
19381,592,2181924,140.0,142.0,Stratigraphy,Mt Newman,34506659
19382,592,2181924,138.0,140.0,Stratigraphy,Mt Newman,34506658
19383,592,2181924,136.0,138.0,Stratigraphy,Mt Newman,34506657
19385,592,2181924,132.0,134.0,Stratigraphy,Mt Newman,34506655
19386,592,2181924,130.0,132.0,Stratigraphy,Mt Newman,34506654
19387,592,2181924,128.0,130.0,Stratigraphy,Mt Newman,34506653
19389,592,2181924,124.0,126.0,Stratigraphy,LWA,34506651
19390,592,2181924,122.0,124.0,Stratigraphy,LWA,34506650
19391,592,2181924,120.0,122.0,Stratigraphy,LWA,34506649
19393,592,2181924,116.0,118.0,Stratigraphy,LWA,34506647
19394,592,2181924,114.0,116.0,Stratigraphy,LWA,34506646
19395,592,2181924,112.0,114.0,Stratigraphy,LWA,34506645
19397,592,2181924,108.0,110.0,Stratigraphy,LWA,34506643
19398,592,2181924,106.0,108.0,Stratigraphy,LWA,34506642
19399,592,2181924,104.0,106.0,Stratigraphy,LWA,34506641
19401,592,2181924,100.0,102.0,Stratigraphy,LWA,34506639
19402,592,2181924,98.0,100.0,Stratigraphy,LWA,34506638
19403,592,2181924,96.0,98.0,Stratigraphy,LWA,34506637
19405,592,2181924,92.0,94.0,Stratigraphy,LWA,34506635
19406,592,2181924,90.0,92.0,Stratigraphy,LWA,34506634
19407,592,2181924,88.0,90.0,Stratigraphy,LWA,34506633
19409,592,2181924,84.0,86.0,Stratigraphy,LWA,34506631
19410,592,2181924,82.0,84.0,Stratigraphy,LWA,34506630
19411,592,2181924,80.0,82.0,Stratigraphy,LWA,34506629
19413,592,2181924,76.0,78.0,Stratigraphy,LWA,34506627
19414,592,2181924,74.0,76.0,Stratigraphy,LWA,34506626
19415,592,2181924,72.0,74.0,Stratigraphy,LWA,34506625
19417,592,2181924,68.0,70.0,Stratigraphy,LWA,34506623
19418,592,2181924,66.0,68.0,Stratigraphy,LWA,34506622
19419,592,2181924,64.0,66.0,Stratigraphy,TransCover,34506621
19421,592,2181924,60.0,62.0,Stratigraphy,TransCover,34506619
19422,592,2181924,58.0,60.0,Stratigraphy,TransCover,34506618
19423,592,2181924,56.0,58.0,Stratigraphy,TransCover,34506617
19425,592,2181924,52.0,54.0,Stratigraphy,TransCover,34506615
19426,592,2181924,50.0,52.0,Stratigraphy,TransCover,34506614
19427,592,2181924,48.0,50.0,Stratigraphy,TransCover,34506613
19429,592,2181924,44.0,46.0,Stratigraphy,TransCover,34506611
19430,592,2181924,42.0,44.0,Stratigraphy,TransCover,34506610
19431,592,2181924,40.0,42.0,Stratigraphy,TransCover,34506609
19433,592,2181924,36.0,38.0,Stratigraphy,TransCover,34506607
19434,592,2181924,34.0,36.0,Stratigraphy,TransCover,34506606
19435,592,2181924,32.0,34.0,Stratigraphy,TransCover,34506605
19437,592,2181924,28.0,30.0,Stratigraphy,TransCover,34506603
19438,592,2181924,26.0,28.0,Stratigraphy,TransCover,34506602
19439,592,2181924,24.0,26.0,Stratigraphy,TransCover,34506601
19441,592,2181924,20.0,22.0,Stratigraphy,TransCover,34506599
19442,592,2181924,18.0,20.0,Stratigraphy,TransCover,34506598
19443,592,2181924,16.0,18.0,Stratigraphy,TransCover,34506597
19445,592,2181924,12.0,14.0,Stratigraphy,TransCover,34506595
19446,592,2181924,10.0,12.0,Stratigraphy,TransCover,34506594
19447,592,2181924,8.0,10.0,Stratigraphy,TransCover,34506593
19449,592,2181924,4.0,6.0,Stratigraphy,TransCover,34506591
19450,592,2181924,2.0,4.0,Stratigraphy,TransCover,34506590
19451,592,2181924,0.0,2.0,Stratigraphy,TransCover,34506589
27912,592,2181924,6.0,8.0,Stratigraphy,TransCover,34506592
27915,592,2181924,14.0,16.0,Stratigraphy,TransCover,34506596
27919,592,2181924,22.0,24.0,Stratigraphy,TransCover,34506600
27922,592,2181924,30.0,32.0,Stratigraphy,TransCover,34506604
27930,592,2181924,38.0,40.0,Stratigraphy,TransCover,34506608
27933,592,2181924,46.0,48.0,Stratigraphy,TransCover,34506612
27937,592,2181924,54.0,56.0,Stratigraphy,TransCover,34506616
27940,592,2181924,62.0,64.0,Stratigraphy,TransCover,34506620
27945,592,2181924,70.0,72.0,Stratigraphy,LWA,34506624
27948,592,2181924,78.0,80.0,Stratigraphy,LWA,34506628
27952,592,2181924,86.0,88.0,Stratigraphy,LWA,34506632
27955,592,2181924,94.0,96.0,Stratigraphy,LWA,34506636
27961,592,2181924,102.0,104.0,Stratigraphy,LWA,34506640
27964,592,2181924,110.0,112.0,Stratigraphy,LWA,34506644
27968,592,2181924,118.0,120.0,Stratigraphy,LWA,34506648
