,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65196,2670,2470171,14.0,16.0,Stratigraphy,TransCover,38817583
65197,2670,2470171,20.0,22.0,Stratigraphy,TransCover,38817586
65198,2670,2470171,28.0,30.0,Stratigraphy,TransCover,38817590
65201,2670,2470171,40.0,42.0,Stratigraphy,TransCover,38817596
65202,2670,2470171,52.0,54.0,Stratigraphy,TransCover,38817602
65204,2670,2470171,58.0,60.0,Stratigraphy,TransCover,38817605
65205,2670,2470171,62.0,64.0,Stratigraphy,Mt Newman,38817607
65206,2670,2470171,68.0,70.0,Stratigraphy,Mt Newman,38817610
65207,2670,2470171,72.0,74.0,Stratigraphy,Mt Newman,38817612
65208,2670,2470171,76.0,78.0,Stratigraphy,Mt Newman,38817614
65209,2670,2470171,80.0,82.0,Stratigraphy,Mt Newman,38817616
65210,2670,2470171,86.0,88.0,Stratigraphy,Mt Newman,38817619
65211,2670,2470171,90.0,92.0,Stratigraphy,Mt Newman,38817621
65212,2670,2470171,94.0,96.0,Stratigraphy,Mt Newman,38817623
65213,2670,2470171,98.0,100.0,Stratigraphy,Mt Newman,38817625
65215,2670,2470171,106.0,108.0,Stratigraphy,Mt Newman,38817629
65216,2670,2470171,110.0,112.0,Stratigraphy,Mt Newman,38817631
65217,2670,2470171,114.0,116.0,Stratigraphy,Mt Newman,38817633
65218,2670,2470171,122.0,124.0,Stratigraphy,Mt Newman,38817637
65219,2670,2470171,126.0,128.0,Stratigraphy,Mt Newman,38817639
65221,2670,2470171,138.0,140.0,Stratigraphy,Mt Newman,38817645
67307,2670,2470171,54.0,56.0,Stratigraphy,TransCover,38817603
67308,2670,2470171,60.0,62.0,Stratigraphy,TransCover,38817606
67311,2670,2470171,78.0,80.0,Stratigraphy,Mt Newman,38817615
67316,2670,2470171,136.0,138.0,Stratigraphy,Mt Newman,38817644
67834,2670,2470171,0.0,2.0,Stratigraphy,TransCover,38817576
67980,2670,2470171,4.0,6.0,Stratigraphy,TransCover,38817578
68493,2670,2470171,154.0,156.0,Stratigraphy,Mt Newman,38817653
68495,2670,2470171,134.0,136.0,Stratigraphy,Mt Newman,38817643
68496,2670,2470171,124.0,126.0,Stratigraphy,Mt Newman,38817638
68499,2670,2470171,92.0,94.0,Stratigraphy,Mt Newman,38817622
68502,2670,2470171,64.0,66.0,Stratigraphy,Mt Newman,38817608
69743,2670,2470171,12.0,14.0,Stratigraphy,TransCover,38817582
69744,2670,2470171,26.0,28.0,Stratigraphy,TransCover,38817589
69745,2670,2470171,36.0,38.0,Stratigraphy,TransCover,38817594
69746,2670,2470171,50.0,52.0,Stratigraphy,TransCover,38817601
69748,2670,2470171,66.0,68.0,Stratigraphy,Mt Newman,38817609
69749,2670,2470171,74.0,76.0,Stratigraphy,Mt Newman,38817613
69752,2670,2470171,102.0,104.0,Stratigraphy,Mt Newman,38817627
69755,2670,2470171,132.0,134.0,Stratigraphy,Mt Newman,38817642
69756,2670,2470171,144.0,146.0,Stratigraphy,Mt Newman,38817648
