,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
13126,592,2182244,46.0,48.0,Stratigraphy,McLeod,34529937
13127,592,2182244,44.0,46.0,Stratigraphy,McLeod,34529936
13129,592,2182244,40.0,42.0,Stratigraphy,McLeod,34529934
13130,592,2182244,38.0,40.0,Stratigraphy,McLeod,34529933
13131,592,2182244,36.0,38.0,Stratigraphy,Mt Newman,34529932
13132,592,2182244,34.0,36.0,Stratigraphy,Mt Newman,34529931
13133,592,2182244,32.0,34.0,Stratigraphy,Mt Newman,34529930
13134,592,2182244,30.0,32.0,Stratigraphy,Mt Newman,34529929
13135,592,2182244,28.0,30.0,Stratigraphy,Mt Newman,34529928
13136,592,2182244,26.0,28.0,Stratigraphy,Mt Newman,34529927
13137,592,2182244,24.0,26.0,Stratigraphy,Mt Newman,34529926
13138,592,2182244,22.0,24.0,Stratigraphy,Mt Newman,34529925
13139,592,2182244,20.0,22.0,Stratigraphy,Mt Newman,34529924
13140,592,2182244,18.0,20.0,Stratigraphy,Mt Newman,34529923
13141,592,2182244,16.0,18.0,Stratigraphy,Mt Newman,34529922
13142,592,2182244,14.0,16.0,Stratigraphy,TransCover,34529921
13143,592,2182244,12.0,14.0,Stratigraphy,TransCover,34529920
13145,592,2182244,8.0,10.0,Stratigraphy,TransCover,34529918
13146,592,2182244,6.0,8.0,Stratigraphy,TransCover,34529917
13147,592,2182244,4.0,6.0,Stratigraphy,TransCover,34529916
13148,592,2182244,2.0,4.0,Stratigraphy,TransCover,34529915
13149,592,2182244,0.0,2.0,Stratigraphy,TransCover,34529914
28760,592,2182244,42.0,44.0,Stratigraphy,McLeod,34529935
28768,592,2182244,10.0,12.0,Stratigraphy,TransCover,34529919
43023,592,2182244,46.0,48.0,Stratigraphy,McLeod,34529937
43024,592,2182244,44.0,46.0,Stratigraphy,McLeod,34529936
43026,592,2182244,40.0,42.0,Stratigraphy,McLeod,34529934
43027,592,2182244,38.0,40.0,Stratigraphy,McLeod,34529933
43028,592,2182244,36.0,38.0,Stratigraphy,Mt Newman,34529932
43029,592,2182244,34.0,36.0,Stratigraphy,Mt Newman,34529931
43030,592,2182244,32.0,34.0,Stratigraphy,Mt Newman,34529930
43031,592,2182244,30.0,32.0,Stratigraphy,Mt Newman,34529929
43032,592,2182244,28.0,30.0,Stratigraphy,Mt Newman,34529928
43033,592,2182244,26.0,28.0,Stratigraphy,Mt Newman,34529927
43034,592,2182244,24.0,26.0,Stratigraphy,Mt Newman,34529926
43035,592,2182244,22.0,24.0,Stratigraphy,Mt Newman,34529925
43036,592,2182244,20.0,22.0,Stratigraphy,Mt Newman,34529924
43037,592,2182244,18.0,20.0,Stratigraphy,Mt Newman,34529923
43038,592,2182244,16.0,18.0,Stratigraphy,Mt Newman,34529922
43039,592,2182244,14.0,16.0,Stratigraphy,TransCover,34529921
43040,592,2182244,12.0,14.0,Stratigraphy,TransCover,34529920
43042,592,2182244,8.0,10.0,Stratigraphy,TransCover,34529918
43043,592,2182244,6.0,8.0,Stratigraphy,TransCover,34529917
43044,592,2182244,4.0,6.0,Stratigraphy,TransCover,34529916
43045,592,2182244,2.0,4.0,Stratigraphy,TransCover,34529915
43046,592,2182244,0.0,2.0,Stratigraphy,TransCover,34529914
58657,592,2182244,42.0,44.0,Stratigraphy,McLeod,34529935
58665,592,2182244,10.0,12.0,Stratigraphy,TransCover,34529919
