,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
24015,592,2181856,0.0,2.0,Stratigraphy,TransCover,34502928
24019,592,2181856,2.0,4.0,Stratigraphy,TransCover,34502929
24022,592,2181856,4.0,6.0,Stratigraphy,TransCover,34502930
24029,592,2181856,6.0,8.0,Stratigraphy,TransCover,34502931
24032,592,2181856,8.0,10.0,Stratigraphy,TransCover,34502932
24036,592,2181856,10.0,12.0,Stratigraphy,TransCover,34502933
24039,592,2181856,12.0,14.0,Stratigraphy,TransCover,34502934
24042,592,2181856,14.0,16.0,Stratigraphy,TransCover,34502935
24046,592,2181856,16.0,18.0,Stratigraphy,TransCover,34502936
24049,592,2181856,18.0,20.0,Stratigraphy,TransCover,34502937
24053,592,2181856,20.0,22.0,Stratigraphy,TransCover,34502938
24057,592,2181856,22.0,24.0,Stratigraphy,TransCover,34502939
24061,592,2181856,24.0,26.0,Stratigraphy,TransCover,34502940
24064,592,2181856,26.0,28.0,Stratigraphy,TransCover,34502941
24068,592,2181856,28.0,30.0,Stratigraphy,TransCover,34502942
24072,592,2181856,30.0,32.0,Stratigraphy,TransCover,34502943
24076,592,2181856,32.0,34.0,Stratigraphy,TransCover,34502944
24079,592,2181856,34.0,36.0,Stratigraphy,TransCover,34502945
24083,592,2181856,36.0,38.0,Stratigraphy,TransCover,34502946
24088,592,2181856,38.0,40.0,Stratigraphy,TransCover,34502947
24094,592,2181856,40.0,42.0,Stratigraphy,TransCover,34502948
24096,592,2181856,42.0,44.0,Stratigraphy,TransCover,34502949
24100,592,2181856,44.0,46.0,Stratigraphy,TransCover,34502950
24104,592,2181856,46.0,48.0,Stratigraphy,TransCover,34502951
24108,592,2181856,48.0,50.0,Stratigraphy,TransCover,34502952
24112,592,2181856,50.0,52.0,Stratigraphy,LWA,34502953
24115,592,2181856,52.0,54.0,Stratigraphy,LWA,34502954
24121,592,2181856,54.0,56.0,Stratigraphy,LWA,34502955
24124,592,2181856,56.0,58.0,Stratigraphy,LWA,34502956
24128,592,2181856,58.0,60.0,Stratigraphy,LWA,34502957
24131,592,2181856,60.0,62.0,Stratigraphy,LWA,34502958
24136,592,2181856,62.0,64.0,Stratigraphy,LWA,34502959
24139,592,2181856,64.0,66.0,Stratigraphy,LWA,34502960
24143,592,2181856,66.0,68.0,Stratigraphy,LWA,34502961
24146,592,2181856,68.0,70.0,Stratigraphy,LWA,34502962
24153,592,2181856,70.0,72.0,Stratigraphy,LWA,34502963
24156,592,2181856,72.0,74.0,Stratigraphy,LWA,34502964
24160,592,2181856,74.0,76.0,Stratigraphy,LWA,34502965
24163,592,2181856,76.0,78.0,Stratigraphy,LWA,34502966
24168,592,2181856,78.0,80.0,Stratigraphy,LWA,34502967
24171,592,2181856,80.0,82.0,Stratigraphy,LWA,34502968
24175,592,2181856,82.0,84.0,Stratigraphy,LWA,34502969
24178,592,2181856,84.0,86.0,Stratigraphy,LWA,34502970
24184,592,2181856,86.0,88.0,Stratigraphy,LWA,34502971
24187,592,2181856,88.0,90.0,Stratigraphy,LWA,34502972
24191,592,2181856,90.0,92.0,Stratigraphy,LWA,34502973
24194,592,2181856,92.0,94.0,Stratigraphy,LWA,34502974
24199,592,2181856,94.0,96.0,Stratigraphy,LWA,34502975
24202,592,2181856,96.0,98.0,Stratigraphy,LWA,34502976
24206,592,2181856,98.0,100.0,Stratigraphy,LWA,34502977
24209,592,2181856,100.0,102.0,Stratigraphy,LWA,34502978
24217,592,2181856,102.0,104.0,Stratigraphy,LWA,34502979
24220,592,2181856,104.0,106.0,Stratigraphy,LWA,34502980
24224,592,2181856,106.0,108.0,Stratigraphy,LWA,34502981
24227,592,2181856,108.0,110.0,Stratigraphy,Mt Newman,34502982
24232,592,2181856,110.0,112.0,Stratigraphy,Mt Newman,34502983
24235,592,2181856,112.0,114.0,Stratigraphy,Mt Newman,34502984
24239,592,2181856,114.0,116.0,Stratigraphy,Mt Newman,34502985
24242,592,2181856,116.0,118.0,Stratigraphy,Mt Newman,34502986
24248,592,2181856,118.0,120.0,Stratigraphy,Mt Newman,34502987
24251,592,2181856,120.0,122.0,Stratigraphy,Mt Newman,34502988
24255,592,2181856,122.0,124.0,Stratigraphy,Mt Newman,34502989
24258,592,2181856,124.0,126.0,Stratigraphy,Mt Newman,34502990
24263,592,2181856,126.0,128.0,Stratigraphy,Mt Newman,34502991
24266,592,2181856,128.0,130.0,Stratigraphy,Mt Newman,34502992
24270,592,2181856,130.0,132.0,Stratigraphy,Mt Newman,34502993
24273,592,2181856,132.0,134.0,Stratigraphy,Mt Newman,34502994
24280,592,2181856,134.0,136.0,Stratigraphy,Mt Newman,34502995
24283,592,2181856,136.0,138.0,Stratigraphy,Mt Newman,34502996
24287,592,2181856,138.0,140.0,Stratigraphy,Mt Newman,34502997
24290,592,2181856,140.0,142.0,Stratigraphy,Mt Newman,34502998
24295,592,2181856,142.0,144.0,Stratigraphy,Mt Newman,34502999
24298,592,2181856,144.0,146.0,Stratigraphy,Mt Newman,34503000
24302,592,2181856,146.0,148.0,Stratigraphy,Mt Newman,34503001
24305,592,2181856,148.0,150.0,Stratigraphy,Mt Newman,34503002
24311,592,2181856,150.0,152.0,Stratigraphy,Mt Newman,34503003
24314,592,2181856,152.0,154.0,Stratigraphy,Mt Newman,34503004
24318,592,2181856,154.0,156.0,Stratigraphy,Mt Newman,34503005
24321,592,2181856,156.0,158.0,Stratigraphy,Mt Newman,34503006
24326,592,2181856,158.0,160.0,Stratigraphy,Mt Newman,34503007
24329,592,2181856,160.0,162.0,Stratigraphy,Mt Newman,34503008
24333,592,2181856,162.0,164.0,Stratigraphy,Mt Newman,34503009
24336,592,2181856,164.0,166.0,Stratigraphy,Mt Newman,34503010
24343,592,2181856,166.0,168.0,Stratigraphy,Mt Newman,34503011
24346,592,2181856,168.0,170.0,Stratigraphy,Mt Newman,34503012
24350,592,2181856,170.0,172.0,Stratigraphy,Mt Newman,34503013
24353,592,2181856,172.0,174.0,Stratigraphy,Mt Newman,34503014
53912,592,2181856,0.0,2.0,Stratigraphy,TransCover,34502928
53916,592,2181856,2.0,4.0,Stratigraphy,TransCover,34502929
53919,592,2181856,4.0,6.0,Stratigraphy,TransCover,34502930
53926,592,2181856,6.0,8.0,Stratigraphy,TransCover,34502931
53929,592,2181856,8.0,10.0,Stratigraphy,TransCover,34502932
53933,592,2181856,10.0,12.0,Stratigraphy,TransCover,34502933
53936,592,2181856,12.0,14.0,Stratigraphy,TransCover,34502934
53939,592,2181856,14.0,16.0,Stratigraphy,TransCover,34502935
53943,592,2181856,16.0,18.0,Stratigraphy,TransCover,34502936
53946,592,2181856,18.0,20.0,Stratigraphy,TransCover,34502937
53950,592,2181856,20.0,22.0,Stratigraphy,TransCover,34502938
53954,592,2181856,22.0,24.0,Stratigraphy,TransCover,34502939
53958,592,2181856,24.0,26.0,Stratigraphy,TransCover,34502940
53961,592,2181856,26.0,28.0,Stratigraphy,TransCover,34502941
53965,592,2181856,28.0,30.0,Stratigraphy,TransCover,34502942
53969,592,2181856,30.0,32.0,Stratigraphy,TransCover,34502943
53973,592,2181856,32.0,34.0,Stratigraphy,TransCover,34502944
53976,592,2181856,34.0,36.0,Stratigraphy,TransCover,34502945
53980,592,2181856,36.0,38.0,Stratigraphy,TransCover,34502946
53985,592,2181856,38.0,40.0,Stratigraphy,TransCover,34502947
53991,592,2181856,40.0,42.0,Stratigraphy,TransCover,34502948
53993,592,2181856,42.0,44.0,Stratigraphy,TransCover,34502949
53997,592,2181856,44.0,46.0,Stratigraphy,TransCover,34502950
54001,592,2181856,46.0,48.0,Stratigraphy,TransCover,34502951
54005,592,2181856,48.0,50.0,Stratigraphy,TransCover,34502952
54009,592,2181856,50.0,52.0,Stratigraphy,LWA,34502953
54012,592,2181856,52.0,54.0,Stratigraphy,LWA,34502954
54018,592,2181856,54.0,56.0,Stratigraphy,LWA,34502955
54021,592,2181856,56.0,58.0,Stratigraphy,LWA,34502956
54025,592,2181856,58.0,60.0,Stratigraphy,LWA,34502957
54028,592,2181856,60.0,62.0,Stratigraphy,LWA,34502958
54033,592,2181856,62.0,64.0,Stratigraphy,LWA,34502959
54036,592,2181856,64.0,66.0,Stratigraphy,LWA,34502960
54040,592,2181856,66.0,68.0,Stratigraphy,LWA,34502961
54043,592,2181856,68.0,70.0,Stratigraphy,LWA,34502962
54050,592,2181856,70.0,72.0,Stratigraphy,LWA,34502963
54053,592,2181856,72.0,74.0,Stratigraphy,LWA,34502964
54057,592,2181856,74.0,76.0,Stratigraphy,LWA,34502965
54060,592,2181856,76.0,78.0,Stratigraphy,LWA,34502966
54065,592,2181856,78.0,80.0,Stratigraphy,LWA,34502967
54068,592,2181856,80.0,82.0,Stratigraphy,LWA,34502968
54072,592,2181856,82.0,84.0,Stratigraphy,LWA,34502969
54075,592,2181856,84.0,86.0,Stratigraphy,LWA,34502970
54081,592,2181856,86.0,88.0,Stratigraphy,LWA,34502971
54084,592,2181856,88.0,90.0,Stratigraphy,LWA,34502972
54088,592,2181856,90.0,92.0,Stratigraphy,LWA,34502973
54091,592,2181856,92.0,94.0,Stratigraphy,LWA,34502974
54096,592,2181856,94.0,96.0,Stratigraphy,LWA,34502975
54099,592,2181856,96.0,98.0,Stratigraphy,LWA,34502976
54103,592,2181856,98.0,100.0,Stratigraphy,LWA,34502977
54106,592,2181856,100.0,102.0,Stratigraphy,LWA,34502978
54114,592,2181856,102.0,104.0,Stratigraphy,LWA,34502979
54117,592,2181856,104.0,106.0,Stratigraphy,LWA,34502980
54121,592,2181856,106.0,108.0,Stratigraphy,LWA,34502981
54124,592,2181856,108.0,110.0,Stratigraphy,Mt Newman,34502982
54129,592,2181856,110.0,112.0,Stratigraphy,Mt Newman,34502983
54132,592,2181856,112.0,114.0,Stratigraphy,Mt Newman,34502984
54136,592,2181856,114.0,116.0,Stratigraphy,Mt Newman,34502985
54139,592,2181856,116.0,118.0,Stratigraphy,Mt Newman,34502986
54145,592,2181856,118.0,120.0,Stratigraphy,Mt Newman,34502987
54148,592,2181856,120.0,122.0,Stratigraphy,Mt Newman,34502988
54152,592,2181856,122.0,124.0,Stratigraphy,Mt Newman,34502989
54155,592,2181856,124.0,126.0,Stratigraphy,Mt Newman,34502990
54160,592,2181856,126.0,128.0,Stratigraphy,Mt Newman,34502991
54163,592,2181856,128.0,130.0,Stratigraphy,Mt Newman,34502992
54167,592,2181856,130.0,132.0,Stratigraphy,Mt Newman,34502993
54170,592,2181856,132.0,134.0,Stratigraphy,Mt Newman,34502994
54177,592,2181856,134.0,136.0,Stratigraphy,Mt Newman,34502995
54180,592,2181856,136.0,138.0,Stratigraphy,Mt Newman,34502996
54184,592,2181856,138.0,140.0,Stratigraphy,Mt Newman,34502997
54187,592,2181856,140.0,142.0,Stratigraphy,Mt Newman,34502998
