,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65214,2670,2470230,22.0,24.0,Stratigraphy,TransCover,38821352
65222,2670,2470230,24.0,26.0,Stratigraphy,TransCover,38821353
65224,2670,2470230,44.0,46.0,Stratigraphy,TransCover,38821363
65225,2670,2470230,46.0,48.0,Stratigraphy,TransCover,38821364
66117,2670,2470230,78.0,80.0,Stratigraphy,Mt Newman,38821380
66118,2670,2470230,96.0,98.0,Stratigraphy,Mt Newman,38821389
66119,2670,2470230,88.0,90.0,Stratigraphy,Mt Newman,38821385
66120,2670,2470230,62.0,64.0,Stratigraphy,TransCover,38821372
66992,2670,2470230,50.0,52.0,Stratigraphy,TransCover,38821366
67210,2670,2470230,92.0,94.0,Stratigraphy,Mt Newman,38821387
67211,2670,2470230,64.0,66.0,Stratigraphy,TransCover,38821373
67212,2670,2470230,66.0,68.0,Stratigraphy,TransCover,38821374
67306,2670,2470230,58.0,60.0,Stratigraphy,TransCover,38821370
67314,2670,2470230,54.0,56.0,Stratigraphy,TransCover,38821368
67315,2670,2470230,52.0,54.0,Stratigraphy,TransCover,38821367
67317,2670,2470230,56.0,58.0,Stratigraphy,TransCover,38821369
67328,2670,2470230,10.0,12.0,Stratigraphy,TransCover,38821346
67330,2670,2470230,6.0,8.0,Stratigraphy,TransCover,38821344
67332,2670,2470230,0.0,2.0,Stratigraphy,TransCover,38821341
67831,2670,2470230,12.0,14.0,Stratigraphy,TransCover,38821347
67832,2670,2470230,26.0,28.0,Stratigraphy,TransCover,38821354
67982,2670,2470230,42.0,44.0,Stratigraphy,TransCover,38821362
67983,2670,2470230,20.0,22.0,Stratigraphy,TransCover,38821351
68489,2670,2470230,30.0,32.0,Stratigraphy,TransCover,38821356
68598,2670,2470230,80.0,82.0,Stratigraphy,Mt Newman,38821381
68599,2670,2470230,94.0,96.0,Stratigraphy,Mt Newman,38821388
68600,2670,2470230,110.0,112.0,Stratigraphy,Mt Newman,38821396
68601,2670,2470230,86.0,88.0,Stratigraphy,Mt Newman,38821384
68608,2670,2470230,60.0,62.0,Stratigraphy,TransCover,38821371
69667,2670,2470230,106.0,108.0,Stratigraphy,Mt Newman,38821394
69668,2670,2470230,90.0,92.0,Stratigraphy,Mt Newman,38821386
69669,2670,2470230,84.0,86.0,Stratigraphy,Mt Newman,38821383
