,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
18302,592,2182173,0.0,2.0,Stratigraphy,TransCover,34525078
18303,592,2182173,2.0,4.0,Stratigraphy,TransCover,34525079
18314,592,2182173,4.0,6.0,Stratigraphy,TransCover,34525080
18316,592,2182173,6.0,8.0,Stratigraphy,TransCover,34525081
18319,592,2182173,8.0,10.0,Stratigraphy,TransCover,34525082
18320,592,2182173,10.0,12.0,Stratigraphy,TransCover,34525083
18326,592,2182173,12.0,14.0,Stratigraphy,TransCover,34525084
18327,592,2182173,14.0,16.0,Stratigraphy,TransCover,34525085
18330,592,2182173,16.0,18.0,Stratigraphy,TransCover,34525086
18332,592,2182173,18.0,20.0,Stratigraphy,TransCover,34525087
18338,592,2182173,20.0,22.0,Stratigraphy,TransCover,34525088
18340,592,2182173,22.0,24.0,Stratigraphy,TransCover,34525089
18343,592,2182173,24.0,26.0,Stratigraphy,TransCover,34525090
18344,592,2182173,26.0,28.0,Stratigraphy,TransCover,34525091
18350,592,2182173,28.0,30.0,Stratigraphy,TransCover,34525092
18351,592,2182173,30.0,32.0,Stratigraphy,TransCover,34525093
18354,592,2182173,32.0,34.0,Stratigraphy,TransCover,34525094
18356,592,2182173,34.0,36.0,Stratigraphy,TransCover,34525095
18364,592,2182173,36.0,38.0,Stratigraphy,TransCover,34525096
18366,592,2182173,38.0,40.0,Stratigraphy,TransCover,34525097
18368,592,2182173,40.0,42.0,Stratigraphy,TransCover,34525098
18370,592,2182173,42.0,44.0,Stratigraphy,Mt Newman,34525099
18375,592,2182173,44.0,46.0,Stratigraphy,Mt Newman,34525100
18376,592,2182173,46.0,48.0,Stratigraphy,Mt Newman,34525101
18380,592,2182173,48.0,50.0,Stratigraphy,Mt Newman,34525102
18382,592,2182173,50.0,52.0,Stratigraphy,Mt Newman,34525103
18388,592,2182173,52.0,54.0,Stratigraphy,Mt Newman,34525104
18390,592,2182173,54.0,56.0,Stratigraphy,Mt Newman,34525105
18392,592,2182173,56.0,58.0,Stratigraphy,Mt Newman,34525106
18394,592,2182173,58.0,60.0,Stratigraphy,Mt Newman,34525107
18399,592,2182173,60.0,62.0,Stratigraphy,Mt Newman,34525108
18400,592,2182173,62.0,64.0,Stratigraphy,Mt Newman,34525109
18404,592,2182173,64.0,66.0,Stratigraphy,Mt Newman,34525110
18406,592,2182173,66.0,68.0,Stratigraphy,Mt Newman,34525111
18415,592,2182173,68.0,70.0,Stratigraphy,Mt Newman,34525112
18416,592,2182173,70.0,72.0,Stratigraphy,Mt Newman,34525113
18420,592,2182173,72.0,74.0,Stratigraphy,Mt Newman,34525114
18422,592,2182173,74.0,76.0,Stratigraphy,Mt Newman,34525115
18426,592,2182173,76.0,78.0,Stratigraphy,Mt Newman,34525116
18428,592,2182173,78.0,80.0,Stratigraphy,Mt Newman,34525117
18431,592,2182173,80.0,82.0,Stratigraphy,McLeod,34525118
18432,592,2182173,82.0,84.0,Stratigraphy,McLeod,34525119
18440,592,2182173,84.0,86.0,Stratigraphy,McLeod,34525120
18448,592,2182173,86.0,88.0,Stratigraphy,McLeod,34525121
18464,592,2182173,88.0,90.0,Stratigraphy,McLeod,34525122
18472,592,2182173,90.0,92.0,Stratigraphy,McLeod,34525123
18496,592,2182173,92.0,94.0,Stratigraphy,McLeod,34525124
18504,592,2182173,94.0,96.0,Stratigraphy,McLeod,34525125
18520,592,2182173,96.0,98.0,Stratigraphy,McLeod,34525126
18528,592,2182173,98.0,100.0,Stratigraphy,McLeod,34525127
18568,592,2182173,100.0,102.0,Stratigraphy,McLeod,34525128
48199,592,2182173,0.0,2.0,Stratigraphy,TransCover,34525078
48200,592,2182173,2.0,4.0,Stratigraphy,TransCover,34525079
48211,592,2182173,4.0,6.0,Stratigraphy,TransCover,34525080
48213,592,2182173,6.0,8.0,Stratigraphy,TransCover,34525081
48216,592,2182173,8.0,10.0,Stratigraphy,TransCover,34525082
48217,592,2182173,10.0,12.0,Stratigraphy,TransCover,34525083
48223,592,2182173,12.0,14.0,Stratigraphy,TransCover,34525084
48224,592,2182173,14.0,16.0,Stratigraphy,TransCover,34525085
48227,592,2182173,16.0,18.0,Stratigraphy,TransCover,34525086
48229,592,2182173,18.0,20.0,Stratigraphy,TransCover,34525087
