,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
66671,2670,2470291,150.0,152.0,Stratigraphy,Mt Newman,38825889
66673,2670,2470291,144.0,146.0,Stratigraphy,Mt Newman,38825886
66674,2670,2470291,132.0,134.0,Stratigraphy,Mt Newman,38825880
66676,2670,2470291,126.0,128.0,Stratigraphy,Mt Newman,38825877
66678,2670,2470291,116.0,118.0,Stratigraphy,Mt Newman,38825872
66683,2670,2470291,102.0,104.0,Stratigraphy,TransCover,38825864
66684,2670,2470291,100.0,102.0,Stratigraphy,TransCover,38825862
66685,2670,2470291,98.0,100.0,Stratigraphy,Mt Newman,38825861
66689,2670,2470291,92.0,94.0,Stratigraphy,TransCover,38825854
66690,2670,2470291,86.0,88.0,Stratigraphy,Mt Newman,38825849
66694,2670,2470291,74.0,76.0,Stratigraphy,TransCover,38825841
66695,2670,2470291,72.0,74.0,Stratigraphy,TransCover,38825840
66696,2670,2470291,68.0,70.0,Stratigraphy,TransCover,38825838
66701,2670,2470291,52.0,54.0,Stratigraphy,TransCover,38825830
66702,2670,2470291,44.0,46.0,Stratigraphy,TransCover,38825826
66704,2670,2470291,40.0,42.0,Stratigraphy,TransCover,38825824
66706,2670,2470291,26.0,28.0,Stratigraphy,TransCover,38825817
66710,2670,2470291,12.0,14.0,Stratigraphy,TransCover,38825810
66711,2670,2470291,10.0,12.0,Stratigraphy,TransCover,38825809
66712,2670,2470291,6.0,8.0,Stratigraphy,TransCover,38825807
69087,2670,2470291,4.0,6.0,Stratigraphy,TransCover,38825806
69088,2670,2470291,8.0,10.0,Stratigraphy,TransCover,38825808
69091,2670,2470291,20.0,22.0,Stratigraphy,TransCover,38825814
69092,2670,2470291,24.0,26.0,Stratigraphy,TransCover,38825816
69094,2670,2470291,32.0,34.0,Stratigraphy,TransCover,38825820
69097,2670,2470291,42.0,44.0,Stratigraphy,TransCover,38825825
69098,2670,2470291,48.0,50.0,Stratigraphy,TransCover,38825828
69101,2670,2470291,58.0,60.0,Stratigraphy,TransCover,38825833
69103,2670,2470291,66.0,68.0,Stratigraphy,TransCover,38825837
69104,2670,2470291,70.0,72.0,Stratigraphy,TransCover,38825839
69107,2670,2470291,84.0,86.0,Stratigraphy,TransCover,38825846
69108,2670,2470291,86.0,88.0,Stratigraphy,TransCover,38825848
69110,2670,2470291,90.0,92.0,Stratigraphy,TransCover,38825852
69113,2670,2470291,94.0,96.0,Stratigraphy,Mt Newman,38825857
69114,2670,2470291,98.0,100.0,Stratigraphy,TransCover,38825860
69117,2670,2470291,102.0,104.0,Stratigraphy,Mt Newman,38825865
69119,2670,2470291,110.0,112.0,Stratigraphy,Mt Newman,38825869
69120,2670,2470291,114.0,116.0,Stratigraphy,Mt Newman,38825871
69122,2670,2470291,124.0,126.0,Stratigraphy,Mt Newman,38825876
69125,2670,2470291,134.0,136.0,Stratigraphy,Mt Newman,38825881
69127,2670,2470291,142.0,144.0,Stratigraphy,Mt Newman,38825885
69128,2670,2470291,146.0,148.0,Stratigraphy,Mt Newman,38825887
70481,2670,2470291,148.0,150.0,Stratigraphy,Mt Newman,38825888
70483,2670,2470291,128.0,130.0,Stratigraphy,Mt Newman,38825878
70484,2670,2470291,118.0,120.0,Stratigraphy,Mt Newman,38825873
70485,2670,2470291,112.0,114.0,Stratigraphy,Mt Newman,38825870
70488,2670,2470291,96.0,98.0,Stratigraphy,TransCover,38825858
70489,2670,2470291,94.0,96.0,Stratigraphy,TransCover,38825856
70490,2670,2470291,88.0,90.0,Stratigraphy,TransCover,38825850
70491,2670,2470291,84.0,86.0,Stratigraphy,TransCover,38825847
70494,2670,2470291,60.0,62.0,Stratigraphy,TransCover,38825834
70495,2670,2470291,56.0,58.0,Stratigraphy,TransCover,38825832
70498,2670,2470291,28.0,30.0,Stratigraphy,TransCover,38825818
70499,2670,2470291,22.0,24.0,Stratigraphy,TransCover,38825815
71688,2670,2470291,0.0,2.0,Stratigraphy,TransCover,38825804
71690,2670,2470291,16.0,18.0,Stratigraphy,TransCover,38825812
71693,2670,2470291,38.0,40.0,Stratigraphy,TransCover,38825823
71695,2670,2470291,54.0,56.0,Stratigraphy,TransCover,38825831
71696,2670,2470291,62.0,64.0,Stratigraphy,TransCover,38825835
71698,2670,2470291,80.0,82.0,Stratigraphy,TransCover,38825844
71701,2670,2470291,92.0,94.0,Stratigraphy,Mt Newman,38825855
71703,2670,2470291,100.0,102.0,Stratigraphy,Mt Newman,38825863
71704,2670,2470291,106.0,108.0,Stratigraphy,Mt Newman,38825867
71707,2670,2470291,130.0,132.0,Stratigraphy,Mt Newman,38825879
71708,2670,2470291,138.0,140.0,Stratigraphy,Mt Newman,38825883
71710,2670,2470291,154.0,156.0,Stratigraphy,Mt Newman,38825891
72388,2670,2470291,104.0,106.0,Stratigraphy,Mt Newman,38825866
72391,2670,2470291,82.0,84.0,Stratigraphy,TransCover,38825845
72392,2670,2470291,64.0,66.0,Stratigraphy,TransCover,38825836
72393,2670,2470291,50.0,52.0,Stratigraphy,TransCover,38825829
72395,2670,2470291,18.0,20.0,Stratigraphy,TransCover,38825813
72396,2670,2470291,2.0,4.0,Stratigraphy,TransCover,38825805
72991,2670,2470291,30.0,32.0,Stratigraphy,TransCover,38825819
72992,2670,2470291,46.0,48.0,Stratigraphy,TransCover,38825827
72995,2670,2470291,88.0,90.0,Stratigraphy,Mt Newman,38825851
72996,2670,2470291,96.0,98.0,Stratigraphy,Mt Newman,38825859
72998,2670,2470291,122.0,124.0,Stratigraphy,Mt Newman,38825875
73338,2670,2470291,136.0,138.0,Stratigraphy,Mt Newman,38825882
73339,2670,2470291,108.0,110.0,Stratigraphy,Mt Newman,38825868
73640,2670,2470291,14.0,16.0,Stratigraphy,TransCover,38825811
73642,2670,2470291,78.0,80.0,Stratigraphy,TransCover,38825843
73645,2670,2470291,152.0,154.0,Stratigraphy,Mt Newman,38825890
73690,2670,2470291,76.0,78.0,Stratigraphy,TransCover,38825842
73691,2670,2470291,120.0,122.0,Stratigraphy,Mt Newman,38825874
73814,2670,2470291,140.0,142.0,Stratigraphy,Mt Newman,38825884
73815,2670,2470291,90.0,92.0,Stratigraphy,Mt Newman,38825853
73816,2670,2470291,34.0,36.0,Stratigraphy,TransCover,38825821
74028,2670,2470291,36.0,38.0,Stratigraphy,TransCover,38825822
75639,2670,2470291,150.0,152.0,Stratigraphy,Mt Newman,38825889
75641,2670,2470291,144.0,146.0,Stratigraphy,Mt Newman,38825886
75642,2670,2470291,132.0,134.0,Stratigraphy,Mt Newman,38825880
75644,2670,2470291,126.0,128.0,Stratigraphy,Mt Newman,38825877
75646,2670,2470291,116.0,118.0,Stratigraphy,Mt Newman,38825872
75651,2670,2470291,102.0,104.0,Stratigraphy,TransCover,38825864
75652,2670,2470291,100.0,102.0,Stratigraphy,TransCover,38825862
75653,2670,2470291,98.0,100.0,Stratigraphy,Mt Newman,38825861
75657,2670,2470291,92.0,94.0,Stratigraphy,TransCover,38825854
75658,2670,2470291,86.0,88.0,Stratigraphy,Mt Newman,38825849
75662,2670,2470291,74.0,76.0,Stratigraphy,TransCover,38825841
75663,2670,2470291,72.0,74.0,Stratigraphy,TransCover,38825840
75664,2670,2470291,68.0,70.0,Stratigraphy,TransCover,38825838
75669,2670,2470291,52.0,54.0,Stratigraphy,TransCover,38825830
75670,2670,2470291,44.0,46.0,Stratigraphy,TransCover,38825826
75672,2670,2470291,40.0,42.0,Stratigraphy,TransCover,38825824
75674,2670,2470291,26.0,28.0,Stratigraphy,TransCover,38825817
75678,2670,2470291,12.0,14.0,Stratigraphy,TransCover,38825810
75679,2670,2470291,10.0,12.0,Stratigraphy,TransCover,38825809
75680,2670,2470291,6.0,8.0,Stratigraphy,TransCover,38825807
78055,2670,2470291,4.0,6.0,Stratigraphy,TransCover,38825806
78056,2670,2470291,8.0,10.0,Stratigraphy,TransCover,38825808
78059,2670,2470291,20.0,22.0,Stratigraphy,TransCover,38825814
78060,2670,2470291,24.0,26.0,Stratigraphy,TransCover,38825816
78062,2670,2470291,32.0,34.0,Stratigraphy,TransCover,38825820
78065,2670,2470291,42.0,44.0,Stratigraphy,TransCover,38825825
78066,2670,2470291,48.0,50.0,Stratigraphy,TransCover,38825828
78069,2670,2470291,58.0,60.0,Stratigraphy,TransCover,38825833
78071,2670,2470291,66.0,68.0,Stratigraphy,TransCover,38825837
78072,2670,2470291,70.0,72.0,Stratigraphy,TransCover,38825839
78075,2670,2470291,84.0,86.0,Stratigraphy,TransCover,38825846
78076,2670,2470291,86.0,88.0,Stratigraphy,TransCover,38825848
78078,2670,2470291,90.0,92.0,Stratigraphy,TransCover,38825852
78081,2670,2470291,94.0,96.0,Stratigraphy,Mt Newman,38825857
78082,2670,2470291,98.0,100.0,Stratigraphy,TransCover,38825860
78085,2670,2470291,102.0,104.0,Stratigraphy,Mt Newman,38825865
78087,2670,2470291,110.0,112.0,Stratigraphy,Mt Newman,38825869
78088,2670,2470291,114.0,116.0,Stratigraphy,Mt Newman,38825871
78090,2670,2470291,124.0,126.0,Stratigraphy,Mt Newman,38825876
78093,2670,2470291,134.0,136.0,Stratigraphy,Mt Newman,38825881
78095,2670,2470291,142.0,144.0,Stratigraphy,Mt Newman,38825885
78096,2670,2470291,146.0,148.0,Stratigraphy,Mt Newman,38825887
79449,2670,2470291,148.0,150.0,Stratigraphy,Mt Newman,38825888
79451,2670,2470291,128.0,130.0,Stratigraphy,Mt Newman,38825878
79452,2670,2470291,118.0,120.0,Stratigraphy,Mt Newman,38825873
79453,2670,2470291,112.0,114.0,Stratigraphy,Mt Newman,38825870
79456,2670,2470291,96.0,98.0,Stratigraphy,TransCover,38825858
79457,2670,2470291,94.0,96.0,Stratigraphy,TransCover,38825856
79458,2670,2470291,88.0,90.0,Stratigraphy,TransCover,38825850
79459,2670,2470291,84.0,86.0,Stratigraphy,TransCover,38825847
79462,2670,2470291,60.0,62.0,Stratigraphy,TransCover,38825834
79463,2670,2470291,56.0,58.0,Stratigraphy,TransCover,38825832
79466,2670,2470291,28.0,30.0,Stratigraphy,TransCover,38825818
79467,2670,2470291,22.0,24.0,Stratigraphy,TransCover,38825815
80656,2670,2470291,0.0,2.0,Stratigraphy,TransCover,38825804
80658,2670,2470291,16.0,18.0,Stratigraphy,TransCover,38825812
80661,2670,2470291,38.0,40.0,Stratigraphy,TransCover,38825823
80663,2670,2470291,54.0,56.0,Stratigraphy,TransCover,38825831
80664,2670,2470291,62.0,64.0,Stratigraphy,TransCover,38825835
80666,2670,2470291,80.0,82.0,Stratigraphy,TransCover,38825844
80669,2670,2470291,92.0,94.0,Stratigraphy,Mt Newman,38825855
80671,2670,2470291,100.0,102.0,Stratigraphy,Mt Newman,38825863
80672,2670,2470291,106.0,108.0,Stratigraphy,Mt Newman,38825867
80675,2670,2470291,130.0,132.0,Stratigraphy,Mt Newman,38825879
80676,2670,2470291,138.0,140.0,Stratigraphy,Mt Newman,38825883
80678,2670,2470291,154.0,156.0,Stratigraphy,Mt Newman,38825891
81356,2670,2470291,104.0,106.0,Stratigraphy,Mt Newman,38825866
81359,2670,2470291,82.0,84.0,Stratigraphy,TransCover,38825845
