,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
936,60,969864,0.0,1.0,Stratigraphy,TransCover,14420416
937,60,969864,1.0,2.0,Stratigraphy,Mn Sub Group,14420417
938,60,969864,2.0,3.0,Stratigraphy,Mn Sub Group,14420418
992,60,969864,3.0,4.0,Stratigraphy,Mn Sub Group,14420419
993,60,969864,4.0,5.0,Stratigraphy,Mn Sub Group,14420420
994,60,969864,5.0,6.0,Stratigraphy,Mn Sub Group,14420421
995,60,969864,6.0,7.0,Stratigraphy,Mn Sub Group,14420422
1004,60,969864,7.0,8.0,Stratigraphy,Mn Sub Group,14420423
1009,60,969864,8.0,9.0,Stratigraphy,Mn Sub Group,14420424
1014,60,969864,9.0,10.0,Stratigraphy,Mn Sub Group,14420425
1015,60,969864,10.0,11.0,Stratigraphy,Mn Sub Group,14420426
1020,60,969864,11.0,12.0,Stratigraphy,Mn Sub Group,14420427
1023,60,969864,12.0,13.0,Stratigraphy,Carawine,14420428
1026,60,969864,13.0,14.0,Stratigraphy,Carawine,14420429
1027,60,969864,14.0,15.0,Stratigraphy,Carawine,14420430
1032,60,969864,15.0,16.0,Stratigraphy,Carawine,14420431
1035,60,969864,16.0,17.0,Stratigraphy,Carawine,14420432
1038,60,969864,17.0,18.0,Stratigraphy,Carawine,14420433
1039,60,969864,18.0,19.0,Stratigraphy,Carawine,14420434
1040,60,969864,19.0,20.0,Stratigraphy,Carawine,14420435
1045,60,969864,20.0,21.0,Stratigraphy,Carawine,14420436
1050,60,969864,21.0,22.0,Stratigraphy,Carawine,14420437
1051,60,969864,22.0,23.0,Stratigraphy,Carawine,14420438
1056,60,969864,23.0,24.0,Stratigraphy,Carawine,14420439
1059,60,969864,24.0,25.0,Stratigraphy,Carawine,14420440
1062,60,969864,25.0,26.0,Stratigraphy,Carawine,14420441
1063,60,969864,26.0,27.0,Stratigraphy,Carawine,14420442
1068,60,969864,27.0,28.0,Stratigraphy,Carawine,14420443
1071,60,969864,28.0,29.0,Stratigraphy,Carawine,14420444
1074,60,969864,29.0,30.0,Stratigraphy,Carawine,14420445
1075,60,969864,30.0,31.0,Stratigraphy,Carawine,14420446
1080,60,969864,31.0,32.0,Stratigraphy,Carawine,14420447
1082,60,969864,32.0,33.0,Stratigraphy,Carawine,14420448
1083,60,969864,33.0,34.0,Stratigraphy,Carawine,14420449
1084,60,969864,34.0,35.0,Stratigraphy,Carawine,14420450
1085,60,969864,35.0,36.0,Stratigraphy,Carawine,14420451
1086,60,969864,36.0,37.0,Stratigraphy,Carawine,14420452
1087,60,969864,37.0,38.0,Stratigraphy,Carawine,14420453
1088,60,969864,38.0,39.0,Stratigraphy,Carawine,14420454
1089,60,969864,39.0,40.0,Stratigraphy,Carawine,14420455
1090,60,969864,40.0,41.0,Stratigraphy,Carawine,14420456
1091,60,969864,41.0,42.0,Stratigraphy,Carawine,14420457
1092,60,969864,42.0,43.0,Stratigraphy,Carawine,14420458
1093,60,969864,43.0,44.0,Stratigraphy,Carawine,14420459
1094,60,969864,44.0,45.0,Stratigraphy,Carawine,14420460
1095,60,969864,45.0,46.0,Stratigraphy,Carawine,14420461
1096,60,969864,46.0,47.0,Stratigraphy,Carawine,14420462
1097,60,969864,47.0,48.0,Stratigraphy,Carawine,14420463
1098,60,969864,48.0,49.0,Stratigraphy,Carawine,14420464
1099,60,969864,49.0,50.0,Stratigraphy,Carawine,14420465
1100,60,969864,50.0,51.0,Stratigraphy,Carawine,14420466
1101,60,969864,51.0,52.0,Stratigraphy,Carawine,14420467
1102,60,969864,52.0,53.0,Stratigraphy,Carawine,14420468
1103,60,969864,53.0,54.0,Stratigraphy,Carawine,14420469
1104,60,969864,54.0,55.0,Stratigraphy,Carawine,14420470
1105,60,969864,55.0,56.0,Stratigraphy,Carawine,14420471
1106,60,969864,56.0,57.0,Stratigraphy,Carawine,14420472
1107,60,969864,57.0,58.0,Stratigraphy,Carawine,14420473
1108,60,969864,58.0,59.0,Stratigraphy,Carawine,14420474
1109,60,969864,59.0,60.0,Stratigraphy,Carawine,14420475
2268,60,969864,0.0,1.0,Stratigraphy,TransCover,14420416
2269,60,969864,1.0,2.0,Stratigraphy,Mn Sub Group,14420417
2270,60,969864,2.0,3.0,Stratigraphy,Mn Sub Group,14420418
2324,60,969864,3.0,4.0,Stratigraphy,Mn Sub Group,14420419
2325,60,969864,4.0,5.0,Stratigraphy,Mn Sub Group,14420420
2326,60,969864,5.0,6.0,Stratigraphy,Mn Sub Group,14420421
2327,60,969864,6.0,7.0,Stratigraphy,Mn Sub Group,14420422
2336,60,969864,7.0,8.0,Stratigraphy,Mn Sub Group,14420423
2341,60,969864,8.0,9.0,Stratigraphy,Mn Sub Group,14420424
2346,60,969864,9.0,10.0,Stratigraphy,Mn Sub Group,14420425
2347,60,969864,10.0,11.0,Stratigraphy,Mn Sub Group,14420426
2352,60,969864,11.0,12.0,Stratigraphy,Mn Sub Group,14420427
2355,60,969864,12.0,13.0,Stratigraphy,Carawine,14420428
2358,60,969864,13.0,14.0,Stratigraphy,Carawine,14420429
2359,60,969864,14.0,15.0,Stratigraphy,Carawine,14420430
2364,60,969864,15.0,16.0,Stratigraphy,Carawine,14420431
2367,60,969864,16.0,17.0,Stratigraphy,Carawine,14420432
2370,60,969864,17.0,18.0,Stratigraphy,Carawine,14420433
