,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
66161,2670,2470170,102.0,104.0,Stratigraphy,Mt Newman,38817573
66162,2670,2470170,46.0,48.0,Stratigraphy,Mt Newman,38817544
66163,2670,2470170,44.0,46.0,Stratigraphy,Mt Newman,38817541
66164,2670,2470170,36.0,38.0,Stratigraphy,TransCover,38817536
66165,2670,2470170,26.0,28.0,Stratigraphy,TransCover,38817531
66166,2670,2470170,12.0,14.0,Stratigraphy,TransCover,38817524
66167,2670,2470170,4.0,6.0,Stratigraphy,TransCover,38817520
67163,2670,2470170,38.0,40.0,Stratigraphy,TransCover,38817537
67164,2670,2470170,44.0,46.0,Stratigraphy,Mt Newman,38817542
67166,2670,2470170,58.0,60.0,Stratigraphy,Mt Newman,38817551
67167,2670,2470170,64.0,66.0,Stratigraphy,Mt Newman,38817554
67168,2670,2470170,96.0,98.0,Stratigraphy,Mt Newman,38817570
67169,2670,2470170,98.0,100.0,Stratigraphy,Mt Newman,38817571
68641,2670,2470170,104.0,106.0,Stratigraphy,Mt Newman,38817574
68642,2670,2470170,72.0,74.0,Stratigraphy,Mt Newman,38817558
68643,2670,2470170,62.0,64.0,Stratigraphy,Mt Newman,38817553
68644,2670,2470170,48.0,50.0,Stratigraphy,Mt Newman,38817546
68645,2670,2470170,46.0,48.0,Stratigraphy,Mt Newman,38817543
68648,2670,2470170,24.0,26.0,Stratigraphy,TransCover,38817530
68649,2670,2470170,18.0,20.0,Stratigraphy,TransCover,38817527
68650,2670,2470170,6.0,8.0,Stratigraphy,TransCover,38817521
68651,2670,2470170,2.0,4.0,Stratigraphy,TransCover,38817519
69620,2670,2470170,10.0,12.0,Stratigraphy,TransCover,38817523
69621,2670,2470170,20.0,22.0,Stratigraphy,TransCover,38817528
69622,2670,2470170,34.0,36.0,Stratigraphy,TransCover,38817535
69623,2670,2470170,42.0,44.0,Stratigraphy,Mt Newman,38817540
69624,2670,2470170,52.0,54.0,Stratigraphy,Mt Newman,38817548
69625,2670,2470170,66.0,68.0,Stratigraphy,Mt Newman,38817555
69626,2670,2470170,86.0,88.0,Stratigraphy,Mt Newman,38817565
69627,2670,2470170,100.0,102.0,Stratigraphy,Mt Newman,38817572
70226,2670,2470170,54.0,56.0,Stratigraphy,Mt Newman,38817549
70227,2670,2470170,40.0,42.0,Stratigraphy,Mt Newman,38817538
70228,2670,2470170,16.0,18.0,Stratigraphy,TransCover,38817526
70229,2670,2470170,0.0,2.0,Stratigraphy,TransCover,38817518
70726,2670,2470170,28.0,30.0,Stratigraphy,TransCover,38817532
70729,2670,2470170,70.0,72.0,Stratigraphy,Mt Newman,38817557
71466,2670,2470170,76.0,78.0,Stratigraphy,Mt Newman,38817560
71467,2670,2470170,56.0,58.0,Stratigraphy,Mt Newman,38817550
71468,2670,2470170,42.0,44.0,Stratigraphy,Mt Newman,38817539
71955,2670,2470170,8.0,10.0,Stratigraphy,TransCover,38817522
71956,2670,2470170,32.0,34.0,Stratigraphy,TransCover,38817534
71957,2670,2470170,50.0,52.0,Stratigraphy,Mt Newman,38817547
71958,2670,2470170,84.0,86.0,Stratigraphy,Mt Newman,38817564
72258,2670,2470170,60.0,62.0,Stratigraphy,Mt Newman,38817552
72259,2670,2470170,22.0,24.0,Stratigraphy,TransCover,38817529
72509,2670,2470170,48.0,50.0,Stratigraphy,Mt Newman,38817545
72878,2670,2470170,78.0,80.0,Stratigraphy,Mt Newman,38817561
72880,2670,2470170,14.0,16.0,Stratigraphy,TransCover,38817525
73123,2670,2470170,30.0,32.0,Stratigraphy,TransCover,38817533
73124,2670,2470170,82.0,84.0,Stratigraphy,Mt Newman,38817563
73188,2670,2470170,80.0,82.0,Stratigraphy,Mt Newman,38817562
73274,2670,2470170,68.0,70.0,Stratigraphy,Mt Newman,38817556
73584,2670,2470170,90.0,92.0,Stratigraphy,Mt Newman,38817567
73751,2670,2470170,92.0,94.0,Stratigraphy,Mt Newman,38817568
73782,2670,2470170,74.0,76.0,Stratigraphy,Mt Newman,38817559
73999,2670,2470170,106.0,108.0,Stratigraphy,Mt Newman,38817575
74036,2670,2470170,88.0,90.0,Stratigraphy,Mt Newman,38817566
74062,2670,2470170,94.0,96.0,Stratigraphy,Mt Newman,38817569
75129,2670,2470170,102.0,104.0,Stratigraphy,Mt Newman,38817573
75130,2670,2470170,46.0,48.0,Stratigraphy,Mt Newman,38817544
75131,2670,2470170,44.0,46.0,Stratigraphy,Mt Newman,38817541
75132,2670,2470170,36.0,38.0,Stratigraphy,TransCover,38817536
75133,2670,2470170,26.0,28.0,Stratigraphy,TransCover,38817531
75134,2670,2470170,12.0,14.0,Stratigraphy,TransCover,38817524
75135,2670,2470170,4.0,6.0,Stratigraphy,TransCover,38817520
76131,2670,2470170,38.0,40.0,Stratigraphy,TransCover,38817537
76132,2670,2470170,44.0,46.0,Stratigraphy,Mt Newman,38817542
76134,2670,2470170,58.0,60.0,Stratigraphy,Mt Newman,38817551
76135,2670,2470170,64.0,66.0,Stratigraphy,Mt Newman,38817554
76136,2670,2470170,96.0,98.0,Stratigraphy,Mt Newman,38817570
76137,2670,2470170,98.0,100.0,Stratigraphy,Mt Newman,38817571
77609,2670,2470170,104.0,106.0,Stratigraphy,Mt Newman,38817574
77610,2670,2470170,72.0,74.0,Stratigraphy,Mt Newman,38817558
77611,2670,2470170,62.0,64.0,Stratigraphy,Mt Newman,38817553
77612,2670,2470170,48.0,50.0,Stratigraphy,Mt Newman,38817546
77613,2670,2470170,46.0,48.0,Stratigraphy,Mt Newman,38817543
77616,2670,2470170,24.0,26.0,Stratigraphy,TransCover,38817530
77617,2670,2470170,18.0,20.0,Stratigraphy,TransCover,38817527
77618,2670,2470170,6.0,8.0,Stratigraphy,TransCover,38817521
77619,2670,2470170,2.0,4.0,Stratigraphy,TransCover,38817519
78588,2670,2470170,10.0,12.0,Stratigraphy,TransCover,38817523
78589,2670,2470170,20.0,22.0,Stratigraphy,TransCover,38817528
78590,2670,2470170,34.0,36.0,Stratigraphy,TransCover,38817535
78591,2670,2470170,42.0,44.0,Stratigraphy,Mt Newman,38817540
78592,2670,2470170,52.0,54.0,Stratigraphy,Mt Newman,38817548
78593,2670,2470170,66.0,68.0,Stratigraphy,Mt Newman,38817555
78594,2670,2470170,86.0,88.0,Stratigraphy,Mt Newman,38817565
78595,2670,2470170,100.0,102.0,Stratigraphy,Mt Newman,38817572
79194,2670,2470170,54.0,56.0,Stratigraphy,Mt Newman,38817549
79195,2670,2470170,40.0,42.0,Stratigraphy,Mt Newman,38817538
79196,2670,2470170,16.0,18.0,Stratigraphy,TransCover,38817526
79197,2670,2470170,0.0,2.0,Stratigraphy,TransCover,38817518
79694,2670,2470170,28.0,30.0,Stratigraphy,TransCover,38817532
79697,2670,2470170,70.0,72.0,Stratigraphy,Mt Newman,38817557
80434,2670,2470170,76.0,78.0,Stratigraphy,Mt Newman,38817560
80435,2670,2470170,56.0,58.0,Stratigraphy,Mt Newman,38817550
80436,2670,2470170,42.0,44.0,Stratigraphy,Mt Newman,38817539
80923,2670,2470170,8.0,10.0,Stratigraphy,TransCover,38817522
80924,2670,2470170,32.0,34.0,Stratigraphy,TransCover,38817534
80925,2670,2470170,50.0,52.0,Stratigraphy,Mt Newman,38817547
80926,2670,2470170,84.0,86.0,Stratigraphy,Mt Newman,38817564
81226,2670,2470170,60.0,62.0,Stratigraphy,Mt Newman,38817552
81227,2670,2470170,22.0,24.0,Stratigraphy,TransCover,38817529
81477,2670,2470170,48.0,50.0,Stratigraphy,Mt Newman,38817545
81846,2670,2470170,78.0,80.0,Stratigraphy,Mt Newman,38817561
81848,2670,2470170,14.0,16.0,Stratigraphy,TransCover,38817525
82091,2670,2470170,30.0,32.0,Stratigraphy,TransCover,38817533
82092,2670,2470170,82.0,84.0,Stratigraphy,Mt Newman,38817563
82156,2670,2470170,80.0,82.0,Stratigraphy,Mt Newman,38817562
82242,2670,2470170,68.0,70.0,Stratigraphy,Mt Newman,38817556
82552,2670,2470170,90.0,92.0,Stratigraphy,Mt Newman,38817567
82719,2670,2470170,92.0,94.0,Stratigraphy,Mt Newman,38817568
82750,2670,2470170,74.0,76.0,Stratigraphy,Mt Newman,38817559
82967,2670,2470170,106.0,108.0,Stratigraphy,Mt Newman,38817575
83004,2670,2470170,88.0,90.0,Stratigraphy,Mt Newman,38817566
83030,2670,2470170,94.0,96.0,Stratigraphy,Mt Newman,38817569
