,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
16371,592,2182334,86.0,88.0,Stratigraphy,Fortescue,34534175
16387,592,2182334,84.0,86.0,Stratigraphy,Fortescue,34534174
16403,592,2182334,82.0,84.0,Stratigraphy,Fortescue,34534173
17061,592,2182334,0.0,2.0,Stratigraphy,TransCover,34534132
30374,592,2182334,88.0,90.0,Stratigraphy,Fortescue,34534176
32544,592,2182334,2.0,4.0,Stratigraphy,TransCover,34534133
32552,592,2182334,4.0,6.0,Stratigraphy,TransCover,34534134
32559,592,2182334,6.0,8.0,Stratigraphy,TransCover,34534135
32570,592,2182334,8.0,10.0,Stratigraphy,TransCover,34534136
32577,592,2182334,10.0,12.0,Stratigraphy,TransCover,34534137
32585,592,2182334,12.0,14.0,Stratigraphy,TransCover,34534138
32592,592,2182334,14.0,16.0,Stratigraphy,TransCover,34534139
32601,592,2182334,16.0,18.0,Stratigraphy,TransCover,34534140
32608,592,2182334,18.0,20.0,Stratigraphy,TransCover,34534141
32616,592,2182334,20.0,22.0,Stratigraphy,TransCover,34534142
32623,592,2182334,22.0,24.0,Stratigraphy,TransCover,34534143
32633,592,2182334,24.0,26.0,Stratigraphy,TransCover,34534144
32640,592,2182334,26.0,28.0,Stratigraphy,TransCover,34534145
32648,592,2182334,28.0,30.0,Stratigraphy,TransCover,34534146
32655,592,2182334,30.0,32.0,Stratigraphy,TransCover,34534147
32664,592,2182334,32.0,34.0,Stratigraphy,Fortescue,34534148
32671,592,2182334,34.0,36.0,Stratigraphy,Fortescue,34534149
32679,592,2182334,36.0,38.0,Stratigraphy,Fortescue,34534150
32686,592,2182334,38.0,40.0,Stratigraphy,Fortescue,34534151
32699,592,2182334,40.0,42.0,Stratigraphy,Fortescue,34534152
32706,592,2182334,42.0,44.0,Stratigraphy,Fortescue,34534153
32714,592,2182334,44.0,46.0,Stratigraphy,Fortescue,34534154
32721,592,2182334,46.0,48.0,Stratigraphy,Fortescue,34534155
32730,592,2182334,48.0,50.0,Stratigraphy,Fortescue,34534156
32737,592,2182334,50.0,52.0,Stratigraphy,Fortescue,34534157
32745,592,2182334,52.0,54.0,Stratigraphy,Fortescue,34534158
32752,592,2182334,54.0,56.0,Stratigraphy,Fortescue,34534159
32762,592,2182334,56.0,58.0,Stratigraphy,Fortescue,34534160
32769,592,2182334,58.0,60.0,Stratigraphy,Fortescue,34534161
32777,592,2182334,60.0,62.0,Stratigraphy,Fortescue,34534162
