,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
29481,592,2182214,134.0,136.0,Stratigraphy,McLeod,34527967
29482,592,2182214,132.0,134.0,Stratigraphy,McLeod,34527966
29483,592,2182214,130.0,132.0,Stratigraphy,McLeod,34527965
29485,592,2182214,126.0,128.0,Stratigraphy,McLeod,34527963
29487,592,2182214,122.0,124.0,Stratigraphy,McLeod,34527961
29489,592,2182214,118.0,120.0,Stratigraphy,McLeod,34527959
29490,592,2182214,116.0,118.0,Stratigraphy,McLeod,34527958
29491,592,2182214,114.0,116.0,Stratigraphy,McLeod,34527957
29493,592,2182214,110.0,112.0,Stratigraphy,McLeod,34527955
29495,592,2182214,106.0,108.0,Stratigraphy,McLeod,34527953
29497,592,2182214,102.0,104.0,Stratigraphy,Mt Newman,34527951
29498,592,2182214,100.0,102.0,Stratigraphy,Mt Newman,34527950
29499,592,2182214,98.0,100.0,Stratigraphy,Mt Newman,34527949
29501,592,2182214,94.0,96.0,Stratigraphy,Mt Newman,34527947
29503,592,2182214,90.0,92.0,Stratigraphy,Mt Newman,34527945
29505,592,2182214,86.0,88.0,Stratigraphy,Mt Newman,34527943
29506,592,2182214,84.0,86.0,Stratigraphy,Mt Newman,34527942
29507,592,2182214,82.0,84.0,Stratigraphy,Mt Newman,34527941
29509,592,2182214,78.0,80.0,Stratigraphy,Mt Newman,34527939
29510,592,2182214,76.0,78.0,Stratigraphy,Mt Newman,34527938
29511,592,2182214,74.0,76.0,Stratigraphy,Mt Newman,34527937
29513,592,2182214,70.0,72.0,Stratigraphy,Mt Newman,34527935
29514,592,2182214,68.0,70.0,Stratigraphy,Mt Newman,34527934
29515,592,2182214,66.0,68.0,Stratigraphy,Mt Newman,34527933
29516,592,2182214,64.0,66.0,Stratigraphy,Mt Newman,34527932
29517,592,2182214,62.0,64.0,Stratigraphy,Mt Newman,34527931
29518,592,2182214,60.0,62.0,Stratigraphy,Mt Newman,34527930
29519,592,2182214,58.0,60.0,Stratigraphy,Mt Newman,34527929
29521,592,2182214,54.0,56.0,Stratigraphy,Mt Newman,34527927
29522,592,2182214,52.0,54.0,Stratigraphy,Mt Newman,34527926
29523,592,2182214,50.0,52.0,Stratigraphy,TransCover,34527925
29524,592,2182214,48.0,50.0,Stratigraphy,TransCover,34527924
29525,592,2182214,46.0,48.0,Stratigraphy,TransCover,34527923
29526,592,2182214,44.0,46.0,Stratigraphy,TransCover,34527922
29527,592,2182214,42.0,44.0,Stratigraphy,TransCover,34527921
29529,592,2182214,38.0,40.0,Stratigraphy,TransCover,34527919
29530,592,2182214,36.0,38.0,Stratigraphy,TransCover,34527918
29531,592,2182214,34.0,36.0,Stratigraphy,TransCover,34527917
29532,592,2182214,32.0,34.0,Stratigraphy,TransCover,34527916
29533,592,2182214,30.0,32.0,Stratigraphy,TransCover,34527915
29534,592,2182214,28.0,30.0,Stratigraphy,TransCover,34527914
29535,592,2182214,26.0,28.0,Stratigraphy,TransCover,34527913
29537,592,2182214,22.0,24.0,Stratigraphy,TransCover,34527911
29538,592,2182214,20.0,22.0,Stratigraphy,TransCover,34527910
29539,592,2182214,18.0,20.0,Stratigraphy,TransCover,34527909
29540,592,2182214,16.0,18.0,Stratigraphy,TransCover,34527908
29541,592,2182214,14.0,16.0,Stratigraphy,TransCover,34527907
29542,592,2182214,12.0,14.0,Stratigraphy,TransCover,34527906
29543,592,2182214,10.0,12.0,Stratigraphy,TransCover,34527905
29545,592,2182214,6.0,8.0,Stratigraphy,TransCover,34527903
29546,592,2182214,4.0,6.0,Stratigraphy,TransCover,34527902
29547,592,2182214,2.0,4.0,Stratigraphy,TransCover,34527901
29548,592,2182214,0.0,2.0,Stratigraphy,TransCover,34527900
33717,592,2182214,8.0,10.0,Stratigraphy,TransCover,34527904
33724,592,2182214,24.0,26.0,Stratigraphy,TransCover,34527912
33732,592,2182214,40.0,42.0,Stratigraphy,TransCover,34527920
33739,592,2182214,56.0,58.0,Stratigraphy,Mt Newman,34527928
33748,592,2182214,72.0,74.0,Stratigraphy,Mt Newman,34527936
33751,592,2182214,80.0,82.0,Stratigraphy,Mt Newman,34527940
33755,592,2182214,88.0,90.0,Stratigraphy,Mt Newman,34527944
33756,592,2182214,92.0,94.0,Stratigraphy,Mt Newman,34527946
33758,592,2182214,96.0,98.0,Stratigraphy,Mt Newman,34527948
33763,592,2182214,104.0,106.0,Stratigraphy,Mt Newman,34527952
33764,592,2182214,108.0,110.0,Stratigraphy,McLeod,34527954
33766,592,2182214,112.0,114.0,Stratigraphy,McLeod,34527956
33770,592,2182214,120.0,122.0,Stratigraphy,McLeod,34527960
33771,592,2182214,124.0,126.0,Stratigraphy,McLeod,34527962
33773,592,2182214,128.0,130.0,Stratigraphy,McLeod,34527964
33780,592,2182214,136.0,138.0,Stratigraphy,McLeod,34527968
59378,592,2182214,134.0,136.0,Stratigraphy,McLeod,34527967
59379,592,2182214,132.0,134.0,Stratigraphy,McLeod,34527966
59380,592,2182214,130.0,132.0,Stratigraphy,McLeod,34527965
59382,592,2182214,126.0,128.0,Stratigraphy,McLeod,34527963
59384,592,2182214,122.0,124.0,Stratigraphy,McLeod,34527961
59386,592,2182214,118.0,120.0,Stratigraphy,McLeod,34527959
59387,592,2182214,116.0,118.0,Stratigraphy,McLeod,34527958
59388,592,2182214,114.0,116.0,Stratigraphy,McLeod,34527957
59390,592,2182214,110.0,112.0,Stratigraphy,McLeod,34527955
59392,592,2182214,106.0,108.0,Stratigraphy,McLeod,34527953
59394,592,2182214,102.0,104.0,Stratigraphy,Mt Newman,34527951
59395,592,2182214,100.0,102.0,Stratigraphy,Mt Newman,34527950
59396,592,2182214,98.0,100.0,Stratigraphy,Mt Newman,34527949
59398,592,2182214,94.0,96.0,Stratigraphy,Mt Newman,34527947
59400,592,2182214,90.0,92.0,Stratigraphy,Mt Newman,34527945
59402,592,2182214,86.0,88.0,Stratigraphy,Mt Newman,34527943
59403,592,2182214,84.0,86.0,Stratigraphy,Mt Newman,34527942
59404,592,2182214,82.0,84.0,Stratigraphy,Mt Newman,34527941
59406,592,2182214,78.0,80.0,Stratigraphy,Mt Newman,34527939
59407,592,2182214,76.0,78.0,Stratigraphy,Mt Newman,34527938
59408,592,2182214,74.0,76.0,Stratigraphy,Mt Newman,34527937
59410,592,2182214,70.0,72.0,Stratigraphy,Mt Newman,34527935
59411,592,2182214,68.0,70.0,Stratigraphy,Mt Newman,34527934
59412,592,2182214,66.0,68.0,Stratigraphy,Mt Newman,34527933
59413,592,2182214,64.0,66.0,Stratigraphy,Mt Newman,34527932
59414,592,2182214,62.0,64.0,Stratigraphy,Mt Newman,34527931
59415,592,2182214,60.0,62.0,Stratigraphy,Mt Newman,34527930
59416,592,2182214,58.0,60.0,Stratigraphy,Mt Newman,34527929
