,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
30499,592,2182137,196.0,198.0,Stratigraphy,Mt Newman,34522182
30501,592,2182137,192.0,194.0,Stratigraphy,Mt Newman,34522180
30503,592,2182137,188.0,190.0,Stratigraphy,Mt Newman,34522178
30505,592,2182137,184.0,186.0,Stratigraphy,Mt Newman,34522176
30507,592,2182137,180.0,182.0,Stratigraphy,Mt Newman,34522174
30509,592,2182137,176.0,178.0,Stratigraphy,Mt Newman,34522172
30511,592,2182137,172.0,174.0,Stratigraphy,Mt Newman,34522170
30513,592,2182137,168.0,170.0,Stratigraphy,Mt Newman,34522168
30515,592,2182137,164.0,166.0,Stratigraphy,Mt Newman,34522166
30517,592,2182137,160.0,162.0,Stratigraphy,Mt Newman,34522164
30519,592,2182137,156.0,158.0,Stratigraphy,Mt Newman,34522162
30521,592,2182137,152.0,154.0,Stratigraphy,Mt Newman,34522160
30523,592,2182137,148.0,150.0,Stratigraphy,TransCover,34522158
30525,592,2182137,144.0,146.0,Stratigraphy,TransCover,34522156
30527,592,2182137,140.0,142.0,Stratigraphy,TransCover,34522154
30529,592,2182137,136.0,138.0,Stratigraphy,TransCover,34522152
30531,592,2182137,132.0,134.0,Stratigraphy,TransCover,34522150
30533,592,2182137,128.0,130.0,Stratigraphy,TransCover,34522148
30535,592,2182137,124.0,126.0,Stratigraphy,TransCover,34522146
30537,592,2182137,120.0,122.0,Stratigraphy,TransCover,34522144
30539,592,2182137,116.0,118.0,Stratigraphy,TransCover,34522142
30541,592,2182137,112.0,114.0,Stratigraphy,TransCover,34522140
30543,592,2182137,108.0,110.0,Stratigraphy,TransCover,34522138
30545,592,2182137,104.0,106.0,Stratigraphy,TransCover,34522136
30547,592,2182137,100.0,102.0,Stratigraphy,TransCover,34522134
30549,592,2182137,96.0,98.0,Stratigraphy,TransCover,34522132
30551,592,2182137,92.0,94.0,Stratigraphy,TransCover,34522130
30553,592,2182137,88.0,90.0,Stratigraphy,TransCover,34522128
30555,592,2182137,84.0,86.0,Stratigraphy,TransCover,34522126
30557,592,2182137,80.0,82.0,Stratigraphy,TransCover,34522124
30559,592,2182137,76.0,78.0,Stratigraphy,TransCover,34522122
30561,592,2182137,72.0,74.0,Stratigraphy,TransCover,34522120
30563,592,2182137,68.0,70.0,Stratigraphy,TransCover,34522118
30565,592,2182137,64.0,66.0,Stratigraphy,TransCover,34522116
30567,592,2182137,60.0,62.0,Stratigraphy,TransCover,34522114
30569,592,2182137,56.0,58.0,Stratigraphy,TransCover,34522112
30571,592,2182137,52.0,54.0,Stratigraphy,TransCover,34522110
30573,592,2182137,48.0,50.0,Stratigraphy,TransCover,34522108
30575,592,2182137,44.0,46.0,Stratigraphy,TransCover,34522106
30577,592,2182137,40.0,42.0,Stratigraphy,TransCover,34522104
30579,592,2182137,36.0,38.0,Stratigraphy,TransCover,34522102
30581,592,2182137,32.0,34.0,Stratigraphy,TransCover,34522100
30583,592,2182137,28.0,30.0,Stratigraphy,TransCover,34522098
30585,592,2182137,24.0,26.0,Stratigraphy,TransCover,34522096
30587,592,2182137,20.0,22.0,Stratigraphy,TransCover,34522094
30589,592,2182137,16.0,18.0,Stratigraphy,TransCover,34522092
30591,592,2182137,12.0,14.0,Stratigraphy,TransCover,34522090
30593,592,2182137,8.0,10.0,Stratigraphy,TransCover,34522088
30595,592,2182137,4.0,6.0,Stratigraphy,TransCover,34522086
30597,592,2182137,0.0,2.0,Stratigraphy,TransCover,34522084
32669,592,2182137,2.0,4.0,Stratigraphy,TransCover,34522085
32670,592,2182137,6.0,8.0,Stratigraphy,TransCover,34522087
32673,592,2182137,10.0,12.0,Stratigraphy,TransCover,34522089
32674,592,2182137,14.0,16.0,Stratigraphy,TransCover,34522091
32676,592,2182137,18.0,20.0,Stratigraphy,TransCover,34522093
32677,592,2182137,22.0,24.0,Stratigraphy,TransCover,34522095
32681,592,2182137,26.0,28.0,Stratigraphy,TransCover,34522097
32682,592,2182137,30.0,32.0,Stratigraphy,TransCover,34522099
32684,592,2182137,34.0,36.0,Stratigraphy,TransCover,34522101
32685,592,2182137,38.0,40.0,Stratigraphy,TransCover,34522103
32688,592,2182137,42.0,44.0,Stratigraphy,TransCover,34522105
32689,592,2182137,46.0,48.0,Stratigraphy,TransCover,34522107
32691,592,2182137,50.0,52.0,Stratigraphy,TransCover,34522109
32692,592,2182137,54.0,56.0,Stratigraphy,TransCover,34522111
32701,592,2182137,58.0,60.0,Stratigraphy,TransCover,34522113
32702,592,2182137,62.0,64.0,Stratigraphy,TransCover,34522115
32704,592,2182137,66.0,68.0,Stratigraphy,TransCover,34522117
32705,592,2182137,70.0,72.0,Stratigraphy,TransCover,34522119
32708,592,2182137,74.0,76.0,Stratigraphy,TransCover,34522121
32709,592,2182137,78.0,80.0,Stratigraphy,TransCover,34522123
32711,592,2182137,82.0,84.0,Stratigraphy,TransCover,34522125
32712,592,2182137,86.0,88.0,Stratigraphy,TransCover,34522127
32716,592,2182137,90.0,92.0,Stratigraphy,TransCover,34522129
32717,592,2182137,94.0,96.0,Stratigraphy,TransCover,34522131
32719,592,2182137,98.0,100.0,Stratigraphy,TransCover,34522133
32720,592,2182137,102.0,104.0,Stratigraphy,TransCover,34522135
32723,592,2182137,106.0,108.0,Stratigraphy,TransCover,34522137
32724,592,2182137,110.0,112.0,Stratigraphy,TransCover,34522139
32726,592,2182137,114.0,116.0,Stratigraphy,TransCover,34522141
32727,592,2182137,118.0,120.0,Stratigraphy,TransCover,34522143
32732,592,2182137,122.0,124.0,Stratigraphy,TransCover,34522145
32733,592,2182137,126.0,128.0,Stratigraphy,TransCover,34522147
32735,592,2182137,130.0,132.0,Stratigraphy,TransCover,34522149
32736,592,2182137,134.0,136.0,Stratigraphy,TransCover,34522151
32739,592,2182137,138.0,140.0,Stratigraphy,TransCover,34522153
32740,592,2182137,142.0,144.0,Stratigraphy,TransCover,34522155
32742,592,2182137,146.0,148.0,Stratigraphy,TransCover,34522157
32743,592,2182137,150.0,152.0,Stratigraphy,Mt Newman,34522159
32747,592,2182137,154.0,156.0,Stratigraphy,Mt Newman,34522161
32748,592,2182137,158.0,160.0,Stratigraphy,Mt Newman,34522163
32750,592,2182137,162.0,164.0,Stratigraphy,Mt Newman,34522165
32751,592,2182137,166.0,168.0,Stratigraphy,Mt Newman,34522167
32754,592,2182137,170.0,172.0,Stratigraphy,Mt Newman,34522169
32755,592,2182137,174.0,176.0,Stratigraphy,Mt Newman,34522171
32757,592,2182137,178.0,180.0,Stratigraphy,Mt Newman,34522173
32758,592,2182137,182.0,184.0,Stratigraphy,Mt Newman,34522175
32764,592,2182137,186.0,188.0,Stratigraphy,Mt Newman,34522177
32765,592,2182137,190.0,192.0,Stratigraphy,Mt Newman,34522179
32767,592,2182137,194.0,196.0,Stratigraphy,Mt Newman,34522181
60396,592,2182137,196.0,198.0,Stratigraphy,Mt Newman,34522182
60398,592,2182137,192.0,194.0,Stratigraphy,Mt Newman,34522180
60400,592,2182137,188.0,190.0,Stratigraphy,Mt Newman,34522178
60402,592,2182137,184.0,186.0,Stratigraphy,Mt Newman,34522176
60404,592,2182137,180.0,182.0,Stratigraphy,Mt Newman,34522174
60406,592,2182137,176.0,178.0,Stratigraphy,Mt Newman,34522172
60408,592,2182137,172.0,174.0,Stratigraphy,Mt Newman,34522170
60410,592,2182137,168.0,170.0,Stratigraphy,Mt Newman,34522168
60412,592,2182137,164.0,166.0,Stratigraphy,Mt Newman,34522166
60414,592,2182137,160.0,162.0,Stratigraphy,Mt Newman,34522164
60416,592,2182137,156.0,158.0,Stratigraphy,Mt Newman,34522162
60418,592,2182137,152.0,154.0,Stratigraphy,Mt Newman,34522160
60420,592,2182137,148.0,150.0,Stratigraphy,TransCover,34522158
60422,592,2182137,144.0,146.0,Stratigraphy,TransCover,34522156
60424,592,2182137,140.0,142.0,Stratigraphy,TransCover,34522154
60426,592,2182137,136.0,138.0,Stratigraphy,TransCover,34522152
60428,592,2182137,132.0,134.0,Stratigraphy,TransCover,34522150
60430,592,2182137,128.0,130.0,Stratigraphy,TransCover,34522148
60432,592,2182137,124.0,126.0,Stratigraphy,TransCover,34522146
60434,592,2182137,120.0,122.0,Stratigraphy,TransCover,34522144
60436,592,2182137,116.0,118.0,Stratigraphy,TransCover,34522142
60438,592,2182137,112.0,114.0,Stratigraphy,TransCover,34522140
60440,592,2182137,108.0,110.0,Stratigraphy,TransCover,34522138
60442,592,2182137,104.0,106.0,Stratigraphy,TransCover,34522136
60444,592,2182137,100.0,102.0,Stratigraphy,TransCover,34522134
60446,592,2182137,96.0,98.0,Stratigraphy,TransCover,34522132
60448,592,2182137,92.0,94.0,Stratigraphy,TransCover,34522130
60450,592,2182137,88.0,90.0,Stratigraphy,TransCover,34522128
60452,592,2182137,84.0,86.0,Stratigraphy,TransCover,34522126
60454,592,2182137,80.0,82.0,Stratigraphy,TransCover,34522124
60456,592,2182137,76.0,78.0,Stratigraphy,TransCover,34522122
60458,592,2182137,72.0,74.0,Stratigraphy,TransCover,34522120
60460,592,2182137,68.0,70.0,Stratigraphy,TransCover,34522118
60462,592,2182137,64.0,66.0,Stratigraphy,TransCover,34522116
60464,592,2182137,60.0,62.0,Stratigraphy,TransCover,34522114
60466,592,2182137,56.0,58.0,Stratigraphy,TransCover,34522112
60468,592,2182137,52.0,54.0,Stratigraphy,TransCover,34522110
60470,592,2182137,48.0,50.0,Stratigraphy,TransCover,34522108
60472,592,2182137,44.0,46.0,Stratigraphy,TransCover,34522106
60474,592,2182137,40.0,42.0,Stratigraphy,TransCover,34522104
60476,592,2182137,36.0,38.0,Stratigraphy,TransCover,34522102
60478,592,2182137,32.0,34.0,Stratigraphy,TransCover,34522100
60480,592,2182137,28.0,30.0,Stratigraphy,TransCover,34522098
60482,592,2182137,24.0,26.0,Stratigraphy,TransCover,34522096
60484,592,2182137,20.0,22.0,Stratigraphy,TransCover,34522094
60486,592,2182137,16.0,18.0,Stratigraphy,TransCover,34522092
60488,592,2182137,12.0,14.0,Stratigraphy,TransCover,34522090
60490,592,2182137,8.0,10.0,Stratigraphy,TransCover,34522088
60492,592,2182137,4.0,6.0,Stratigraphy,TransCover,34522086
60494,592,2182137,0.0,2.0,Stratigraphy,TransCover,34522084
62566,592,2182137,2.0,4.0,Stratigraphy,TransCover,34522085
62567,592,2182137,6.0,8.0,Stratigraphy,TransCover,34522087
62570,592,2182137,10.0,12.0,Stratigraphy,TransCover,34522089
62571,592,2182137,14.0,16.0,Stratigraphy,TransCover,34522091
62573,592,2182137,18.0,20.0,Stratigraphy,TransCover,34522093
62574,592,2182137,22.0,24.0,Stratigraphy,TransCover,34522095
62578,592,2182137,26.0,28.0,Stratigraphy,TransCover,34522097
62579,592,2182137,30.0,32.0,Stratigraphy,TransCover,34522099
62581,592,2182137,34.0,36.0,Stratigraphy,TransCover,34522101
62582,592,2182137,38.0,40.0,Stratigraphy,TransCover,34522103
62585,592,2182137,42.0,44.0,Stratigraphy,TransCover,34522105
62586,592,2182137,46.0,48.0,Stratigraphy,TransCover,34522107
62588,592,2182137,50.0,52.0,Stratigraphy,TransCover,34522109
62589,592,2182137,54.0,56.0,Stratigraphy,TransCover,34522111
62598,592,2182137,58.0,60.0,Stratigraphy,TransCover,34522113
62599,592,2182137,62.0,64.0,Stratigraphy,TransCover,34522115
