,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
65760,2670,2470217,102.0,104.0,Stratigraphy,Mt Newman,38820352
65761,2670,2470217,90.0,92.0,Stratigraphy,WA,38820346
65762,2670,2470217,64.0,66.0,Stratigraphy,TransCover,38820333
65879,2670,2470217,2.0,4.0,Stratigraphy,TransCover,38820302
65880,2670,2470217,10.0,12.0,Stratigraphy,TransCover,38820306
65881,2670,2470217,16.0,18.0,Stratigraphy,TransCover,38820309
65882,2670,2470217,28.0,30.0,Stratigraphy,TransCover,38820315
65883,2670,2470217,34.0,36.0,Stratigraphy,TransCover,38820318
65884,2670,2470217,42.0,44.0,Stratigraphy,TransCover,38820322
65885,2670,2470217,48.0,50.0,Stratigraphy,TransCover,38820325
65886,2670,2470217,58.0,60.0,Stratigraphy,TransCover,38820330
65887,2670,2470217,68.0,70.0,Stratigraphy,WA,38820335
65888,2670,2470217,84.0,86.0,Stratigraphy,WA,38820343
65889,2670,2470217,98.0,100.0,Stratigraphy,WA,38820350
67592,2670,2470217,96.0,98.0,Stratigraphy,WA,38820349
67593,2670,2470217,94.0,96.0,Stratigraphy,WA,38820348
67650,2670,2470217,4.0,6.0,Stratigraphy,TransCover,38820303
67651,2670,2470217,6.0,8.0,Stratigraphy,TransCover,38820304
67652,2670,2470217,36.0,38.0,Stratigraphy,TransCover,38820319
67653,2670,2470217,44.0,46.0,Stratigraphy,TransCover,38820323
68154,2670,2470217,106.0,108.0,Stratigraphy,Mt Newman,38820354
68155,2670,2470217,100.0,102.0,Stratigraphy,Mt Newman,38820351
68156,2670,2470217,86.0,88.0,Stratigraphy,WA,38820344
68157,2670,2470217,76.0,78.0,Stratigraphy,WA,38820339
68158,2670,2470217,60.0,62.0,Stratigraphy,TransCover,38820331
68159,2670,2470217,52.0,54.0,Stratigraphy,TransCover,38820327
68160,2670,2470217,46.0,48.0,Stratigraphy,TransCover,38820324
68161,2670,2470217,38.0,40.0,Stratigraphy,TransCover,38820320
68162,2670,2470217,12.0,14.0,Stratigraphy,TransCover,38820307
68163,2670,2470217,0.0,2.0,Stratigraphy,TransCover,38820301
68222,2670,2470217,88.0,90.0,Stratigraphy,WA,38820345
68223,2670,2470217,108.0,110.0,Stratigraphy,Mt Newman,38820355
70025,2670,2470217,104.0,106.0,Stratigraphy,Mt Newman,38820353
70026,2670,2470217,66.0,68.0,Stratigraphy,Paraburdoo,38820334
70085,2670,2470217,8.0,10.0,Stratigraphy,TransCover,38820305
70086,2670,2470217,26.0,28.0,Stratigraphy,TransCover,38820314
70087,2670,2470217,40.0,42.0,Stratigraphy,TransCover,38820321
70088,2670,2470217,56.0,58.0,Stratigraphy,TransCover,38820329
70089,2670,2470217,82.0,84.0,Stratigraphy,WA,38820342
70090,2670,2470217,118.0,120.0,Stratigraphy,Mt Newman,38820360
70116,2670,2470217,112.0,114.0,Stratigraphy,Mt Newman,38820357
70120,2670,2470217,114.0,116.0,Stratigraphy,Mt Newman,38820358
70122,2670,2470217,116.0,118.0,Stratigraphy,Mt Newman,38820359
70124,2670,2470217,22.0,24.0,Stratigraphy,TransCover,38820312
70125,2670,2470217,54.0,56.0,Stratigraphy,TransCover,38820328
70126,2670,2470217,24.0,26.0,Stratigraphy,TransCover,38820313
70179,2670,2470217,78.0,80.0,Stratigraphy,WA,38820340
70184,2670,2470217,74.0,76.0,Stratigraphy,WA,38820338
70186,2670,2470217,72.0,74.0,Stratigraphy,WA,38820337
70941,2670,2470217,110.0,112.0,Stratigraphy,Mt Newman,38820356
70971,2670,2470217,32.0,34.0,Stratigraphy,TransCover,38820317
71223,2670,2470217,92.0,94.0,Stratigraphy,WA,38820347
71224,2670,2470217,62.0,64.0,Stratigraphy,TransCover,38820332
71225,2670,2470217,50.0,52.0,Stratigraphy,TransCover,38820326
71226,2670,2470217,14.0,16.0,Stratigraphy,TransCover,38820308
71256,2670,2470217,80.0,82.0,Stratigraphy,WA,38820341
72757,2670,2470217,70.0,72.0,Stratigraphy,WA,38820336
72758,2670,2470217,18.0,20.0,Stratigraphy,TransCover,38820310
73524,2670,2470217,20.0,22.0,Stratigraphy,TransCover,38820311
73907,2670,2470217,30.0,32.0,Stratigraphy,TransCover,38820316
74728,2670,2470217,102.0,104.0,Stratigraphy,Mt Newman,38820352
74729,2670,2470217,90.0,92.0,Stratigraphy,WA,38820346
74730,2670,2470217,64.0,66.0,Stratigraphy,TransCover,38820333
74847,2670,2470217,2.0,4.0,Stratigraphy,TransCover,38820302
74848,2670,2470217,10.0,12.0,Stratigraphy,TransCover,38820306
74849,2670,2470217,16.0,18.0,Stratigraphy,TransCover,38820309
74850,2670,2470217,28.0,30.0,Stratigraphy,TransCover,38820315
74851,2670,2470217,34.0,36.0,Stratigraphy,TransCover,38820318
74852,2670,2470217,42.0,44.0,Stratigraphy,TransCover,38820322
74853,2670,2470217,48.0,50.0,Stratigraphy,TransCover,38820325
74854,2670,2470217,58.0,60.0,Stratigraphy,TransCover,38820330
74855,2670,2470217,68.0,70.0,Stratigraphy,WA,38820335
74856,2670,2470217,84.0,86.0,Stratigraphy,WA,38820343
74857,2670,2470217,98.0,100.0,Stratigraphy,WA,38820350
76560,2670,2470217,96.0,98.0,Stratigraphy,WA,38820349
76561,2670,2470217,94.0,96.0,Stratigraphy,WA,38820348
76618,2670,2470217,4.0,6.0,Stratigraphy,TransCover,38820303
76619,2670,2470217,6.0,8.0,Stratigraphy,TransCover,38820304
76620,2670,2470217,36.0,38.0,Stratigraphy,TransCover,38820319
76621,2670,2470217,44.0,46.0,Stratigraphy,TransCover,38820323
77122,2670,2470217,106.0,108.0,Stratigraphy,Mt Newman,38820354
77123,2670,2470217,100.0,102.0,Stratigraphy,Mt Newman,38820351
77124,2670,2470217,86.0,88.0,Stratigraphy,WA,38820344
77125,2670,2470217,76.0,78.0,Stratigraphy,WA,38820339
77126,2670,2470217,60.0,62.0,Stratigraphy,TransCover,38820331
77127,2670,2470217,52.0,54.0,Stratigraphy,TransCover,38820327
77128,2670,2470217,46.0,48.0,Stratigraphy,TransCover,38820324
77129,2670,2470217,38.0,40.0,Stratigraphy,TransCover,38820320
77130,2670,2470217,12.0,14.0,Stratigraphy,TransCover,38820307
77131,2670,2470217,0.0,2.0,Stratigraphy,TransCover,38820301
