,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
21949,592,2182340,94.0,96.0,Stratigraphy,Fortescue,34534482
21950,592,2182340,92.0,94.0,Stratigraphy,Fortescue,34534481
21951,592,2182340,90.0,92.0,Stratigraphy,Fortescue,34534480
21953,592,2182340,86.0,88.0,Stratigraphy,Fortescue,34534478
21954,592,2182340,84.0,86.0,Stratigraphy,Fortescue,34534477
21955,592,2182340,82.0,84.0,Stratigraphy,Fortescue,34534476
21957,592,2182340,78.0,80.0,Stratigraphy,Fortescue,34534474
21959,592,2182340,74.0,76.0,Stratigraphy,Fortescue,34534472
21961,592,2182340,70.0,72.0,Stratigraphy,Fortescue,34534470
21962,592,2182340,68.0,70.0,Stratigraphy,Fortescue,34534469
21963,592,2182340,66.0,68.0,Stratigraphy,Fortescue,34534468
21965,592,2182340,62.0,64.0,Stratigraphy,Fortescue,34534466
21966,592,2182340,60.0,62.0,Stratigraphy,Fortescue,34534465
21967,592,2182340,58.0,60.0,Stratigraphy,Fortescue,34534464
21969,592,2182340,54.0,56.0,Stratigraphy,Fortescue,34534462
21970,592,2182340,52.0,54.0,Stratigraphy,Fortescue,34534461
21971,592,2182340,50.0,52.0,Stratigraphy,Fortescue,34534460
21973,592,2182340,46.0,48.0,Stratigraphy,Fortescue,34534458
21974,592,2182340,44.0,46.0,Stratigraphy,Fortescue,34534457
21975,592,2182340,42.0,44.0,Stratigraphy,Fortescue,34534456
21977,592,2182340,38.0,40.0,Stratigraphy,Fortescue,34534454
21978,592,2182340,36.0,38.0,Stratigraphy,Fortescue,34534453
21979,592,2182340,34.0,36.0,Stratigraphy,Fortescue,34534452
21981,592,2182340,30.0,32.0,Stratigraphy,Fortescue,34534450
21982,592,2182340,28.0,30.0,Stratigraphy,Fortescue,34534449
21983,592,2182340,26.0,28.0,Stratigraphy,Fortescue,34534448
21985,592,2182340,22.0,24.0,Stratigraphy,TransCover,34534446
21986,592,2182340,20.0,22.0,Stratigraphy,TransCover,34534445
21987,592,2182340,18.0,20.0,Stratigraphy,TransCover,34534444
21989,592,2182340,14.0,16.0,Stratigraphy,TransCover,34534442
21991,592,2182340,10.0,12.0,Stratigraphy,TransCover,34534440
21993,592,2182340,6.0,8.0,Stratigraphy,TransCover,34534438
21994,592,2182340,4.0,6.0,Stratigraphy,TransCover,34534437
21995,592,2182340,2.0,4.0,Stratigraphy,TransCover,34534436
25589,592,2182340,0.0,2.0,Stratigraphy,TransCover,34534435
25597,592,2182340,8.0,10.0,Stratigraphy,TransCover,34534439
25598,592,2182340,12.0,14.0,Stratigraphy,TransCover,34534441
25600,592,2182340,16.0,18.0,Stratigraphy,TransCover,34534443
25604,592,2182340,24.0,26.0,Stratigraphy,Fortescue,34534447
25607,592,2182340,32.0,34.0,Stratigraphy,Fortescue,34534451
25612,592,2182340,40.0,42.0,Stratigraphy,Fortescue,34534455
25615,592,2182340,48.0,50.0,Stratigraphy,Fortescue,34534459
25619,592,2182340,56.0,58.0,Stratigraphy,Fortescue,34534463
25622,592,2182340,64.0,66.0,Stratigraphy,Fortescue,34534467
25628,592,2182340,72.0,74.0,Stratigraphy,Fortescue,34534471
25629,592,2182340,76.0,78.0,Stratigraphy,Fortescue,34534473
25631,592,2182340,80.0,82.0,Stratigraphy,Fortescue,34534475
25635,592,2182340,88.0,90.0,Stratigraphy,Fortescue,34534479
51846,592,2182340,94.0,96.0,Stratigraphy,Fortescue,34534482
51847,592,2182340,92.0,94.0,Stratigraphy,Fortescue,34534481
51848,592,2182340,90.0,92.0,Stratigraphy,Fortescue,34534480
51850,592,2182340,86.0,88.0,Stratigraphy,Fortescue,34534478
51851,592,2182340,84.0,86.0,Stratigraphy,Fortescue,34534477
51852,592,2182340,82.0,84.0,Stratigraphy,Fortescue,34534476
51854,592,2182340,78.0,80.0,Stratigraphy,Fortescue,34534474
51856,592,2182340,74.0,76.0,Stratigraphy,Fortescue,34534472
51858,592,2182340,70.0,72.0,Stratigraphy,Fortescue,34534470
51859,592,2182340,68.0,70.0,Stratigraphy,Fortescue,34534469
