,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
13687,592,2181764,31.3,34.0,Stratigraphy,TransCover,34497852
13689,592,2181764,34.0,35.78,Stratigraphy,TransCover,34497853
13694,592,2181764,35.78,39.77,Stratigraphy,TransCover,34497854
13696,592,2181764,39.77,44.14,Stratigraphy,TransCover,34497855
13700,592,2181764,44.14,48.61,Stratigraphy,TransCover,34497856
13702,592,2181764,48.61,49.8,Stratigraphy,LWA,34497857
13708,592,2181764,49.8,54.68,Stratigraphy,LWA,34497858
13710,592,2181764,54.68,55.8,Stratigraphy,LWA,34497859
13714,592,2181764,55.8,56.59,Stratigraphy,LWA,34497860
13718,592,2181764,56.59,60.3,Stratigraphy,LWA,34497861
13722,592,2181764,60.3,60.8,Stratigraphy,LWA,34497862
13725,592,2181764,60.8,66.67,Stratigraphy,LWA,34497863
13729,592,2181764,66.67,73.4,Stratigraphy,LWA,34497864
13735,592,2181764,73.4,75.4,Stratigraphy,LWA,34497865
13739,592,2181764,75.4,83.84,Stratigraphy,LWA,34497866
13742,592,2181764,83.84,89.5,Stratigraphy,LWA,34497867
13746,592,2181764,89.5,94.25,Stratigraphy,LWA,34497868
13750,592,2181764,94.25,97.0,Stratigraphy,Mt Newman,34497869
13754,592,2181764,97.0,99.8,Stratigraphy,Mt Newman,34497870
13757,592,2181764,99.8,100.22,Stratigraphy,Mt Newman,34497871
13761,592,2181764,100.22,109.31,Stratigraphy,Mt Newman,34497872
13766,592,2181764,109.31,111.12,Stratigraphy,Mt Newman,34497873
13770,592,2181764,111.12,112.5,Stratigraphy,Mt Newman,34497874
13773,592,2181764,112.5,113.46,Stratigraphy,Mt Newman,34497875
13777,592,2181764,113.46,114.37,Stratigraphy,Mt Newman,34497876
13781,592,2181764,114.37,116.62,Stratigraphy,Mt Newman,34497877
13785,592,2181764,116.62,120.41,Stratigraphy,Mt Newman,34497878
13788,592,2181764,120.41,122.93,Stratigraphy,Mt Newman,34497879
13792,592,2181764,122.93,126.47,Stratigraphy,Mt Newman,34497880
13799,592,2181764,126.47,128.59,Stratigraphy,Mt Newman,34497881
13803,592,2181764,128.59,133.8,Stratigraphy,Mt Newman,34497882
13806,592,2181764,133.8,135.3,Stratigraphy,Mt Newman,34497883
13810,592,2181764,135.3,136.0,Stratigraphy,McLeod,34497884
43584,592,2181764,31.3,34.0,Stratigraphy,TransCover,34497852
43586,592,2181764,34.0,35.78,Stratigraphy,TransCover,34497853
43591,592,2181764,35.78,39.77,Stratigraphy,TransCover,34497854
43593,592,2181764,39.77,44.14,Stratigraphy,TransCover,34497855
43597,592,2181764,44.14,48.61,Stratigraphy,TransCover,34497856
43599,592,2181764,48.61,49.8,Stratigraphy,LWA,34497857
43605,592,2181764,49.8,54.68,Stratigraphy,LWA,34497858
43607,592,2181764,54.68,55.8,Stratigraphy,LWA,34497859
43611,592,2181764,55.8,56.59,Stratigraphy,LWA,34497860
43615,592,2181764,56.59,60.3,Stratigraphy,LWA,34497861
43619,592,2181764,60.3,60.8,Stratigraphy,LWA,34497862
43622,592,2181764,60.8,66.67,Stratigraphy,LWA,34497863
43626,592,2181764,66.67,73.4,Stratigraphy,LWA,34497864
43632,592,2181764,73.4,75.4,Stratigraphy,LWA,34497865
43636,592,2181764,75.4,83.84,Stratigraphy,LWA,34497866
43639,592,2181764,83.84,89.5,Stratigraphy,LWA,34497867
43643,592,2181764,89.5,94.25,Stratigraphy,LWA,34497868
43647,592,2181764,94.25,97.0,Stratigraphy,Mt Newman,34497869
43651,592,2181764,97.0,99.8,Stratigraphy,Mt Newman,34497870
43654,592,2181764,99.8,100.22,Stratigraphy,Mt Newman,34497871
43658,592,2181764,100.22,109.31,Stratigraphy,Mt Newman,34497872
43663,592,2181764,109.31,111.12,Stratigraphy,Mt Newman,34497873
43667,592,2181764,111.12,112.5,Stratigraphy,Mt Newman,34497874
43670,592,2181764,112.5,113.46,Stratigraphy,Mt Newman,34497875
43674,592,2181764,113.46,114.37,Stratigraphy,Mt Newman,34497876
43678,592,2181764,114.37,116.62,Stratigraphy,Mt Newman,34497877
43682,592,2181764,116.62,120.41,Stratigraphy,Mt Newman,34497878
43685,592,2181764,120.41,122.93,Stratigraphy,Mt Newman,34497879
43689,592,2181764,122.93,126.47,Stratigraphy,Mt Newman,34497880
43696,592,2181764,126.47,128.59,Stratigraphy,Mt Newman,34497881
43700,592,2181764,128.59,133.8,Stratigraphy,Mt Newman,34497882
43703,592,2181764,133.8,135.3,Stratigraphy,Mt Newman,34497883
43707,592,2181764,135.3,136.0,Stratigraphy,McLeod,34497884
