,companyid,CollarID,fromdepth,todepth,attributecolumn,attributevalue,dhgeologyid
12072,592,2182293,0.0,2.0,Stratigraphy,TransCover,34532518
12135,592,2182293,2.0,4.0,Stratigraphy,TransCover,34532519
12150,592,2182293,4.0,6.0,Stratigraphy,TransCover,34532520
12154,592,2182293,6.0,8.0,Stratigraphy,TransCover,34532521
12157,592,2182293,8.0,10.0,Stratigraphy,TransCover,34532522
12161,592,2182293,10.0,12.0,Stratigraphy,TransCover,34532523
12166,592,2182293,12.0,14.0,Stratigraphy,TransCover,34532524
12170,592,2182293,14.0,16.0,Stratigraphy,TransCover,34532525
12173,592,2182293,16.0,18.0,Stratigraphy,TransCover,34532526
12177,592,2182293,18.0,20.0,Stratigraphy,TransCover,34532527
12181,592,2182293,20.0,22.0,Stratigraphy,TransCover,34532528
12185,592,2182293,22.0,24.0,Stratigraphy,TransCover,34532529
12216,592,2182293,24.0,26.0,Stratigraphy,TransCover,34532530
12280,592,2182293,26.0,28.0,Stratigraphy,TransCover,34532531
12392,592,2182293,28.0,30.0,Stratigraphy,TransCover,34532532
12456,592,2182293,30.0,32.0,Stratigraphy,TransCover,34532533
12504,592,2182293,32.0,34.0,Stratigraphy,TransCover,34532534
12564,592,2182293,34.0,36.0,Stratigraphy,TransCover,34532535
12570,592,2182293,36.0,38.0,Stratigraphy,TransCover,34532536
12578,592,2182293,38.0,40.0,Stratigraphy,TransCover,34532537
12583,592,2182293,40.0,42.0,Stratigraphy,TransCover,34532538
12590,592,2182293,42.0,44.0,Stratigraphy,TransCover,34532539
12599,592,2182293,44.0,46.0,Stratigraphy,TransCover,34532540
12606,592,2182293,46.0,48.0,Stratigraphy,TransCover,34532541
12612,592,2182293,48.0,50.0,Stratigraphy,TransCover,34532542
12618,592,2182293,50.0,52.0,Stratigraphy,TransCover,34532543
12626,592,2182293,52.0,54.0,Stratigraphy,TransCover,34532544
12632,592,2182293,54.0,56.0,Stratigraphy,TransCover,34532545
12638,592,2182293,56.0,58.0,Stratigraphy,TransCover,34532546
12646,592,2182293,58.0,60.0,Stratigraphy,TransCover,34532547
12656,592,2182293,60.0,62.0,Stratigraphy,TransCover,34532548
12663,592,2182293,62.0,64.0,Stratigraphy,TransCover,34532549
12668,592,2182293,64.0,66.0,Stratigraphy,TransCover,34532550
12674,592,2182293,66.0,68.0,Stratigraphy,TransCover,34532551
12679,592,2182293,68.0,70.0,Stratigraphy,Mt Newman,34532552
12686,592,2182293,70.0,72.0,Stratigraphy,Mt Newman,34532553
12692,592,2182293,72.0,74.0,Stratigraphy,Mt Newman,34532554
12698,592,2182293,74.0,76.0,Stratigraphy,Mt Newman,34532555
12708,592,2182293,76.0,78.0,Stratigraphy,Mt Newman,34532556
12714,592,2182293,78.0,80.0,Stratigraphy,Mt Newman,34532557
12720,592,2182293,80.0,82.0,Stratigraphy,Mt Newman,34532558
12727,592,2182293,82.0,84.0,Stratigraphy,Mt Newman,34532559
12734,592,2182293,84.0,86.0,Stratigraphy,Mt Newman,34532560
12742,592,2182293,86.0,88.0,Stratigraphy,Mt Newman,34532561
12746,592,2182293,88.0,90.0,Stratigraphy,Mt Newman,34532562
12754,592,2182293,90.0,92.0,Stratigraphy,Mt Newman,34532563
12768,592,2182293,92.0,94.0,Stratigraphy,Mt Newman,34532564
12776,592,2182293,94.0,96.0,Stratigraphy,Mt Newman,34532565
12782,592,2182293,96.0,98.0,Stratigraphy,Mt Newman,34532566
12790,592,2182293,98.0,100.0,Stratigraphy,Mt Newman,34532567
12796,592,2182293,100.0,102.0,Stratigraphy,Mt Newman,34532568
12804,592,2182293,102.0,104.0,Stratigraphy,Mt Newman,34532569
12808,592,2182293,104.0,106.0,Stratigraphy,Mt Newman,34532570
12816,592,2182293,106.0,108.0,Stratigraphy,Mt Newman,34532571
12824,592,2182293,108.0,110.0,Stratigraphy,Mt Newman,34532572
12832,592,2182293,110.0,112.0,Stratigraphy,Mt Newman,34532573
12838,592,2182293,112.0,114.0,Stratigraphy,Mt Newman,34532574
12844,592,2182293,114.0,116.0,Stratigraphy,Mt Newman,34532575
12852,592,2182293,116.0,118.0,Stratigraphy,Mt Newman,34532576
12858,592,2182293,118.0,120.0,Stratigraphy,Mt Newman,34532577
41969,592,2182293,0.0,2.0,Stratigraphy,TransCover,34532518
42032,592,2182293,2.0,4.0,Stratigraphy,TransCover,34532519
42047,592,2182293,4.0,6.0,Stratigraphy,TransCover,34532520
42051,592,2182293,6.0,8.0,Stratigraphy,TransCover,34532521
42054,592,2182293,8.0,10.0,Stratigraphy,TransCover,34532522
42058,592,2182293,10.0,12.0,Stratigraphy,TransCover,34532523
42063,592,2182293,12.0,14.0,Stratigraphy,TransCover,34532524
42067,592,2182293,14.0,16.0,Stratigraphy,TransCover,34532525
42070,592,2182293,16.0,18.0,Stratigraphy,TransCover,34532526
42074,592,2182293,18.0,20.0,Stratigraphy,TransCover,34532527
42078,592,2182293,20.0,22.0,Stratigraphy,TransCover,34532528
42082,592,2182293,22.0,24.0,Stratigraphy,TransCover,34532529
42113,592,2182293,24.0,26.0,Stratigraphy,TransCover,34532530
42177,592,2182293,26.0,28.0,Stratigraphy,TransCover,34532531
42289,592,2182293,28.0,30.0,Stratigraphy,TransCover,34532532
42353,592,2182293,30.0,32.0,Stratigraphy,TransCover,34532533
42401,592,2182293,32.0,34.0,Stratigraphy,TransCover,34532534
42461,592,2182293,34.0,36.0,Stratigraphy,TransCover,34532535
42467,592,2182293,36.0,38.0,Stratigraphy,TransCover,34532536
42475,592,2182293,38.0,40.0,Stratigraphy,TransCover,34532537
42480,592,2182293,40.0,42.0,Stratigraphy,TransCover,34532538
